6.095764987E+01 -3.675193812E-02 -3.675193812E-02 -3.675193812E-02 -3.675193814E-02 -3.675193815E-02 -3.675193814E-02 5.924754246E-03 5.924754244E-03 5.924754246E-03 5.924754250E-03 5.924754252E-03 5.924754250E-03 
6.346467908E+01 -3.480043702E-02 -3.480043701E-02 -3.480043702E-02 -3.480043704E-02 -3.480043705E-02 -3.480043704E-02 5.480559945E-03 5.480559943E-03 5.480559945E-03 5.480559949E-03 5.480559950E-03 5.480559948E-03 
6.597170829E+01 -3.282790668E-02 -3.282790667E-02 -3.282790668E-02 -3.282790669E-02 -3.282790670E-02 -3.282790669E-02 5.040414942E-03 5.040414940E-03 5.040414942E-03 5.040414945E-03 5.040414947E-03 5.040414945E-03 
6.851181394E+01 -3.082633669E-02 -3.082633668E-02 -3.082633669E-02 -3.082633670E-02 -3.082633671E-02 -3.082633670E-02 4.598677469E-03 4.598677467E-03 4.598677469E-03 4.598677473E-03 4.598677474E-03 4.598677472E-03 
7.105191960E+01 -2.879357796E-02 -2.879357795E-02 -2.879357796E-02 -2.879357797E-02 -2.879357798E-02 -2.879357797E-02 4.161126757E-03 4.161126756E-03 4.161126758E-03 4.161126761E-03 4.161126762E-03 4.161126761E-03 
7.359202525E+01 -2.671961182E-02 -2.671961182E-02 -2.671961182E-02 -2.671961184E-02 -2.671961185E-02 -2.671961184E-02 3.727763170E-03 3.727763169E-03 3.727763171E-03 3.727763174E-03 3.727763176E-03 3.727763174E-03 
7.613213091E+01 -2.461826817E-02 -2.461826816E-02 -2.461826817E-02 -2.461826819E-02 -2.461826820E-02 -2.461826819E-02 3.298667529E-03 3.298667528E-03 3.298667530E-03 3.298667533E-03 3.298667534E-03 3.298667533E-03 
7.869238284E+01 -2.248639435E-02 -2.248639434E-02 -2.248639435E-02 -2.248639436E-02 -2.248639437E-02 -2.248639436E-02 2.870574124E-03 2.870574123E-03 2.870574124E-03 2.870574128E-03 2.870574129E-03 2.870574127E-03 
8.125263477E+01 -2.031861148E-02 -2.031861147E-02 -2.031861148E-02 -2.031861149E-02 -2.031861150E-02 -2.031861149E-02 2.446869614E-03 2.446869612E-03 2.446869614E-03 2.446869618E-03 2.446869619E-03 2.446869617E-03 
8.381288669E+01 -1.810635227E-02 -1.810635227E-02 -1.810635228E-02 -1.810635229E-02 -1.810635230E-02 -1.810635229E-02 2.027567801E-03 2.027567800E-03 2.027567802E-03 2.027567805E-03 2.027567806E-03 2.027567804E-03 
8.637313862E+01 -1.585855464E-02 -1.585855463E-02 -1.585855464E-02 -1.585855466E-02 -1.585855467E-02 -1.585855466E-02 1.612751841E-03 1.612751840E-03 1.612751841E-03 1.612751844E-03 1.612751846E-03 1.612751844E-03 
8.893041297E+01 -1.358684099E-02 -1.358684099E-02 -1.358684100E-02 -1.358684101E-02 -1.358684102E-02 -1.358684101E-02 1.202985781E-03 1.202985780E-03 1.202985781E-03 1.202985784E-03 1.202985786E-03 1.202985784E-03 
9.148768733E+01 -1.127228403E-02 -1.127228402E-02 -1.127228403E-02 -1.127228405E-02 -1.127228406E-02 -1.127228405E-02 7.977767497E-04 7.977767483E-04 7.977767500E-04 7.977767531E-04 7.977767545E-04 7.977767528E-04 
9.404496168E+01 -8.907533159E-03 -8.907533150E-03 -8.907533161E-03 -8.907533179E-03 -8.907533187E-03 -8.907533177E-03 3.971562149E-04 3.971562135E-04 3.971562152E-04 3.971562183E-04 3.971562197E-04 3.971562180E-04 
9.660223603E+01 -6.496608857E-03 -6.496608848E-03 -6.496608859E-03 -6.496608878E-03 -6.496608886E-03 -6.496608875E-03 1.212130755E-06 1.212129406E-06 1.212131094E-06 1.212134130E-06 1.212135478E-06 1.212133791E-06 
9.910331030E+01 -4.097847497E-03 -4.097847489E-03 -4.097847499E-03 -4.097847519E-03 -4.097847527E-03 -4.097847516E-03 -3.814148930E-04 -3.814148943E-04 -3.814148926E-04 -3.814148896E-04 -3.814148883E-04 -3.814148900E-04 
1.016043846E+02 -1.647234413E-03 -1.647234404E-03 -1.647234415E-03 -1.647234435E-03 -1.647234443E-03 -1.647234433E-03 -7.594549331E-04 -7.594549345E-04 -7.594549328E-04 -7.594549298E-04 -7.594549285E-04 -7.594549302E-04 
1.041054588E+02 8.617223144E-04 8.617223233E-04 8.617223122E-04 8.617222922E-04 8.617222833E-04 8.617222944E-04 -1.132855379E-03 -1.132855380E-03 -1.132855378E-03 -1.132855375E-03 -1.132855374E-03 -1.132855376E-03 
1.066065331E+02 3.429797099E-03 3.429797108E-03 3.429797097E-03 3.429797076E-03 3.429797067E-03 3.429797078E-03 -1.501522441E-03 -1.501522443E-03 -1.501522441E-03 -1.501522438E-03 -1.501522437E-03 -1.501522439E-03 
1.088763919E+02 5.812501076E-03 5.812501085E-03 5.812501073E-03 5.812501053E-03 5.812501043E-03 5.812501055E-03 -1.831924227E-03 -1.831924228E-03 -1.831924226E-03 -1.831924223E-03 -1.831924222E-03 -1.831924224E-03 
1.111462508E+02 8.252067212E-03 8.252067221E-03 8.252067209E-03 8.252067188E-03 8.252067178E-03 8.252067190E-03 -2.158298528E-03 -2.158298529E-03 -2.158298528E-03 -2.158298525E-03 -2.158298524E-03 -2.158298525E-03 
1.134161096E+02 1.075398092E-02 1.075398093E-02 1.075398092E-02 1.075398090E-02 1.075398089E-02 1.075398090E-02 -2.480581072E-03 -2.480581073E-03 -2.480581072E-03 -2.480581069E-03 -2.480581068E-03 -2.480581069E-03 
1.156859684E+02 1.332241782E-02 1.332241783E-02 1.332241782E-02 1.332241779E-02 1.332241778E-02 1.332241780E-02 -2.798686045E-03 -2.798686046E-03 -2.798686044E-03 -2.798686042E-03 -2.798686041E-03 -2.798686042E-03 
1.186007512E+02 1.672608181E-02 1.672608182E-02 1.672608181E-02 1.672608178E-02 1.672608177E-02 1.672608179E-02 -3.200887482E-03 -3.200887483E-03 -3.200887481E-03 -3.200887479E-03 -3.200887478E-03 -3.200887479E-03 
1.215155341E+02 2.026295810E-02 2.026295811E-02 2.026295810E-02 2.026295808E-02 2.026295807E-02 2.026295808E-02 -3.595864113E-03 -3.595864114E-03 -3.595864113E-03 -3.595864110E-03 -3.595864109E-03 -3.595864111E-03 
1.244303169E+02 2.395112752E-02 2.395112753E-02 2.395112752E-02 2.395112749E-02 2.395112748E-02 2.395112750E-02 -3.983405365E-03 -3.983405366E-03 -3.983405365E-03 -3.983405362E-03 -3.983405361E-03 -3.983405362E-03 
1.273450997E+02 2.781191674E-02 2.781191675E-02 2.781191673E-02 2.781191671E-02 2.781191670E-02 2.781191671E-02 -4.363232503E-03 -4.363232504E-03 -4.363232502E-03 -4.363232500E-03 -4.363232499E-03 -4.363232500E-03 
1.315836308E+02 3.380277988E-02 3.380277989E-02 3.380277988E-02 3.380277985E-02 3.380277984E-02 3.380277985E-02 -4.901134493E-03 -4.901134494E-03 -4.901134493E-03 -4.901134490E-03 -4.901134489E-03 -4.901134491E-03 
1.358221619E+02 4.029853606E-02 4.029853608E-02 4.029853606E-02 4.029853603E-02 4.029853602E-02 4.029853603E-02 -5.420971418E-03 -5.420971419E-03 -5.420971418E-03 -5.420971416E-03 -5.420971415E-03 -5.420971416E-03 
1.400606930E+02 4.742979496E-02 4.742979497E-02 4.742979495E-02 4.742979492E-02 4.742979490E-02 4.742979492E-02 -5.921310961E-03 -5.921310962E-03 -5.921310960E-03 -5.921310958E-03 -5.921310957E-03 -5.921310958E-03 
1.442992240E+02 5.545021462E-02 5.545021463E-02 5.545021461E-02 5.545021457E-02 5.545021455E-02 5.545021458E-02 -6.400321286E-03 -6.400321287E-03 -6.400321286E-03 -6.400321284E-03 -6.400321283E-03 -6.400321284E-03 
1.486288249E+02 6.498720895E-02 6.498720897E-02 6.498720894E-02 6.498720890E-02 6.498720888E-02 6.498720890E-02 -6.864925980E-03 -6.864925981E-03 -6.864925979E-03 -6.864925977E-03 -6.864925976E-03 -6.864925978E-03 
1.529584258E+02 7.622615291E-02 7.622615294E-02 7.622615291E-02 7.622615285E-02 7.622615283E-02 7.622615286E-02 -7.301079168E-03 -7.301079169E-03 -7.301079168E-03 -7.301079166E-03 -7.301079166E-03 -7.301079167E-03 
1.572880267E+02 9.021842597E-02 9.021842600E-02 9.021842596E-02 9.021842589E-02 9.021842586E-02 9.021842590E-02 -7.702668416E-03 -7.702668417E-03 -7.702668416E-03 -7.702668414E-03 -7.702668413E-03 -7.702668414E-03 
1.616176276E+02 1.091026332E-01 1.091026333E-01 1.091026332E-01 1.091026331E-01 1.091026331E-01 1.091026331E-01 -8.060021481E-03 -8.060021482E-03 -8.060021481E-03 -8.060021480E-03 -8.060021479E-03 -8.060021480E-03 
1.632790391E+02 1.183740708E-01 1.183740709E-01 1.183740708E-01 1.183740707E-01 1.183740706E-01 1.183740707E-01 -8.182460060E-03 -8.182460061E-03 -8.182460060E-03 -8.182460058E-03 -8.182460058E-03 -8.182460059E-03 
1.649404506E+02 1.293067330E-01 1.293067330E-01 1.293067329E-01 1.293067328E-01 1.293067327E-01 1.293067328E-01 -8.294721758E-03 -8.294721759E-03 -8.294721758E-03 -8.294721757E-03 -8.294721756E-03 -8.294721757E-03 
1.666018622E+02 1.425290115E-01 1.425290116E-01 1.425290115E-01 1.425290113E-01 1.425290113E-01 1.425290114E-01 -8.394825423E-03 -8.394825423E-03 -8.394825423E-03 -8.394825422E-03 -8.394825421E-03 -8.394825422E-03 
1.682632737E+02 1.590186633E-01 1.590186634E-01 1.590186632E-01 1.590186630E-01 1.590186629E-01 1.590186631E-01 -8.480008068E-03 -8.480008068E-03 -8.480008068E-03 -8.480008067E-03 -8.480008066E-03 -8.480008067E-03 
1.699246852E+02 1.804611215E-01 1.804611216E-01 1.804611215E-01 1.804611212E-01 1.804611210E-01 1.804611212E-01 -8.546235062E-03 -8.546235062E-03 -8.546235062E-03 -8.546235061E-03 -8.546235061E-03 -8.546235061E-03 
1.715860967E+02 2.088442885E-01 2.088442887E-01 2.088442885E-01 2.088442881E-01 2.088442879E-01 2.088442881E-01 -8.588326752E-03 -8.588326752E-03 -8.588326752E-03 -8.588326751E-03 -8.588326751E-03 -8.588326751E-03 
1.732475083E+02 2.489065410E-01 2.489065412E-01 2.489065409E-01 2.489065403E-01 2.489065401E-01 2.489065404E-01 -8.596537826E-03 -8.596537825E-03 -8.596537826E-03 -8.596537826E-03 -8.596537826E-03 -8.596537826E-03 
1.749089198E+02 3.094461122E-01 3.094461126E-01 3.094461121E-01 3.094461112E-01 3.094461108E-01 3.094461113E-01 -8.554885082E-03 -8.554885082E-03 -8.554885082E-03 -8.554885083E-03 -8.554885084E-03 -8.554885083E-03 
1.752030315E+02 3.232333491E-01 3.232333495E-01 3.232333490E-01 3.232333480E-01 3.232333476E-01 3.232333481E-01 -8.540680600E-03 -8.540680600E-03 -8.540680601E-03 -8.540680602E-03 -8.540680602E-03 -8.540680601E-03 
1.754971433E+02 3.382164799E-01 3.382164803E-01 3.382164798E-01 3.382164787E-01 3.382164783E-01 3.382164788E-01 -8.523944193E-03 -8.523944193E-03 -8.523944194E-03 -8.523944195E-03 -8.523944195E-03 -8.523944195E-03 
1.757912550E+02 3.545193123E-01 3.545193128E-01 3.545193121E-01 3.545193110E-01 3.545193105E-01 3.545193111E-01 -8.504454902E-03 -8.504454902E-03 -8.504454902E-03 -8.504454904E-03 -8.504454904E-03 -8.504454904E-03 
1.760853668E+02 3.722743869E-01 3.722743875E-01 3.722743868E-01 3.722743855E-01 3.722743850E-01 3.722743857E-01 -8.481968566E-03 -8.481968565E-03 -8.481968566E-03 -8.481968568E-03 -8.481968568E-03 -8.481968567E-03 
1.763794785E+02 3.916202813E-01 3.916202819E-01 3.916202812E-01 3.916202798E-01 3.916202792E-01 3.916202800E-01 -8.456217565E-03 -8.456217564E-03 -8.456217565E-03 -8.456217567E-03 -8.456217568E-03 -8.456217567E-03 
1.766735902E+02 4.126992817E-01 4.126992823E-01 4.126992815E-01 4.126992800E-01 4.126992794E-01 4.126992802E-01 -8.426909555E-03 -8.426909554E-03 -8.426909555E-03 -8.426909557E-03 -8.426909558E-03 -8.426909557E-03 
1.769677020E+02 4.356443209E-01 4.356443216E-01 4.356443207E-01 4.356443191E-01 4.356443184E-01 4.356443193E-01 -8.393728705E-03 -8.393728704E-03 -8.393728706E-03 -8.393728708E-03 -8.393728709E-03 -8.393728708E-03 
1.772618137E+02 4.605727045E-01 4.605727053E-01 4.605727043E-01 4.605727026E-01 4.605727018E-01 4.605727028E-01 -8.356336287E-03 -8.356336285E-03 -8.356336287E-03 -8.356336290E-03 -8.356336291E-03 -8.356336289E-03 
1.777869787E+02 5.102633235E-01 5.102633244E-01 5.102633233E-01 5.102633213E-01 5.102633204E-01 5.102633215E-01 -8.278021252E-03 -8.278021251E-03 -8.278021253E-03 -8.278021256E-03 -8.278021258E-03 -8.278021256E-03 
1.783121437E+02 5.666410226E-01 5.666410236E-01 5.666410224E-01 5.666410201E-01 5.666410191E-01 5.666410204E-01 -8.182964278E-03 -8.182964276E-03 -8.182964279E-03 -8.182964282E-03 -8.182964284E-03 -8.182964282E-03 
1.788373087E+02 6.287153092E-01 6.287153103E-01 6.287153090E-01 6.287153066E-01 6.287153055E-01 6.287153068E-01 -8.069218149E-03 -8.069218147E-03 -8.069218149E-03 -8.069218154E-03 -8.069218156E-03 -8.069218153E-03 
1.793624737E+02 6.941808982E-01 6.941808993E-01 6.941808979E-01 6.941808955E-01 6.941808944E-01 6.941808957E-01 -7.935421919E-03 -7.935421917E-03 -7.935421920E-03 -7.935421925E-03 -7.935421928E-03 -7.935421925E-03 
1.798876387E+02 7.594171120E-01 7.594171130E-01 7.594171117E-01 7.594171093E-01 7.594171083E-01 7.594171096E-01 -7.780894831E-03 -7.780894828E-03 -7.780894831E-03 -7.780894838E-03 -7.780894840E-03 -7.780894837E-03 
1.804128037E+02 8.198506956E-01 8.198506965E-01 8.198506953E-01 8.198506932E-01 8.198506923E-01 8.198506935E-01 -7.606624616E-03 -7.606624613E-03 -7.606624617E-03 -7.606624624E-03 -7.606624627E-03 -7.606624623E-03 
1.809379687E+02 8.718833504E-01 8.718833511E-01 8.718833502E-01 8.718833484E-01 8.718833476E-01 8.718833486E-01 -7.414748064E-03 -7.414748060E-03 -7.414748064E-03 -7.414748072E-03 -7.414748075E-03 -7.414748071E-03 
1.814631337E+02 9.134127072E-01 9.134127078E-01 9.134127070E-01 9.134127057E-01 9.134127051E-01 9.134127058E-01 -7.208142348E-03 -7.208142344E-03 -7.208142349E-03 -7.208142357E-03 -7.208142360E-03 -7.208142356E-03 
1.817864086E+02 9.335809010E-01 9.335809015E-01 9.335809008E-01 9.335808997E-01 9.335808992E-01 9.335808999E-01 -7.075164373E-03 -7.075164370E-03 -7.075164374E-03 -7.075164383E-03 -7.075164386E-03 -7.075164382E-03 
1.821096835E+02 9.500340856E-01 9.500340860E-01 9.500340855E-01 9.500340846E-01 9.500340842E-01 9.500340847E-01 -6.938680421E-03 -6.938680418E-03 -6.938680422E-03 -6.938680431E-03 -6.938680434E-03 -6.938680430E-03 
1.824329584E+02 9.631687287E-01 9.631687290E-01 9.631687286E-01 9.631687279E-01 9.631687276E-01 9.631687280E-01 -6.799332337E-03 -6.799332333E-03 -6.799332338E-03 -6.799332346E-03 -6.799332350E-03 -6.799332345E-03 
1.827562333E+02 9.734917763E-01 9.734917765E-01 9.734917762E-01 9.734917757E-01 9.734917754E-01 9.734917757E-01 -6.657753918E-03 -6.657753914E-03 -6.657753919E-03 -6.657753928E-03 -6.657753932E-03 -6.657753927E-03 
1.830795083E+02 9.815611892E-01 9.815611894E-01 9.815611892E-01 9.815611887E-01 9.815611885E-01 9.815611888E-01 -6.514504381E-03 -6.514504377E-03 -6.514504382E-03 -6.514504391E-03 -6.514504395E-03 -6.514504390E-03 
1.834027832E+02 9.877677223E-01 9.877677224E-01 9.877677222E-01 9.877677219E-01 9.877677218E-01 9.877677220E-01 -6.369916611E-03 -6.369916607E-03 -6.369916612E-03 -6.369916621E-03 -6.369916624E-03 -6.369916620E-03 
1.837260581E+02 9.924578928E-01 9.924578929E-01 9.924578928E-01 9.924578926E-01 9.924578924E-01 9.924578926E-01 -6.224282219E-03 -6.224282215E-03 -6.224282220E-03 -6.224282229E-03 -6.224282232E-03 -6.224282228E-03 
1.840493330E+02 9.959882463E-01 9.959882464E-01 9.959882463E-01 9.959882461E-01 9.959882460E-01 9.959882461E-01 -6.077897279E-03 -6.077897275E-03 -6.077897280E-03 -6.077897289E-03 -6.077897293E-03 -6.077897288E-03 
1.845075473E+02 9.996667195E-01 9.996667195E-01 9.996667195E-01 9.996667194E-01 9.996667193E-01 9.996667194E-01 -5.869628089E-03 -5.869628085E-03 -5.869628090E-03 -5.869628099E-03 -5.869628103E-03 -5.869628098E-03 
1.849657616E+02 1.002060306E+00 1.002060306E+00 1.002060306E+00 1.002060306E+00 1.002060306E+00 1.002060306E+00 -5.660609114E-03 -5.660609110E-03 -5.660609115E-03 -5.660609124E-03 -5.660609128E-03 -5.660609123E-03 
1.854239759E+02 1.003424266E+00 1.003424266E+00 1.003424266E+00 1.003424265E+00 1.003424265E+00 1.003424265E+00 -5.451018478E-03 -5.451018474E-03 -5.451018479E-03 -5.451018488E-03 -5.451018492E-03 -5.451018487E-03 
1.858821902E+02 1.004221824E+00 1.004221824E+00 1.004221824E+00 1.004221824E+00 1.004221824E+00 1.004221824E+00 -5.241208468E-03 -5.241208464E-03 -5.241208469E-03 -5.241208478E-03 -5.241208482E-03 -5.241208477E-03 
1.863981816E+02 1.004873613E+00 1.004873613E+00 1.004873613E+00 1.004873613E+00 1.004873613E+00 1.004873613E+00 -5.004994820E-03 -5.004994816E-03 -5.004994821E-03 -5.004994830E-03 -5.004994834E-03 -5.004994829E-03 
1.869141730E+02 1.005181451E+00 1.005181451E+00 1.005181451E+00 1.005181451E+00 1.005181451E+00 1.005181451E+00 -4.768749839E-03 -4.768749835E-03 -4.768749840E-03 -4.768749849E-03 -4.768749853E-03 -4.768749848E-03 
1.874301644E+02 1.005198530E+00 1.005198530E+00 1.005198530E+00 1.005198530E+00 1.005198530E+00 1.005198530E+00 -4.532508944E-03 -4.532508940E-03 -4.532508945E-03 -4.532508954E-03 -4.532508958E-03 -4.532508953E-03 
1.879461558E+02 1.005097458E+00 1.005097458E+00 1.005097458E+00 1.005097458E+00 1.005097458E+00 1.005097458E+00 -4.296393304E-03 -4.296393300E-03 -4.296393305E-03 -4.296393314E-03 -4.296393318E-03 -4.296393313E-03 
1.886416357E+02 1.004988055E+00 1.004988055E+00 1.004988055E+00 1.004988055E+00 1.004988055E+00 1.004988055E+00 -3.978490727E-03 -3.978490723E-03 -3.978490728E-03 -3.978490737E-03 -3.978490741E-03 -3.978490736E-03 
1.893371156E+02 1.004755595E+00 1.004755595E+00 1.004755595E+00 1.004755595E+00 1.004755595E+00 1.004755595E+00 -3.660875501E-03 -3.660875497E-03 -3.660875502E-03 -3.660875511E-03 -3.660875515E-03 -3.660875510E-03 
1.900325955E+02 1.004374618E+00 1.004374618E+00 1.004374618E+00 1.004374618E+00 1.004374618E+00 1.004374618E+00 -3.343529630E-03 -3.343529626E-03 -3.343529631E-03 -3.343529640E-03 -3.343529644E-03 -3.343529639E-03 
1.907280753E+02 1.003986500E+00 1.003986500E+00 1.003986500E+00 1.003986500E+00 1.003986500E+00 1.003986500E+00 -3.026550542E-03 -3.026550538E-03 -3.026550543E-03 -3.026550552E-03 -3.026550556E-03 -3.026550551E-03 
1.916747347E+02 1.003627157E+00 1.003627157E+00 1.003627157E+00 1.003627157E+00 1.003627157E+00 1.003627157E+00 -2.595804812E-03 -2.595804808E-03 -2.595804813E-03 -2.595804822E-03 -2.595804826E-03 -2.595804821E-03 
1.926213941E+02 1.003184684E+00 1.003184684E+00 1.003184684E+00 1.003184684E+00 1.003184684E+00 1.003184684E+00 -2.165688838E-03 -2.165688834E-03 -2.165688839E-03 -2.165688848E-03 -2.165688852E-03 -2.165688847E-03 
1.935680534E+02 1.002581794E+00 1.002581794E+00 1.002581794E+00 1.002581794E+00 1.002581794E+00 1.002581794E+00 -1.736148636E-03 -1.736148632E-03 -1.736148637E-03 -1.736148646E-03 -1.736148650E-03 -1.736148645E-03 
1.945147128E+02 1.002015978E+00 1.002015978E+00 1.002015978E+00 1.002015978E+00 1.002015978E+00 1.002015978E+00 -1.307320372E-03 -1.307320368E-03 -1.307320373E-03 -1.307320382E-03 -1.307320386E-03 -1.307320381E-03 
1.957398153E+02 1.001826903E+00 1.001826903E+00 1.001826903E+00 1.001826903E+00 1.001826903E+00 1.001826903E+00 -7.537535031E-04 -7.537534991E-04 -7.537535040E-04 -7.537535129E-04 -7.537535169E-04 -7.537535119E-04 
1.969649177E+02 1.001314819E+00 1.001314819E+00 1.001314819E+00 1.001314819E+00 1.001314819E+00 1.001314819E+00 -2.011091580E-04 -2.011091541E-04 -2.011091590E-04 -2.011091679E-04 -2.011091718E-04 -2.011091669E-04 
1.981900202E+02 1.000053380E+00 1.000053380E+00 1.000053380E+00 1.000053380E+00 1.000053380E+00 1.000053380E+00 3.509082063E-04 3.509082102E-04 3.509082053E-04 3.509081964E-04 3.509081925E-04 3.509081974E-04 
