0.000000000E+00 9.393860914E-01 9.393930191E-01 9.393713594E-01 9.393644448E-01 4.629483448E-02 4.629034397E-02 4.630438317E-02 4.630886465E-02 
1.757084199E+00 9.381594687E-01 9.381664229E-01 9.381446802E-01 9.381377392E-01 4.711455536E-02 4.711008024E-02 4.712407133E-02 4.712853746E-02 
3.514168398E+00 9.368977974E-01 9.369047745E-01 9.368829604E-01 9.368759965E-01 4.793152825E-02 4.792706851E-02 4.794101151E-02 4.794546228E-02 
5.271252596E+00 9.355510259E-01 9.355580167E-01 9.355361597E-01 9.355291821E-01 4.874580164E-02 4.874135729E-02 4.875525219E-02 4.875968761E-02 
7.028336795E+00 9.342331246E-01 9.342401346E-01 9.342182174E-01 9.342112206E-01 4.955726679E-02 4.955283782E-02 4.956668464E-02 4.957110471E-02 
8.785420994E+00 9.332692830E-01 9.332764158E-01 9.332541149E-01 9.332469957E-01 5.036560739E-02 5.036119370E-02 5.037499273E-02 5.037939754E-02 
1.054250519E+01 9.320676470E-01 9.320748266E-01 9.320523793E-01 9.320452134E-01 5.117140057E-02 5.116700224E-02 5.118075327E-02 5.118514276E-02 
1.229958939E+01 9.303074854E-01 9.303145290E-01 9.302925069E-01 9.302854766E-01 5.197495958E-02 5.197057675E-02 5.198427931E-02 5.198865333E-02 
1.405667359E+01 9.287585300E-01 9.287655199E-01 9.287436657E-01 9.287366890E-01 5.277553065E-02 5.277116325E-02 5.278481757E-02 5.278917619E-02 
1.529442613E+01 9.281995154E-01 9.282066892E-01 9.281842601E-01 9.281771000E-01 5.333728827E-02 5.333293154E-02 5.334655250E-02 5.335090048E-02 
1.653217867E+01 9.274299126E-01 9.274371677E-01 9.274144845E-01 9.274072433E-01 5.389787724E-02 5.389353127E-02 5.390711858E-02 5.391145581E-02 
1.776993121E+01 9.263007790E-01 9.263079168E-01 9.262856002E-01 9.262784759E-01 5.445744733E-02 5.445311231E-02 5.446666538E-02 5.447099168E-02 
1.900768375E+01 9.252255643E-01 9.252326273E-01 9.252105442E-01 9.252034943E-01 5.501558223E-02 5.501125812E-02 5.502477709E-02 5.502909251E-02 
2.024543629E+01 9.244949347E-01 9.245021486E-01 9.244795940E-01 9.244723937E-01 5.557198827E-02 5.556767486E-02 5.558116040E-02 5.558546515E-02 
2.148318883E+01 9.236495442E-01 9.236568299E-01 9.236340512E-01 9.236267795E-01 5.612713161E-02 5.612282896E-02 5.613628083E-02 5.614057483E-02 
2.272094137E+01 9.226151560E-01 9.226223709E-01 9.225998132E-01 9.225926119E-01 5.668108905E-02 5.667679730E-02 5.669021508E-02 5.669449819E-02 
2.395869391E+01 9.216049158E-01 9.216120862E-01 9.215896673E-01 9.215825102E-01 5.723364139E-02 5.722936053E-02 5.724274429E-02 5.724701654E-02 
2.549162659E+01 9.206643226E-01 9.206717170E-01 9.206485983E-01 9.206412182E-01 5.791573121E-02 5.791146355E-02 5.792480604E-02 5.792906511E-02 
2.702455928E+01 9.195762002E-01 9.195836844E-01 9.195602853E-01 9.195528159E-01 5.859585845E-02 5.859160412E-02 5.860490491E-02 5.860915068E-02 
2.855749196E+01 9.181783432E-01 9.181856238E-01 9.181628606E-01 9.181555936E-01 5.927419318E-02 5.926995249E-02 5.928321066E-02 5.928744283E-02 
3.009042464E+01 9.168619101E-01 9.168690762E-01 9.168466704E-01 9.168395171E-01 5.995032397E-02 5.994609682E-02 5.995931266E-02 5.996353131E-02 
3.180140328E+01 9.161178161E-01 9.161256890E-01 9.161010765E-01 9.160932208E-01 6.070171577E-02 6.069750290E-02 6.071067409E-02 6.071487849E-02 
3.351238191E+01 9.149791633E-01 9.149872689E-01 9.149619297E-01 9.149538426E-01 6.145089168E-02 6.144669358E-02 6.145981860E-02 6.146400825E-02 
3.522336055E+01 9.129558759E-01 9.129631214E-01 9.129404668E-01 9.129332339E-01 6.219837174E-02 6.219418951E-02 6.220726489E-02 6.221143871E-02 
3.693433919E+01 9.112130002E-01 9.112197626E-01 9.111986163E-01 9.111918635E-01 6.294290343E-02 6.293873669E-02 6.295176367E-02 6.295592204E-02 
3.848401530E+01 9.109311924E-01 9.109394025E-01 9.109137385E-01 9.109055489E-01 6.361356740E-02 6.360941276E-02 6.362240189E-02 6.362654816E-02 
4.003369141E+01 9.100576901E-01 9.100664298E-01 9.100391132E-01 9.100303978E-01 6.428271831E-02 6.427857677E-02 6.429152496E-02 6.429565816E-02 
4.158336752E+01 9.079715508E-01 9.079788281E-01 9.079560734E-01 9.079488081E-01 6.495102410E-02 6.494689771E-02 6.495979852E-02 6.496391660E-02 
4.313304364E+01 9.061803437E-01 9.061866912E-01 9.061668368E-01 9.061604934E-01 6.561682014E-02 6.561270831E-02 6.562556361E-02 6.562966717E-02 
