1.307307512E+02 -3.630625311E-03 -3.630625311E-03 -3.630625311E-03 -3.630625311E-03 6.876059175E-05 6.876059175E-05 6.876059175E-05 6.876059175E-05 
1.336714294E+02 -2.302449732E-03 -2.302449732E-03 -2.302449732E-03 -2.302449732E-03 -1.275234567E-04 -1.275234567E-04 -1.275234567E-04 -1.275234567E-04 
1.366121076E+02 -9.636770380E-04 -9.636770380E-04 -9.636770380E-04 -9.636770380E-04 -3.208975443E-04 -3.208975443E-04 -3.208975443E-04 -3.208975443E-04 
1.395527858E+02 3.826668970E-04 3.826668970E-04 3.826668970E-04 3.826668970E-04 -5.113413247E-04 -5.113413247E-04 -5.113413247E-04 -5.113413247E-04 
1.422285412E+02 1.611680049E-03 1.611680049E-03 1.611680049E-03 1.611680049E-03 -6.820636283E-04 -6.820636283E-04 -6.820636283E-04 -6.820636283E-04 
1.449042966E+02 2.848005886E-03 2.848005886E-03 2.848005886E-03 2.848005886E-03 -8.503541998E-04 -8.503541998E-04 -8.503541998E-04 -8.503541998E-04 
1.475800520E+02 4.092863960E-03 4.092863960E-03 4.092863960E-03 4.092863960E-03 -1.016213463E-03 -1.016213463E-03 -1.016213463E-03 -1.016213463E-03 
1.502558074E+02 5.345146571E-03 5.345146571E-03 5.345146571E-03 5.345146571E-03 -1.179628997E-03 -1.179628997E-03 -1.179628997E-03 -1.179628997E-03 
1.531347484E+02 6.699191309E-03 6.699191309E-03 6.699191309E-03 6.699191309E-03 -1.352707186E-03 -1.352707186E-03 -1.352707186E-03 -1.352707186E-03 
1.560136894E+02 8.062963534E-03 8.062963534E-03 8.062963534E-03 8.062963534E-03 -1.522944938E-03 -1.522944938E-03 -1.522944938E-03 -1.522944938E-03 
1.588926304E+02 9.438009753E-03 9.438009753E-03 9.438009753E-03 9.438009753E-03 -1.690340729E-03 -1.690340729E-03 -1.690340729E-03 -1.690340729E-03 
1.617715714E+02 1.082327611E-02 1.082327611E-02 1.082327611E-02 1.082327611E-02 -1.854876372E-03 -1.854876372E-03 -1.854876372E-03 -1.854876372E-03 
1.652416271E+02 1.250422690E-02 1.250422690E-02 1.250422690E-02 1.250422690E-02 -2.049359450E-03 -2.049359450E-03 -2.049359450E-03 -2.049359450E-03 
1.687116829E+02 1.420236435E-02 1.420236435E-02 1.420236435E-02 1.420236435E-02 -2.239659837E-03 -2.239659837E-03 -2.239659837E-03 -2.239659837E-03 
1.721817386E+02 1.592089203E-02 1.592089203E-02 1.592089203E-02 1.592089203E-02 -2.425772643E-03 -2.425772643E-03 -2.425772643E-03 -2.425772643E-03 
1.756517943E+02 1.765812832E-02 1.765812832E-02 1.765812832E-02 1.765812832E-02 -2.607653444E-03 -2.607653444E-03 -2.607653444E-03 -2.607653444E-03 
1.796931584E+02 1.970208981E-02 1.970208981E-02 1.970208981E-02 1.970208981E-02 -2.814071024E-03 -2.814071024E-03 -2.814071024E-03 -2.814071024E-03 
1.837345225E+02 2.177591334E-02 2.177591334E-02 2.177591334E-02 2.177591334E-02 -3.014678591E-03 -3.014678591E-03 -3.014678591E-03 -3.014678591E-03 
1.877758866E+02 2.388472939E-02 2.388472939E-02 2.388472939E-02 2.388472939E-02 -3.209453701E-03 -3.209453701E-03 -3.209453701E-03 -3.209453701E-03 
1.918172507E+02 2.602833798E-02 2.602833798E-02 2.602833798E-02 2.602833798E-02 -3.398304602E-03 -3.398304602E-03 -3.398304602E-03 -3.398304602E-03 
1.966383084E+02 2.863144973E-02 2.863144973E-02 2.863144973E-02 2.863144973E-02 -3.615686930E-03 -3.615686930E-03 -3.615686930E-03 -3.615686930E-03 
2.014593660E+02 3.129375633E-02 3.129375633E-02 3.129375633E-02 3.129375633E-02 -3.824436221E-03 -3.824436221E-03 -3.824436221E-03 -3.824436221E-03 
2.062804237E+02 3.402401293E-02 3.402401293E-02 3.402401293E-02 3.402401293E-02 -4.024454723E-03 -4.024454723E-03 -4.024454723E-03 -4.024454723E-03 
2.111014814E+02 3.683168689E-02 3.683168689E-02 3.683168689E-02 3.683168689E-02 -4.215530306E-03 -4.215530306E-03 -4.215530306E-03 -4.215530306E-03 
2.175901888E+02 4.076339313E-02 4.076339313E-02 4.076339313E-02 4.076339313E-02 -4.458157382E-03 -4.458157382E-03 -4.458157382E-03 -4.458157382E-03 
2.240788962E+02 4.487223043E-02 4.487223043E-02 4.487223043E-02 4.487223043E-02 -4.683647880E-03 -4.683647880E-03 -4.683647880E-03 -4.683647880E-03 
2.305676037E+02 4.918710466E-02 4.918710466E-02 4.918710466E-02 4.918710466E-02 -4.891326760E-03 -4.891326760E-03 -4.891326760E-03 -4.891326760E-03 
2.370563111E+02 5.380618351E-02 5.380618351E-02 5.380618351E-02 5.380618351E-02 -5.080325929E-03 -5.080325929E-03 -5.080325929E-03 -5.080325929E-03 
2.439812309E+02 5.921138244E-02 5.921138244E-02 5.921138244E-02 5.921138244E-02 -5.260125159E-03 -5.260125159E-03 -5.260125159E-03 -5.260125159E-03 
2.509061507E+02 6.518365302E-02 6.518365302E-02 6.518365302E-02 6.518365302E-02 -5.415281460E-03 -5.415281460E-03 -5.415281460E-03 -5.415281460E-03 
2.578310704E+02 7.197570048E-02 7.197570048E-02 7.197570048E-02 7.197570048E-02 -5.542783539E-03 -5.542783539E-03 -5.542783539E-03 -5.542783539E-03 
2.647559902E+02 8.008249355E-02 8.008249355E-02 8.008249355E-02 8.008249355E-02 -5.638580481E-03 -5.638580481E-03 -5.638580481E-03 -5.638580481E-03 
2.689907537E+02 8.603416256E-02 8.603416256E-02 8.603416256E-02 8.603416256E-02 -5.678986087E-03 -5.678986087E-03 -5.678986087E-03 -5.678986087E-03 
2.732255172E+02 9.304286763E-02 9.304286763E-02 9.304286763E-02 9.304286763E-02 -5.703020588E-03 -5.703020588E-03 -5.703020588E-03 -5.703020588E-03 
2.774602807E+02 1.016691806E-01 1.016691806E-01 1.016691806E-01 1.016691806E-01 -5.707227013E-03 -5.707227013E-03 -5.707227013E-03 -5.707227013E-03 
2.816950442E+02 1.129239389E-01 1.129239389E-01 1.129239389E-01 1.129239389E-01 -5.686290453E-03 -5.686290453E-03 -5.686290453E-03 -5.686290453E-03 
2.841892096E+02 1.214748914E-01 1.214748914E-01 1.214748914E-01 1.214748914E-01 -5.659038542E-03 -5.659038542E-03 -5.659038542E-03 -5.659038542E-03 
2.866833749E+02 1.320937478E-01 1.320937478E-01 1.320937478E-01 1.320937478E-01 -5.617804556E-03 -5.617804556E-03 -5.617804556E-03 -5.617804556E-03 
2.891775403E+02 1.459114410E-01 1.459114410E-01 1.459114410E-01 1.459114410E-01 -5.558536967E-03 -5.558536967E-03 -5.558536967E-03 -5.558536967E-03 
2.916717056E+02 1.649646047E-01 1.649646047E-01 1.649646047E-01 1.649646047E-01 -5.474948272E-03 -5.474948272E-03 -5.474948272E-03 -5.474948272E-03 
2.935880201E+02 1.855827802E-01 1.855827802E-01 1.855827802E-01 1.855827802E-01 -5.388021976E-03 -5.388021976E-03 -5.388021976E-03 -5.388021976E-03 
2.955043345E+02 2.138231903E-01 2.138231903E-01 2.138231903E-01 2.138231903E-01 -5.274481419E-03 -5.274481419E-03 -5.274481419E-03 -5.274481419E-03 
2.974206489E+02 2.559324833E-01 2.559324833E-01 2.559324833E-01 2.559324833E-01 -5.121075533E-03 -5.121075533E-03 -5.121075533E-03 -5.121075533E-03 
2.993369633E+02 3.243315124E-01 3.243315124E-01 3.243315124E-01 3.243315124E-01 -4.904831353E-03 -4.904831353E-03 -4.904831353E-03 -4.904831353E-03 
2.995285948E+02 3.332945096E-01 3.332945096E-01 3.332945096E-01 3.332945096E-01 -4.878548036E-03 -4.878548036E-03 -4.878548036E-03 -4.878548036E-03 
2.997202262E+02 3.427589500E-01 3.427589500E-01 3.427589500E-01 3.427589500E-01 -4.851210811E-03 -4.851210811E-03 -4.851210811E-03 -4.851210811E-03 
2.999118577E+02 3.527574321E-01 3.527574321E-01 3.527574321E-01 3.527574321E-01 -4.822760395E-03 -4.822760395E-03 -4.822760395E-03 -4.822760395E-03 
3.001034891E+02 3.633240279E-01 3.633240279E-01 3.633240279E-01 3.633240279E-01 -4.793133583E-03 -4.793133583E-03 -4.793133583E-03 -4.793133583E-03 
3.002951205E+02 3.744940584E-01 3.744940584E-01 3.744940584E-01 3.744940584E-01 -4.762263214E-03 -4.762263214E-03 -4.762263214E-03 -4.762263214E-03 
3.004867520E+02 3.863037691E-01 3.863037691E-01 3.863037691E-01 3.863037691E-01 -4.730078150E-03 -4.730078150E-03 -4.730078150E-03 -4.730078150E-03 
3.006783834E+02 3.987895775E-01 3.987895775E-01 3.987895775E-01 3.987895775E-01 -4.696503073E-03 -4.696503073E-03 -4.696503073E-03 -4.696503073E-03 
3.008700149E+02 4.119877059E-01 4.119877059E-01 4.119877059E-01 4.119877059E-01 -4.661458374E-03 -4.661458374E-03 -4.661458374E-03 -4.661458374E-03 
3.014822788E+02 4.592724025E-01 4.592724025E-01 4.592724025E-01 4.592724025E-01 -4.538732869E-03 -4.538732869E-03 -4.538732869E-03 -4.538732869E-03 
3.020945428E+02 5.152070826E-01 5.152070826E-01 5.152070826E-01 5.152070826E-01 -4.397053040E-03 -4.397053040E-03 -4.397053040E-03 -4.397053040E-03 
3.027068067E+02 5.796996621E-01 5.796996621E-01 5.796996621E-01 5.796996621E-01 -4.233269853E-03 -4.233269853E-03 -4.233269853E-03 -4.233269853E-03 
3.033190707E+02 6.509961863E-01 6.509961863E-01 6.509961863E-01 6.509961863E-01 -4.044658265E-03 -4.044658265E-03 -4.044658265E-03 -4.044658265E-03 
3.039313346E+02 7.253869019E-01 7.253869019E-01 7.253869019E-01 7.253869019E-01 -3.829087652E-03 -3.829087652E-03 -3.829087652E-03 -3.829087652E-03 
3.045435986E+02 7.963762975E-01 7.963762975E-01 7.963762975E-01 7.963762975E-01 -3.586874224E-03 -3.586874224E-03 -3.586874224E-03 -3.586874224E-03 
3.051558626E+02 8.582102330E-01 8.582102330E-01 8.582102330E-01 8.582102330E-01 -3.320417387E-03 -3.320417387E-03 -3.320417387E-03 -3.320417387E-03 
3.057681265E+02 9.070343749E-01 9.070343749E-01 9.070343749E-01 9.070343749E-01 -3.033631494E-03 -3.033631494E-03 -3.033631494E-03 -3.033631494E-03 
3.060767739E+02 9.262359708E-01 9.262359708E-01 9.262359708E-01 9.262359708E-01 -2.882995704E-03 -2.882995704E-03 -2.882995704E-03 -2.882995704E-03 
3.063854213E+02 9.421531801E-01 9.421531801E-01 9.421531801E-01 9.421531801E-01 -2.729157433E-03 -2.729157433E-03 -2.729157433E-03 -2.729157433E-03 
3.066940687E+02 9.550982955E-01 9.550982955E-01 9.550982955E-01 9.550982955E-01 -2.572669864E-03 -2.572669864E-03 -2.572669864E-03 -2.572669864E-03 
3.070027161E+02 9.654741729E-01 9.654741729E-01 9.654741729E-01 9.654741729E-01 -2.414071625E-03 -2.414071625E-03 -2.414071625E-03 -2.414071625E-03 
3.073113635E+02 9.737310387E-01 9.737310387E-01 9.737310387E-01 9.737310387E-01 -2.253843584E-03 -2.253843584E-03 -2.253843584E-03 -2.253843584E-03 
3.076200109E+02 9.802100610E-01 9.802100610E-01 9.802100610E-01 9.802100610E-01 -2.092301283E-03 -2.092301283E-03 -2.092301283E-03 -2.092301283E-03 
3.079286582E+02 9.852205197E-01 9.852205197E-01 9.852205197E-01 9.852205197E-01 -1.929719887E-03 -1.929719887E-03 -1.929719887E-03 -1.929719887E-03 
3.082373056E+02 9.890744808E-01 9.890744808E-01 9.890744808E-01 9.890744808E-01 -1.766368470E-03 -1.766368470E-03 -1.766368470E-03 -1.766368470E-03 
3.087049002E+02 9.934034463E-01 9.934034463E-01 9.934034463E-01 9.934034463E-01 -1.517975256E-03 -1.517975256E-03 -1.517975256E-03 -1.517975256E-03 
3.091724948E+02 9.962286166E-01 9.962286166E-01 9.962286166E-01 9.962286166E-01 -1.268681905E-03 -1.268681905E-03 -1.268681905E-03 -1.268681905E-03 
3.096400894E+02 9.978474680E-01 9.978474680E-01 9.978474680E-01 9.978474680E-01 -1.018702326E-03 -1.018702326E-03 -1.018702326E-03 -1.018702326E-03 
3.101076840E+02 9.987924272E-01 9.987924272E-01 9.987924272E-01 9.987924272E-01 -7.684583246E-04 -7.684583246E-04 -7.684583246E-04 -7.684583246E-04 
3.106176597E+02 9.995278047E-01 9.995278047E-01 9.995278047E-01 9.995278047E-01 -4.955882263E-04 -4.955882263E-04 -4.955882263E-04 -4.955882263E-04 
3.111276355E+02 9.998816470E-01 9.998816470E-01 9.998816470E-01 9.998816470E-01 -2.226860954E-04 -2.226860954E-04 -2.226860954E-04 -2.226860954E-04 
3.116376113E+02 9.999200276E-01 9.999200276E-01 9.999200276E-01 9.999200276E-01 5.020296533E-05 5.020296533E-05 5.020296533E-05 5.020296533E-05 
3.121475871E+02 9.998187218E-01 9.998187218E-01 9.998187218E-01 9.998187218E-01 3.229523041E-04 3.229523041E-04 3.229523041E-04 3.229523041E-04 
3.128369864E+02 9.996824847E-01 9.996824847E-01 9.996824847E-01 9.996824847E-01 6.912821317E-04 6.912821317E-04 6.912821317E-04 6.912821317E-04 
3.135263858E+02 9.994076054E-01 9.994076054E-01 9.994076054E-01 9.994076054E-01 1.059278352E-03 1.059278352E-03 1.059278352E-03 1.059278352E-03 
3.142157851E+02 9.989737318E-01 9.989737318E-01 9.989737318E-01 9.989737318E-01 1.426955931E-03 1.426955931E-03 1.426955931E-03 1.426955931E-03 
3.149051845E+02 9.985260458E-01 9.985260458E-01 9.985260458E-01 9.985260458E-01 1.794212226E-03 1.794212226E-03 1.794212226E-03 1.794212226E-03 
3.158378553E+02 9.980749974E-01 9.980749974E-01 9.980749974E-01 9.980749974E-01 2.290268800E-03 2.290268800E-03 2.290268800E-03 2.290268800E-03 
3.167705262E+02 9.975451408E-01 9.975451408E-01 9.975451408E-01 9.975451408E-01 2.785593837E-03 2.785593837E-03 2.785593837E-03 2.785593837E-03 
3.177031971E+02 9.968705434E-01 9.968705434E-01 9.968705434E-01 9.968705434E-01 3.280234660E-03 3.280234660E-03 3.280234660E-03 3.280234660E-03 
3.186358680E+02 9.962249796E-01 9.962249796E-01 9.962249796E-01 9.962249796E-01 3.774068284E-03 3.774068284E-03 3.774068284E-03 3.774068284E-03 
3.198678299E+02 9.958148691E-01 9.958148691E-01 9.958148691E-01 9.958148691E-01 4.424851331E-03 4.424851331E-03 4.424851331E-03 4.424851331E-03 
3.210997917E+02 9.951486701E-01 9.951486701E-01 9.951486701E-01 9.951486701E-01 5.074447238E-03 5.074447238E-03 5.074447238E-03 5.074447238E-03 
3.223317535E+02 9.938925970E-01 9.938925970E-01 9.938925970E-01 9.938925970E-01 5.723094782E-03 5.723094782E-03 5.723094782E-03 5.723094782E-03 
3.235637153E+02 9.928510637E-01 9.928510637E-01 9.928510637E-01 9.928510637E-01 6.370218957E-03 6.370218957E-03 6.370218957E-03 6.370218957E-03 
3.244839170E+02 9.926743666E-01 9.926743666E-01 9.926743666E-01 9.926743666E-01 6.852258078E-03 6.852258078E-03 6.852258078E-03 6.852258078E-03 
3.254041187E+02 9.922608381E-01 9.922608381E-01 9.922608381E-01 9.922608381E-01 7.333706772E-03 7.333706772E-03 7.333706772E-03 7.333706772E-03 
3.263243203E+02 9.914310895E-01 9.914310895E-01 9.914310895E-01 9.914310895E-01 7.814695058E-03 7.814695058E-03 7.814695058E-03 7.814695058E-03 
3.272445220E+02 9.906734781E-01 9.906734781E-01 9.906734781E-01 9.906734781E-01 8.294867934E-03 8.294867934E-03 8.294867934E-03 8.294867934E-03 
3.281647237E+02 9.903437059E-01 9.903437059E-01 9.903437059E-01 9.903437059E-01 8.773967121E-03 8.773967121E-03 8.773967121E-03 8.773967121E-03 
3.290849254E+02 9.898671166E-01 9.898671166E-01 9.898671166E-01 9.898671166E-01 9.252412915E-03 9.252412915E-03 9.252412915E-03 9.252412915E-03 
3.300051271E+02 9.891376869E-01 9.891376869E-01 9.891376869E-01 9.891376869E-01 9.730283568E-03 9.730283568E-03 9.730283568E-03 9.730283568E-03 
3.309253287E+02 9.884498573E-01 9.884498573E-01 9.884498573E-01 9.884498573E-01 1.020736289E-02 1.020736289E-02 1.020736289E-02 1.020736289E-02 
3.320125952E+02 9.880413060E-01 9.880413060E-01 9.880413060E-01 9.880413060E-01 1.076977958E-02 1.076977958E-02 1.076977958E-02 1.076977958E-02 
3.330998616E+02 9.874499081E-01 9.874499081E-01 9.874499081E-01 9.874499081E-01 1.133127156E-02 1.133127156E-02 1.133127156E-02 1.133127156E-02 
3.341871281E+02 9.864777589E-01 9.864777589E-01 9.864777589E-01 9.864777589E-01 1.189198571E-02 1.189198571E-02 1.189198571E-02 1.189198571E-02 
3.352743945E+02 9.856100589E-01 9.856100589E-01 9.856100589E-01 9.856100589E-01 1.245156265E-02 1.245156265E-02 1.245156265E-02 1.245156265E-02 
3.364546322E+02 9.854803503E-01 9.854803503E-01 9.854803503E-01 9.854803503E-01 1.305718845E-02 1.305718845E-02 1.305718845E-02 1.305718845E-02 
3.376348698E+02 9.849281254E-01 9.849281254E-01 9.849281254E-01 9.849281254E-01 1.366188434E-02 1.366188434E-02 1.366188434E-02 1.366188434E-02 
3.388151075E+02 9.834418326E-01 9.834418326E-01 9.834418326E-01 9.834418326E-01 1.426602895E-02 1.426602895E-02 1.426602895E-02 1.426602895E-02 
3.399953451E+02 9.822511036E-01 9.822511036E-01 9.822511036E-01 9.822511036E-01 1.486870391E-02 1.486870391E-02 1.486870391E-02 1.486870391E-02 
3.410677054E+02 9.825275402E-01 9.825275402E-01 9.825275402E-01 9.825275402E-01 1.541420173E-02 1.541420173E-02 1.541420173E-02 1.541420173E-02 
3.421400658E+02 9.821918517E-01 9.821918517E-01 9.821918517E-01 9.821918517E-01 1.595913905E-02 1.595913905E-02 1.595913905E-02 1.595913905E-02 
3.432124261E+02 9.806070228E-01 9.806070228E-01 9.806070228E-01 9.806070228E-01 1.650398713E-02 1.650398713E-02 1.650398713E-02 1.650398713E-02 
3.442847864E+02 9.793354684E-01 9.793354684E-01 9.793354684E-01 9.793354684E-01 1.704756486E-02 1.704756486E-02 1.704756486E-02 1.704756486E-02 
3.452008654E+02 9.794115113E-01 9.794115113E-01 9.794115113E-01 9.794115113E-01 1.751023114E-02 1.751023114E-02 1.751023114E-02 1.751023114E-02 
3.461169443E+02 9.791155413E-01 9.791155413E-01 9.791155413E-01 9.791155413E-01 1.797243821E-02 1.797243821E-02 1.797243821E-02 1.797243821E-02 
3.470330233E+02 9.782205357E-01 9.782205357E-01 9.782205357E-01 9.782205357E-01 1.843435991E-02 1.843435991E-02 1.843435991E-02 1.843435991E-02 
3.479491022E+02 9.773961919E-01 9.773961919E-01 9.773961919E-01 9.773961919E-01 1.889547697E-02 1.889547697E-02 1.889547697E-02 1.889547697E-02 
3.488600762E+02 9.770951882E-01 9.770951882E-01 9.770951882E-01 9.770951882E-01 1.935288015E-02 1.935288015E-02 1.935288015E-02 1.935288015E-02 
3.497710502E+02 9.766351787E-01 9.766351787E-01 9.766351787E-01 9.766351787E-01 1.980966924E-02 1.980966924E-02 1.980966924E-02 1.980966924E-02 
3.506820243E+02 9.759295944E-01 9.759295944E-01 9.759295944E-01 9.759295944E-01 2.026591238E-02 2.026591238E-02 2.026591238E-02 2.026591238E-02 
3.515929983E+02 9.752492238E-01 9.752492238E-01 9.752492238E-01 9.752492238E-01 2.072139783E-02 2.072139783E-02 2.072139783E-02 2.072139783E-02 
3.526788196E+02 9.747528839E-01 9.747528839E-01 9.747528839E-01 9.747528839E-01 2.126309645E-02 2.126309645E-02 2.126309645E-02 2.126309645E-02 
3.537646409E+02 9.741260671E-01 9.741260671E-01 9.741260671E-01 9.741260671E-01 2.180385129E-02 2.180385129E-02 2.180385129E-02 2.180385129E-02 
3.548504623E+02 9.732447666E-01 9.732447666E-01 9.732447666E-01 9.732447666E-01 2.234376078E-02 2.234376078E-02 2.234376078E-02 2.234376078E-02 
