9.925200538E+01 -1.988969518E-01 2.845037417E-02 8.020987659E-02 -3.409499285E-03 
1.002161802E+02 -1.985202814E-01 2.879165243E-02 7.996744910E-02 -3.435837591E-03 
1.011803551E+02 -1.981501942E-01 2.913323468E-02 7.972546349E-02 -3.461958295E-03 
1.022207314E+02 -1.978277739E-01 2.950215842E-02 7.946490746E-02 -3.489899337E-03 
1.032611078E+02 -1.974791131E-01 2.987144746E-02 7.920483578E-02 -3.517587085E-03 
1.043014841E+02 -1.970873460E-01 3.024110857E-02 7.894523339E-02 -3.545021571E-03 
1.053418604E+02 -1.967018139E-01 3.061114724E-02 7.868614197E-02 -3.572202814E-03 
1.066134412E+02 -1.963012465E-01 3.106394021E-02 7.837021882E-02 -3.605080680E-03 
1.078850221E+02 -1.958683801E-01 3.151731878E-02 7.805502127E-02 -3.637580295E-03 
1.091566029E+02 -1.953675147E-01 3.197129685E-02 7.774051742E-02 -3.669701694E-03 
1.104281838E+02 -1.948859463E-01 3.242588530E-02 7.742678163E-02 -3.701444868E-03 
1.118376656E+02 -1.945146675E-01 3.293049870E-02 7.708003938E-02 -3.736188526E-03 
1.132471475E+02 -1.940556728E-01 3.343589636E-02 7.673414134E-02 -3.770467457E-03 
1.146566293E+02 -1.933998853E-01 3.394209943E-02 7.638899127E-02 -3.804281654E-03 
1.160661112E+02 -1.928101522E-01 3.444912496E-02 7.604481664E-02 -3.837631046E-03 
1.173311893E+02 -1.925774419E-01 3.490491902E-02 7.573694251E-02 -3.867167842E-03 
1.185962673E+02 -1.922064003E-01 3.536140677E-02 7.542968412E-02 -3.896330079E-03 
1.198613454E+02 -1.915523091E-01 3.581860483E-02 7.512291386E-02 -3.925117696E-03 
1.211264234E+02 -1.909736182E-01 3.627652800E-02 7.481694554E-02 -3.953530609E-03 
1.221767546E+02 -1.907508189E-01 3.665728032E-02 7.456370002E-02 -3.976835660E-03 
1.232270857E+02 -1.904451167E-01 3.703855346E-02 7.431088664E-02 -3.999882292E-03 
1.242774168E+02 -1.900090293E-01 3.742035774E-02 7.405846262E-02 -4.022670442E-03 
1.253277479E+02 -1.895884448E-01 3.780270301E-02 7.380655696E-02 -4.045200037E-03 
1.263516289E+02 -1.892867960E-01 3.817595001E-02 7.356157642E-02 -4.066913326E-03 
1.273755099E+02 -1.889526256E-01 3.854973105E-02 7.331704518E-02 -4.088380762E-03 
1.283993909E+02 -1.885699804E-01 3.892405664E-02 7.307294836E-02 -4.109602264E-03 
1.294232718E+02 -1.881917140E-01 3.929893704E-02 7.282933269E-02 -4.130577737E-03 
1.306425915E+02 -1.878005853E-01 3.974611281E-02 7.253989068E-02 -4.155235912E-03 
1.318619111E+02 -1.873853445E-01 4.019410959E-02 7.225110213E-02 -4.179544854E-03 
1.330812308E+02 -1.869236394E-01 4.064294732E-02 7.196294597E-02 -4.203504378E-03 
1.343005504E+02 -1.864726127E-01 4.109264558E-02 7.167547281E-02 -4.227114272E-03 
1.357456095E+02 -1.860418644E-01 4.162674062E-02 7.133574286E-02 -4.254642153E-03 
1.371906686E+02 -1.855574083E-01 4.216210930E-02 7.099690719E-02 -4.281678256E-03 
1.386357277E+02 -1.849532702E-01 4.269878976E-02 7.065890431E-02 -4.308222174E-03 
1.400807868E+02 -1.843882249E-01 4.323682008E-02 7.032187722E-02 -4.334273433E-03 
1.414994136E+02 -1.840689164E-01 4.376636000E-02 6.999214288E-02 -4.359368449E-03 
1.429180403E+02 -1.836281572E-01 4.429727957E-02 6.966320045E-02 -4.383987687E-03 
1.443366670E+02 -1.829231177E-01 4.482962086E-02 6.933491782E-02 -4.408130628E-03 
1.457552937E+02 -1.822998135E-01 4.536342678E-02 6.900761118E-02 -4.431796699E-03 
1.469405078E+02 -1.820621642E-01 4.581055853E-02 6.873510766E-02 -4.451202812E-03 
1.481257218E+02 -1.817178027E-01 4.625877143E-02 6.846313212E-02 -4.470275268E-03 
1.493109359E+02 -1.811845015E-01 4.670809401E-02 6.819160754E-02 -4.489013680E-03 
1.504961499E+02 -1.806857862E-01 4.715855561E-02 6.792074066E-02 -4.507417636E-03 
1.515529381E+02 -1.803982077E-01 4.756119193E-02 6.767989689E-02 -4.523544988E-03 
1.526097262E+02 -1.800652966E-01 4.796478047E-02 6.743950677E-02 -4.539405771E-03 
1.536665144E+02 -1.796664451E-01 4.836934449E-02 6.719955032E-02 -4.554999652E-03 
1.547233025E+02 -1.792725831E-01 4.877490794E-02 6.696009339E-02 -4.570326281E-03 
1.558976429E+02 -1.788989432E-01 4.922678696E-02 6.669464030E-02 -4.587043827E-03 
1.570719833E+02 -1.785024482E-01 4.967996604E-02 6.642977524E-02 -4.603430383E-03 
1.582463237E+02 -1.780667354E-01 5.013448189E-02 6.616548194E-02 -4.619485405E-03 
1.594206642E+02 -1.776375659E-01 5.059037270E-02 6.590180282E-02 -4.635208316E-03 
1.608510488E+02 -1.771851300E-01 5.114757758E-02 6.558151999E-02 -4.653909828E-03 
1.622814335E+02 -1.766995002E-01 5.170695609E-02 6.526210510E-02 -4.672116585E-03 
1.637118182E+02 -1.761424675E-01 5.226858676E-02 6.494352028E-02 -4.689827390E-03 
1.651422029E+02 -1.756065639E-01 5.283255265E-02 6.462585237E-02 -4.707040964E-03 
1.666808733E+02 -1.751936165E-01 5.344192034E-02 6.428529202E-02 -4.725001004E-03 
1.682195436E+02 -1.746933638E-01 5.405420482E-02 6.394568208E-02 -4.742382353E-03 
1.697582140E+02 -1.739982613E-01 5.466952629E-02 6.360691744E-02 -4.759183140E-03 
1.712968844E+02 -1.733672773E-01 5.528801325E-02 6.326924570E-02 -4.775401381E-03 
1.726512943E+02 -1.730768115E-01 5.583516202E-02 6.297311889E-02 -4.789193687E-03 
1.740057043E+02 -1.726696038E-01 5.638496546E-02 6.267767499E-02 -4.802531467E-03 
1.753601142E+02 -1.720314945E-01 5.693752588E-02 6.238280202E-02 -4.815413127E-03 
1.767145242E+02 -1.714499757E-01 5.749295188E-02 6.208877862E-02 -4.827836996E-03 
1.778607626E+02 -1.711629482E-01 5.796533294E-02 6.184076598E-02 -4.837992371E-03 
1.790070011E+02 -1.708123513E-01 5.843992059E-02 6.159325826E-02 -4.847817477E-03 
1.801532395E+02 -1.703641159E-01 5.891679081E-02 6.134622109E-02 -4.857311143E-03 
1.812994780E+02 -1.699262249E-01 5.939602358E-02 6.109976008E-02 -4.866472148E-03 
1.824597891E+02 -1.695672974E-01 5.988363203E-02 6.085093211E-02 -4.875405507E-03 
1.836201002E+02 -1.691819049E-01 6.037383804E-02 6.060265640E-02 -4.883995291E-03 
1.847804113E+02 -1.687554304E-01 6.086673708E-02 6.035491762E-02 -4.892240051E-03 
1.859407224E+02 -1.683335721E-01 6.136242988E-02 6.010776040E-02 -4.900138272E-03 
1.873336390E+02 -1.678831715E-01 6.196133323E-02 5.981187291E-02 -4.909159892E-03 
1.887265557E+02 -1.674091248E-01 6.256460847E-02 5.951679099E-02 -4.917676935E-03 
1.901194723E+02 -1.668876502E-01 6.317246110E-02 5.922248950E-02 -4.925686354E-03 
1.915123889E+02 -1.663780202E-01 6.378511102E-02 5.892902663E-02 -4.933184931E-03 
1.931190328E+02 -1.658972139E-01 6.449803016E-02 5.859166832E-02 -4.941195210E-03 
1.947256766E+02 -1.653607241E-01 6.521802730E-02 5.825535004E-02 -4.948515774E-03 
1.963323204E+02 -1.646998682E-01 6.594551735E-02 5.792000027E-02 -4.955140682E-03 
1.979389643E+02 -1.640795556E-01 6.668095094E-02 5.758578431E-02 -4.961063615E-03 
1.994685168E+02 -1.637053067E-01 6.738892234E-02 5.726883876E-02 -4.966043930E-03 
2.009980693E+02 -1.632249054E-01 6.810498653E-02 5.695277156E-02 -4.970375646E-03 
2.025276217E+02 -1.625191932E-01 6.882963443E-02 5.663745922E-02 -4.974052077E-03 
2.040571742E+02 -1.618787277E-01 6.956339920E-02 5.632319790E-02 -4.977066116E-03 
2.053446079E+02 -1.615673236E-01 7.018850221E-02 5.605967766E-02 -4.979084084E-03 
2.066320416E+02 -1.611752360E-01 7.082084273E-02 5.579676886E-02 -4.980622541E-03 
2.079194753E+02 -1.606459188E-01 7.146081961E-02 5.553441177E-02 -4.981676346E-03 
2.092069089E+02 -1.601387355E-01 7.210886204E-02 5.527277090E-02 -4.982240068E-03 
2.104035334E+02 -1.597837656E-01 7.271883023E-02 5.503032674E-02 -4.982319538E-03 
2.116001578E+02 -1.593944670E-01 7.333656173E-02 5.478844392E-02 -4.981965718E-03 
2.127967822E+02 -1.589539839E-01 7.396248403E-02 5.454710385E-02 -4.981173392E-03 
2.139934066E+02 -1.585180799E-01 7.459705667E-02 5.430636424E-02 -4.979937043E-03 
2.153558331E+02 -1.580771206E-01 7.533071628E-02 5.403305063E-02 -4.977981359E-03 
2.167182595E+02 -1.576153867E-01 7.607701826E-02 5.376048511E-02 -4.975433278E-03 
2.180806859E+02 -1.571157922E-01 7.683682420E-02 5.348864839E-02 -4.972282905E-03 
2.194431123E+02 -1.566236268E-01 7.761107501E-02 5.321758729E-02 -4.968519647E-03 
2.210695441E+02 -1.561090100E-01 7.855571109E-02 5.289508263E-02 -4.963208732E-03 
2.226959759E+02 -1.555591253E-01 7.952433002E-02 5.257363093E-02 -4.956987184E-03 
2.243224078E+02 -1.549321914E-01 8.051910217E-02 5.225318546E-02 -4.949831988E-03 
2.259488396E+02 -1.543286373E-01 8.154246240E-02 5.193385200E-02 -4.941717982E-03 
2.276291690E+02 -1.538625929E-01 8.263266382E-02 5.160524574E-02 -4.932298804E-03 
2.293094984E+02 -1.533156667E-01 8.375969352E-02 5.127770798E-02 -4.921793239E-03 
2.309898278E+02 -1.525912786E-01 8.492744803E-02 5.095113195E-02 -4.910163978E-03 
2.326701573E+02 -1.519223050E-01 8.614037848E-02 5.062576829E-02 -4.897369644E-03 
2.341367963E+02 -1.515542410E-01 8.723993750E-02 5.034295683E-02 -4.885214328E-03 
2.356034353E+02 -1.510982878E-01 8.838161531E-02 5.006092377E-02 -4.872102608E-03 
2.370700744E+02 -1.504764887E-01 8.956981031E-02 4.977958206E-02 -4.857996875E-03 
2.385367134E+02 -1.498907562E-01 9.080953811E-02 4.949915236E-02 -4.842855459E-03 
2.398285299E+02 -1.495222728E-01 9.194869823E-02 4.925303362E-02 -4.828624437E-03 
2.411203464E+02 -1.491088160E-01 9.313668893E-02 4.900753974E-02 -4.813519284E-03 
2.424121628E+02 -1.486263129E-01 9.437857495E-02 4.876264281E-02 -4.797501320E-03 
2.437039793E+02 -1.481510914E-01 9.568012750E-02 4.851842687E-02 -4.780527711E-03 
2.450680488E+02 -1.477145643E-01 9.712653248E-02 4.826135387E-02 -4.761514850E-03 
2.464321183E+02 -1.472561494E-01 9.865565826E-02 4.800500447E-02 -4.741321368E-03 
2.477961878E+02 -1.467612374E-01 1.002779137E-01 4.774936107E-02 -4.719876924E-03 
2.491602574E+02 -1.462717555E-01 1.020054852E-01 4.749446976E-02 -4.697101952E-03 
2.507841592E+02 -1.457453604E-01 1.042195189E-01 4.719206092E-02 -4.668127812E-03 
2.524080611E+02 -1.451942359E-01 1.066316616E-01 4.689067797E-02 -4.636966112E-03 
2.540319629E+02 -1.445915555E-01 1.092778482E-01 4.659028852E-02 -4.603409737E-03 
2.556558648E+02 -1.440026964E-01 1.122030507E-01 4.629096532E-02 -4.567212079E-03 
2.574460881E+02 -1.434622327E-01 1.158200527E-01 4.596232532E-02 -4.523889774E-03 
2.592363113E+02 -1.428664851E-01 1.199389708E-01 4.563489392E-02 -4.476528038E-03 
2.610265346E+02 -1.421484230E-01 1.246911870E-01 4.530859135E-02 -4.424522043E-03 
2.628167579E+02 -1.414688175E-01 1.302569660E-01 4.498360114E-02 -4.367099998E-03 
2.644763168E+02 -1.410193523E-01 1.363608500E-01 4.468367150E-02 -4.308170619E-03 
2.661358756E+02 -1.404885225E-01 1.436336867E-01 4.438473276E-02 -4.242753345E-03 
2.677954345E+02 -1.397924681E-01 1.524756001E-01 4.408668503E-02 -4.169482058E-03 
2.694549934E+02 -1.391392049E-01 1.634831720E-01 4.378977044E-02 -4.086501378E-03 
2.708962192E+02 -1.387331934E-01 1.754971798E-01 4.353298525E-02 -4.004602837E-03 
2.723374449E+02 -1.382731170E-01 1.906048650E-01 4.327695075E-02 -3.911293170E-03 
2.737786707E+02 -1.377236814E-01 2.101996526E-01 4.302162398E-02 -3.803239451E-03 
2.752198964E+02 -1.371872285E-01 2.365410336E-01 4.276712592E-02 -3.675584909E-03 
2.766374008E+02 -1.367408574E-01 2.722108684E-01 4.251770644E-02 -3.524316083E-03 
2.780549051E+02 -1.362690297E-01 3.239441363E-01 4.226904253E-02 -3.336951252E-03 
2.794724095E+02 -1.357566516E-01 4.010824326E-01 4.202111629E-02 -3.095479021E-03 
2.808899138E+02 -1.352493078E-01 5.152580129E-01 4.177398373E-02 -2.773627609E-03 
2.812925176E+02 -1.351140994E-01 5.560207338E-01 4.170394700E-02 -2.662909229E-03 
2.816951214E+02 -1.349780905E-01 6.001339950E-01 4.163397308E-02 -2.541960590E-03 
2.820977252E+02 -1.348414230E-01 6.468588705E-01 4.156406222E-02 -2.410068034E-03 
2.825003289E+02 -1.347042271E-01 6.950124813E-01 4.149421466E-02 -2.266760371E-03 
2.829029327E+02 -1.345666096E-01 7.430100901E-01 4.142443061E-02 -2.111849257E-03 
2.833055365E+02 -1.344286406E-01 7.889527960E-01 4.135471026E-02 -1.945635832E-03 
2.837081402E+02 -1.342903826E-01 8.311387441E-01 4.128505374E-02 -1.768827683E-03 
2.841107440E+02 -1.341518939E-01 8.682463926E-01 4.121546122E-02 -1.582482673E-03 
2.844366471E+02 -1.340396530E-01 8.940019615E-01 4.115917381E-02 -1.425593436E-03 
2.847625503E+02 -1.339273087E-01 9.158602124E-01 4.110292846E-02 -1.264105375E-03 
2.850884534E+02 -1.338148770E-01 9.339660786E-01 4.104672519E-02 -1.098742596E-03 
2.854143565E+02 -1.337023724E-01 9.486619410E-01 4.099056404E-02 -9.302266266E-04 
2.857402597E+02 -1.335898077E-01 9.604387667E-01 4.093444504E-02 -7.592361284E-04 
2.860661628E+02 -1.334771919E-01 9.697175424E-01 4.087836820E-02 -5.862455007E-04 
2.863920660E+02 -1.333645332E-01 9.769008628E-01 4.082233352E-02 -4.116653436E-04 
2.867179691E+02 -1.332518394E-01 9.824141223E-01 4.076634101E-02 -2.359027940E-04 
2.871751859E+02 -1.330936934E-01 9.881690223E-01 4.068785896E-02 1.196790137E-05 
2.876324027E+02 -1.329355036E-01 9.920347427E-01 4.060945990E-02 2.610547567E-04 
2.880896195E+02 -1.327772791E-01 9.943931683E-01 4.053114381E-02 5.110718306E-04 
2.885468363E+02 -1.326190317E-01 9.958528402E-01 4.045291067E-02 7.615166460E-04 
2.890358374E+02 -1.324497700E-01 9.969597545E-01 4.036933078E-02 1.029426113E-03 
2.895248385E+02 -1.322804961E-01 9.975751527E-01 4.028584569E-02 1.297457592E-03 
2.900138396E+02 -1.321112129E-01 9.977941743E-01 4.020245537E-02 1.565545015E-03 
2.905028407E+02 -1.319419279E-01 9.978171832E-01 4.011915976E-02 1.833541381E-03 
2.911545091E+02 -1.317163446E-01 9.977954848E-01 4.000830284E-02 2.190364276E-03 
2.918061775E+02 -1.314907659E-01 9.975961283E-01 3.989761392E-02 2.546909396E-03 
2.924578459E+02 -1.312651843E-01 9.972115703E-01 3.978709286E-02 2.903182940E-03 
2.931095144E+02 -1.310396191E-01 9.967962670E-01 3.967673957E-02 3.259074416E-03 
2.939822218E+02 -1.307376350E-01 9.963697817E-01 3.952921825E-02 3.734955303E-03 
2.948549292E+02 -1.304356634E-01 9.958658862E-01 3.938199724E-02 4.210168857E-03 
2.957276366E+02 -1.301336470E-01 9.952342816E-01 3.923507617E-02 4.684751592E-03 
2.966003440E+02 -1.298316774E-01 9.946207667E-01 3.908845485E-02 5.158599503E-03 
2.977866253E+02 -1.294216476E-01 9.941015443E-01 3.888963135E-02 5.801323425E-03 
2.989729066E+02 -1.290115258E-01 9.934106639E-01 3.869136013E-02 6.442839320E-03 
3.001591879E+02 -1.286009518E-01 9.923323179E-01 3.849363998E-02 7.083303620E-03 
3.013454693E+02 -1.281905388E-01 9.913852267E-01 3.829647091E-02 7.722342435E-03 
3.023535506E+02 -1.278423328E-01 9.910870174E-01 3.812935315E-02 8.263974751E-03 
3.033616319E+02 -1.274940800E-01 9.905655048E-01 3.796263211E-02 8.804811163E-03 
3.043697132E+02 -1.271456571E-01 9.896070356E-01 3.779630716E-02 9.345007688E-03 
3.053777945E+02 -1.267972968E-01 9.887511425E-01 3.763037813E-02 9.884169951E-03 
3.063858758E+02 -1.264492493E-01 9.884588469E-01 3.746484490E-02 1.042196101E-02 
3.073939571E+02 -1.261011830E-01 9.879395253E-01 3.729970654E-02 1.095896309E-02 
3.084020384E+02 -1.257529751E-01 9.869818612E-01 3.713496244E-02 1.149533232E-02 
3.094101198E+02 -1.254048361E-01 9.861235096E-01 3.697061240E-02 1.203067091E-02 
3.104735707E+02 -1.250379263E-01 9.858604275E-01 3.679766231E-02 1.259390093E-02 
3.115370216E+02 -1.246709884E-01 9.853200594E-01 3.662514956E-02 1.315627601E-02 
3.126004725E+02 -1.243038563E-01 9.842179725E-01 3.645307338E-02 1.371800801E-02 
3.136639234E+02 -1.239368103E-01 9.832588326E-01 3.628143361E-02 1.427856987E-02 
3.147308666E+02 -1.235689568E-01 9.831006211E-01 3.610966862E-02 1.483930374E-02 
3.157978098E+02 -1.232010715E-01 9.825965677E-01 3.593834165E-02 1.539923290E-02 
3.168647530E+02 -1.228329913E-01 9.813964675E-01 3.576745193E-02 1.595862033E-02 
3.179316962E+02 -1.224649951E-01 9.803693536E-01 3.559699930E-02 1.651680805E-02 
3.189564706E+02 -1.221118940E-01 9.802348819E-01 3.543369485E-02 1.705128467E-02 
3.199812450E+02 -1.217587756E-01 9.797674775E-01 3.527079250E-02 1.758503529E-02 
3.210060194E+02 -1.214055174E-01 9.786697009E-01 3.510829160E-02 1.811828652E-02 
3.220307938E+02 -1.210523283E-01 9.777053176E-01 3.494619195E-02 1.865045141E-02 
3.230343641E+02 -1.207067325E-01 9.774636504E-01 3.478783511E-02 1.917011251E-02 
3.240379344E+02 -1.203611310E-01 9.769674516E-01 3.462986208E-02 1.968903184E-02 
3.250415047E+02 -1.200154188E-01 9.760120337E-01 3.447227225E-02 2.020736840E-02 
3.260450750E+02 -1.196697707E-01 9.751421071E-01 3.431506544E-02 2.072469754E-02 
3.270927072E+02 -1.193092409E-01 9.747843433E-01 3.415136486E-02 2.126330770E-02 
3.281403393E+02 -1.189487003E-01 9.742170572E-01 3.398808054E-02 2.180106057E-02 
3.291879715E+02 -1.185880163E-01 9.732571992E-01 3.382521178E-02 2.233810057E-02 
3.302356037E+02 -1.182274075E-01 9.723791694E-01 3.366275838E-02 2.287405340E-02 
3.313627004E+02 -1.178398418E-01 9.719976904E-01 3.348844630E-02 2.344907267E-02 
3.324897971E+02 -1.174522395E-01 9.713765194E-01 3.331461358E-02 2.402310234E-02 
3.336168938E+02 -1.170644002E-01 9.702732190E-01 3.314125931E-02 2.459633570E-02 
