0.000000000E+00 -1.673570264E-01 6.398994101E-02 6.399835152E-02 -1.673507964E-01 5.950278187E-02 -4.964066848E-03 -4.964170762E-03 5.949901820E-02 
1.545250834E+00 -1.668215570E-01 6.472219065E-02 6.473069271E-02 -1.668153279E-01 5.917766985E-02 -4.972742569E-03 -4.972838556E-03 5.917391799E-02 
3.090501668E+00 -1.662838097E-01 6.546261927E-02 6.547121826E-02 -1.662775817E-01 5.885356278E-02 -4.980728868E-03 -4.980816853E-03 5.884982269E-02 
4.635752502E+00 -1.657395974E-01 6.621171085E-02 6.622041258E-02 -1.657333715E-01 5.853045477E-02 -4.988018990E-03 -4.988098893E-03 5.852672644E-02 
6.181003336E+00 -1.651976471E-01 6.696999099E-02 6.697880176E-02 -1.651914228E-01 5.820835300E-02 -4.994605742E-03 -4.994677477E-03 5.820463640E-02 
7.726254170E+00 -1.646713633E-01 6.773802856E-02 6.774695520E-02 -1.646651372E-01 5.788726948E-02 -5.000481452E-03 -5.000544929E-03 5.788356460E-02 
9.271505004E+00 -1.641369291E-01 6.851643749E-02 6.852548741E-02 -1.641307034E-01 5.756717832E-02 -5.005637885E-03 -5.005693005E-03 5.756348514E-02 
1.081675584E+01 -1.635835974E-01 6.930588810E-02 6.931506938E-02 -1.635773774E-01 5.724806691E-02 -5.010066210E-03 -5.010112868E-03 5.724438541E-02 
1.236200667E+01 -1.630361857E-01 7.010711204E-02 7.011643346E-02 -1.630299695E-01 5.692995894E-02 -5.013756987E-03 -5.013795072E-03 5.692628911E-02 
1.449333487E+01 -1.624568131E-01 7.123302858E-02 7.124255925E-02 -1.624505263E-01 5.649301509E-02 -5.017618598E-03 -5.017644658E-03 5.648936123E-02 
1.662466308E+01 -1.617527276E-01 7.238518330E-02 7.239494393E-02 -1.617464273E-01 5.605783227E-02 -5.020028775E-03 -5.020042555E-03 5.605419442E-02 
1.875599128E+01 -1.607500737E-01 7.356622165E-02 7.357623578E-02 -1.607438949E-01 5.562422648E-02 -5.020955257E-03 -5.020956476E-03 5.562060471E-02 
2.088731948E+01 -1.598842293E-01 7.477916139E-02 7.478945591E-02 -1.598781053E-01 5.519264433E-02 -5.020362445E-03 -5.020350789E-03 5.518903855E-02 
2.195464174E+01 -1.596295236E-01 7.539961638E-02 7.541006261E-02 -1.596233397E-01 5.497740888E-02 -5.019482496E-03 -5.019464264E-03 5.497381100E-02 
2.302196400E+01 -1.593172568E-01 7.602940118E-02 7.604000739E-02 -1.593110447E-01 5.476258372E-02 -5.018206287E-03 -5.018181387E-03 5.475899378E-02 
2.408928625E+01 -1.589345934E-01 7.666902915E-02 7.667980423E-02 -1.589283960E-01 5.454815458E-02 -5.016528100E-03 -5.016496433E-03 5.454457260E-02 
2.515660851E+01 -1.585494502E-01 7.731905185E-02 7.733000534E-02 -1.585432662E-01 5.433419224E-02 -5.014441887E-03 -5.014403350E-03 5.433061821E-02 
2.622393077E+01 -1.582048902E-01 7.798006162E-02 7.799120380E-02 -1.581986905E-01 5.412074147E-02 -5.011941254E-03 -5.011895736E-03 5.411717535E-02 
2.729125303E+01 -1.578472582E-01 7.865269591E-02 7.866403787E-02 -1.578410513E-01 5.390774516E-02 -5.009019405E-03 -5.008966791E-03 5.390418696E-02 
2.835857528E+01 -1.574736622E-01 7.933764390E-02 7.934919758E-02 -1.574674592E-01 5.369519966E-02 -5.005669125E-03 -5.005609290E-03 5.369164937E-02 
2.942589754E+01 -1.570994845E-01 8.003564973E-02 8.004742805E-02 -1.570932853E-01 5.348312069E-02 -5.001882750E-03 -5.001815563E-03 5.347957831E-02 
3.099125625E+01 -1.565772713E-01 8.108467840E-02 8.109681180E-02 -1.565710576E-01 5.317295306E-02 -4.995523611E-03 -4.995445384E-03 5.316942223E-02 
3.255661496E+01 -1.560406777E-01 8.216632749E-02 8.217884981E-02 -1.560344601E-01 5.286377208E-02 -4.988181089E-03 -4.988091492E-03 5.286025281E-02 
3.412197367E+01 -1.554727697E-01 8.328376474E-02 8.329671423E-02 -1.554665711E-01 5.255555796E-02 -4.979824573E-03 -4.979723240E-03 5.255205024E-02 
