0.000000000E+00 9.025842377E-01 5.418773169E-01 9.025842377E-01 4.305132931E-01 8.404575981E-01 4.305132931E-01 5.458647904E+01 5.463792015E+01 5.474079174E+01 5.489507219E+01 5.510072829E+01 5.535771419E+01 5.566597019E+01 5.602542098E+01 5.643597376E+01 5.689751581E+01 5.688372840E+01 5.639447991E+01 5.595582538E+01 5.556761250E+01 5.522966685E+01 5.494179338E+01 5.470377752E+01 5.451538593E+01 5.437636698E+01 5.428645089E+01 5.424534949E+01 5.425275581E+01 5.430834321E+01 5.441176435E+01 5.456264975E+01 5.476060614E+01 5.500521447E+01 5.529602768E+01 5.563256815E+01 5.601432485E+01 5.601432485E+01 5.563256815E+01 5.529602768E+01 5.500521447E+01 5.476060614E+01 5.456264975E+01 5.441176435E+01 5.430834321E+01 5.425275581E+01 5.424534949E+01 5.428645089E+01 5.437636698E+01 5.451538593E+01 5.470377752E+01 5.494179338E+01 5.522966685E+01 5.556761250E+01 5.595582538E+01 5.639447991E+01 5.688372840E+01 5.689751581E+01 5.643597376E+01 5.602542098E+01 5.566597019E+01 5.535771419E+01 5.510072829E+01 5.489507219E+01 5.474079174E+01 5.463792015E+01 5.458647904E+01 
7.856700165E-02 8.970701146E-01 5.288533886E-01 8.970701146E-01 4.418882296E-01 8.487131960E-01 4.418882296E-01 5.465859921E+01 5.470985845E+01 5.481236494E+01 5.496609441E+01 5.517100957E+01 5.542705923E+01 5.573417686E+01 5.609227901E+01 5.650126326E+01 5.696100586E+01 5.694670055E+01 5.645821419E+01 5.602008636E+01 5.563217279E+01 5.529430570E+01 5.500629528E+01 5.476793083E+01 5.457898157E+01 5.443919713E+01 5.434830772E+01 5.430602393E+01 5.431203630E+01 5.436601450E+01 5.446760633E+01 5.461643629E+01 5.481210392E+01 5.505418187E+01 5.534221365E+01 5.567571113E+01 5.605415170E+01 5.605415170E+01 5.567571113E+01 5.534221365E+01 5.505418187E+01 5.481210392E+01 5.461643629E+01 5.446760633E+01 5.436601450E+01 5.431203630E+01 5.430602393E+01 5.434830772E+01 5.443919713E+01 5.457898157E+01 5.476793083E+01 5.500629528E+01 5.529430570E+01 5.563217279E+01 5.602008636E+01 5.645821419E+01 5.694670055E+01 5.696100586E+01 5.650126326E+01 5.609227901E+01 5.573417686E+01 5.542705923E+01 5.517100957E+01 5.496609441E+01 5.481236494E+01 5.470985845E+01 5.465859921E+01 
1.571340033E-01 8.913796436E-01 5.156576939E-01 8.913796436E-01 4.532574645E-01 8.567946904E-01 4.532574645E-01 5.472975888E+01 5.478083108E+01 5.488296216E+01 5.503612511E+01 5.524027859E+01 5.549536594E+01 5.580131382E+01 5.615803051E+01 5.656540390E+01 5.702329911E+01 5.700847099E+01 5.652078495E+01 5.608321645E+01 5.569562944E+01 5.535786290E+01 5.506973237E+01 5.483103118E+01 5.464153121E+01 5.450098347E+01 5.440911825E+01 5.436564498E+01 5.437025182E+01 5.442260487E+01 5.452234714E+01 5.466909718E+01 5.486244748E+01 5.510196246E+01 5.538717632E+01 5.571759052E+01 5.609267099E+01 5.609267099E+01 5.571759052E+01 5.538717632E+01 5.510196246E+01 5.486244748E+01 5.466909718E+01 5.452234714E+01 5.442260487E+01 5.437025182E+01 5.436564498E+01 5.440911825E+01 5.450098347E+01 5.464153121E+01 5.483103118E+01 5.506973237E+01 5.535786290E+01 5.569562944E+01 5.608321645E+01 5.652078495E+01 5.700847099E+01 5.702329911E+01 5.656540390E+01 5.615803051E+01 5.580131382E+01 5.549536594E+01 5.524027859E+01 5.503612511E+01 5.488296216E+01 5.478083108E+01 5.472975888E+01 
2.357010049E-01 8.855111661E-01 5.022930187E-01 8.855111661E-01 4.646180939E-01 8.646974753E-01 4.646180939E-01 5.479993887E+01 5.485081885E+01 5.495256410E+01 5.510514489E+01 5.530851577E+01 5.556261459E+01 5.586736109E+01 5.622265523E+01 5.662837514E+01 5.708437467E+01 5.706901898E+01 5.658217198E+01 5.614519598E+01 5.575796327E+01 5.542031975E+01 5.513208646E+01 5.489306083E+01 5.470301756E+01 5.456170912E+01 5.446886601E+01 5.442419661E+01 5.442738679E+01 5.447809916E+01 5.457597206E+01 5.472061821E+01 5.491162310E+01 5.514854306E+01 5.543090309E+01 5.575819436E+01 5.612987146E+01 5.612987146E+01 5.575819436E+01 5.543090309E+01 5.514854306E+01 5.491162310E+01 5.472061821E+01 5.457597206E+01 5.447809916E+01 5.442738679E+01 5.442419661E+01 5.446886601E+01 5.456170912E+01 5.470301756E+01 5.489306083E+01 5.513208646E+01 5.542031975E+01 5.575796327E+01 5.614519598E+01 5.658217198E+01 5.706901898E+01 5.708437467E+01 5.662837514E+01 5.622265523E+01 5.586736109E+01 5.556261459E+01 5.530851577E+01 5.510514489E+01 5.495256410E+01 5.485081885E+01 5.479993887E+01 
3.142680066E-01 8.794630700E-01 4.887623099E-01 8.794630700E-01 4.759671285E-01 8.724169907E-01 4.759671285E-01 5.486911993E+01 5.491980243E+01 5.502115137E+01 5.517313425E+01 5.537570147E+01 5.562878532E+01 5.593229859E+01 5.628613285E+01 5.669015636E+01 5.714421167E+01 5.712832373E+01 5.664235505E+01 5.620600525E+01 5.581915511E+01 5.548165758E+01 5.519333932E+01 5.495400203E+01 5.476342331E+01 5.462135724E+01 5.452753461E+01 5.448166287E+01 5.448342571E+01 5.453248235E+01 5.462846656E+01 5.477098533E+01 5.495961728E+01 5.519391074E+01 5.547338164E+01 5.579751100E+01 5.616574221E+01 5.616574221E+01 5.579751100E+01 5.547338164E+01 5.519391074E+01 5.495961728E+01 5.477098533E+01 5.462846656E+01 5.453248235E+01 5.448342571E+01 5.448166287E+01 5.452753461E+01 5.462135724E+01 5.476342331E+01 5.495400203E+01 5.519333932E+01 5.548165758E+01 5.581915511E+01 5.620600525E+01 5.664235505E+01 5.712832373E+01 5.714421167E+01 5.669015636E+01 5.628613285E+01 5.593229859E+01 5.562878532E+01 5.537570147E+01 5.517313425E+01 5.502115137E+01 5.491980243E+01 5.486911993E+01 
3.928350082E-01 8.732337903E-01 4.750686713E-01 8.732337903E-01 4.873014947E-01 8.799487252E-01 4.873014947E-01 5.493728266E+01 5.498776243E+01 5.508870450E+01 5.524007359E+01 5.544181594E+01 5.569385822E+01 5.599610620E+01 5.634844300E+01 5.675072695E+01 5.720278916E+01 5.718636445E+01 5.670131392E+01 5.626562455E+01 5.587918576E+01 5.554185767E+01 5.525347275E+01 5.501383705E+01 5.482273121E+01 5.467991102E+01 5.458510772E+01 5.453802789E+01 5.453835318E+01 5.458573953E+01 5.467981623E+01 5.482018467E+01 5.500641670E+01 5.523805280E+01 5.551459993E+01 5.583552911E+01 5.620027267E+01 5.620027267E+01 5.583552911E+01 5.551459993E+01 5.523805280E+01 5.500641670E+01 5.482018467E+01 5.467981623E+01 5.458573953E+01 5.453835318E+01 5.453802789E+01 5.458510772E+01 5.467991102E+01 5.482273121E+01 5.501383705E+01 5.525347275E+01 5.554185767E+01 5.587918576E+01 5.626562455E+01 5.670131392E+01 5.718636445E+01 5.720278916E+01 5.675072695E+01 5.634844300E+01 5.599610620E+01 5.569385822E+01 5.544181594E+01 5.524007359E+01 5.508870450E+01 5.498776243E+01 5.493728266E+01 
4.714020099E-01 8.668218131E-01 4.612153636E-01 8.668218131E-01 4.986180339E-01 8.872882225E-01 4.986180339E-01 5.500440760E+01 5.505467932E+01 5.515520389E+01 5.530594323E+01 5.550683934E+01 5.575781327E+01 5.605876373E+01 5.640956527E+01 5.681006624E+01 5.726008623E+01 5.724312035E+01 5.675902834E+01 5.632403415E+01 5.593803600E+01 5.560090135E+01 5.531246854E+01 5.507254817E+01 5.488092402E+01 5.473735372E+01 5.464156905E+01 5.459327589E+01 5.459215391E+01 5.463785590E+01 5.473000682E+01 5.486820253E+01 5.505200827E+01 5.528095678E+01 5.555454620E+01 5.587223767E+01 5.623345267E+01 5.623345267E+01 5.587223767E+01 5.555454620E+01 5.528095678E+01 5.505200827E+01 5.486820253E+01 5.473000682E+01 5.463785590E+01 5.459215391E+01 5.459327589E+01 5.464156905E+01 5.473735372E+01 5.488092402E+01 5.507254817E+01 5.531246854E+01 5.560090135E+01 5.593803600E+01 5.632403415E+01 5.675902834E+01 5.724312035E+01 5.726008623E+01 5.681006624E+01 5.640956527E+01 5.605876373E+01 5.575781327E+01 5.550683934E+01 5.530594323E+01 5.515520389E+01 5.505467932E+01 5.500440760E+01 
5.499690115E-01 8.602256788E-01 4.472058021E-01 8.602256788E-01 5.099135038E-01 8.944310886E-01 5.099135038E-01 5.507047517E+01 5.512053349E+01 5.522062987E+01 5.537072338E+01 5.557075178E+01 5.582063044E+01 5.612025091E+01 5.646947919E+01 5.686815353E+01 5.731608193E+01 5.729857065E+01 5.681547806E+01 5.638121433E+01 5.599568665E+01 5.565876991E+01 5.537030851E+01 5.513011770E+01 5.493798454E+01 5.479366863E+01 5.469690240E+01 5.464739115E+01 5.464481270E+01 5.468881682E+01 5.477902423E+01 5.491502542E+01 5.509637911E+01 5.532261047E+01 5.559320896E+01 5.590762601E+01 5.626527238E+01 5.626527238E+01 5.590762601E+01 5.559320896E+01 5.532261047E+01 5.509637911E+01 5.491502542E+01 5.477902423E+01 5.468881682E+01 5.464481270E+01 5.464739115E+01 5.469690240E+01 5.479366863E+01 5.493798454E+01 5.513011770E+01 5.537030851E+01 5.565876991E+01 5.599568665E+01 5.638121433E+01 5.681547806E+01 5.729857065E+01 5.731608193E+01 5.686815353E+01 5.646947919E+01 5.612025091E+01 5.582063044E+01 5.557075178E+01 5.537072338E+01 5.522062987E+01 5.512053349E+01 5.507047517E+01 
6.285360132E-01 8.534439852E-01 4.330435568E-01 8.534439852E-01 5.211845777E-01 9.013729969E-01 5.211845777E-01 5.513546570E+01 5.518530526E+01 5.528496268E+01 5.543439420E+01 5.563353328E+01 5.588228958E+01 5.618054748E+01 5.652816429E+01 5.692496813E+01 5.737075536E+01 5.735269456E+01 5.687064284E+01 5.643714541E+01 5.605211851E+01 5.571544468E+01 5.542697450E+01 5.518652799E+01 5.499389562E+01 5.484883910E+01 5.475109164E+01 5.470035806E+01 5.469631450E+01 5.473860777E+01 5.482685453E+01 5.496064001E+01 5.513951658E+01 5.536300193E+01 5.563057703E+01 5.594168375E+01 5.629572233E+01 5.629572233E+01 5.594168375E+01 5.563057703E+01 5.536300193E+01 5.513951658E+01 5.496064001E+01 5.482685453E+01 5.473860777E+01 5.469631450E+01 5.470035806E+01 5.475109164E+01 5.484883910E+01 5.499389562E+01 5.518652799E+01 5.542697450E+01 5.571544468E+01 5.605211851E+01 5.643714541E+01 5.687064284E+01 5.735269456E+01 5.737075536E+01 5.692496813E+01 5.652816429E+01 5.618054748E+01 5.588228958E+01 5.563353328E+01 5.543439420E+01 5.528496268E+01 5.518530526E+01 5.513546570E+01 
7.071030148E-01 8.464753924E-01 4.187323511E-01 8.464753924E-01 5.324278450E-01 9.081096958E-01 5.324278450E-01 5.519935947E+01 5.524897486E+01 5.534818251E+01 5.549693578E+01 5.569516384E+01 5.594277056E+01 5.623963309E+01 5.658560006E+01 5.698048935E+01 5.742408560E+01 5.740547137E+01 5.692450249E+01 5.649180768E+01 5.610731244E+01 5.577090704E+01 5.548244839E+01 5.524176142E+01 5.504864018E+01 5.490284856E+01 5.480412073E+01 5.475216114E+01 5.474664435E+01 5.478721440E+01 5.487348398E+01 5.500503322E+01 5.518140826E+01 5.540211949E+01 5.566663954E+01 5.597440091E+01 5.632479348E+01 5.632479348E+01 5.597440091E+01 5.566663954E+01 5.540211949E+01 5.518140826E+01 5.500503322E+01 5.487348398E+01 5.478721440E+01 5.474664435E+01 5.475216114E+01 5.480412073E+01 5.490284856E+01 5.504864018E+01 5.524176142E+01 5.548244839E+01 5.577090704E+01 5.610731244E+01 5.649180768E+01 5.692450249E+01 5.740547137E+01 5.742408560E+01 5.698048935E+01 5.658560006E+01 5.623963309E+01 5.594277056E+01 5.569516384E+01 5.549693578E+01 5.534818251E+01 5.524897486E+01 5.519935947E+01 
