0.000000000E+00 4.221932428E-01 4.221933522E-01 4.221932428E-01 -9.065058552E-01 -9.065058042E-01 -9.065058552E-01 3.758166531E+01 3.761965037E+01 3.769570202E+01 3.780998328E+01 3.796273883E+01 3.815429502E+01 3.838506006E+01 3.865552412E+01 3.896625961E+01 3.931792130E+01 3.931792131E+01 3.896625964E+01 3.865552417E+01 3.838506013E+01 3.815429511E+01 3.796273894E+01 3.780998341E+01 3.769570216E+01 3.761965054E+01 3.758166549E+01 3.758166551E+01 3.761965060E+01 3.769570226E+01 3.780998355E+01 3.796273912E+01 3.815429533E+01 3.838506039E+01 3.865552447E+01 3.896625998E+01 3.931792169E+01 3.931792169E+01 3.896625998E+01 3.865552447E+01 3.838506039E+01 3.815429533E+01 3.796273912E+01 3.780998355E+01 3.769570226E+01 3.761965060E+01 3.758166551E+01 3.758166549E+01 3.761965054E+01 3.769570216E+01 3.780998341E+01 3.796273894E+01 3.815429511E+01 3.838506013E+01 3.865552417E+01 3.896625964E+01 3.931792131E+01 3.931792130E+01 3.896625961E+01 3.865552412E+01 3.838506006E+01 3.815429502E+01 3.796273883E+01 3.780998328E+01 3.769570202E+01 3.761965037E+01 3.758166531E+01 
6.788973686E-02 4.297010511E-01 4.297011602E-01 4.297010511E-01 -9.029712079E-01 -9.029711560E-01 -9.029712079E-01 3.763447275E+01 3.767266663E+01 3.774913582E+01 3.786404325E+01 3.801763336E+01 3.821023225E+01 3.844224777E+01 3.871416966E+01 3.902656981E+01 3.938010238E+01 3.938010239E+01 3.902656984E+01 3.871416971E+01 3.844224784E+01 3.821023234E+01 3.801763347E+01 3.786404338E+01 3.774913597E+01 3.767266680E+01 3.763447294E+01 3.763447296E+01 3.767266686E+01 3.774913607E+01 3.786404352E+01 3.801763365E+01 3.821023256E+01 3.844224809E+01 3.871417001E+01 3.902657018E+01 3.938010277E+01 3.938010277E+01 3.902657018E+01 3.871417001E+01 3.844224809E+01 3.821023256E+01 3.801763365E+01 3.786404352E+01 3.774913607E+01 3.767266686E+01 3.763447296E+01 3.763447294E+01 3.767266680E+01 3.774913597E+01 3.786404338E+01 3.801763347E+01 3.821023234E+01 3.844224784E+01 3.871416971E+01 3.902656984E+01 3.938010239E+01 3.938010238E+01 3.902656981E+01 3.871416966E+01 3.844224777E+01 3.821023225E+01 3.801763336E+01 3.786404325E+01 3.774913582E+01 3.767266663E+01 3.763447275E+01 
1.357794737E-01 4.371808008E-01 4.371809095E-01 4.371808008E-01 -8.993736396E-01 -8.993735868E-01 -8.993736396E-01 3.768791471E+01 3.772631668E+01 3.780320199E+01 3.791873341E+01 3.807315518E+01 3.826679311E+01 3.850005468E+01 3.877342919E+01 3.908748796E+01 3.944288453E+01 3.944288454E+01 3.908748799E+01 3.877342924E+01 3.850005475E+01 3.826679320E+01 3.807315529E+01 3.791873353E+01 3.780320213E+01 3.772631685E+01 3.768791490E+01 3.768791492E+01 3.772631691E+01 3.780320223E+01 3.791873367E+01 3.807315547E+01 3.826679342E+01 3.850005501E+01 3.877342954E+01 3.908748833E+01 3.944288492E+01 3.944288492E+01 3.908748833E+01 3.877342954E+01 3.850005501E+01 3.826679342E+01 3.807315547E+01 3.791873367E+01 3.780320223E+01 3.772631691E+01 3.768791492E+01 3.768791490E+01 3.772631685E+01 3.780320213E+01 3.791873353E+01 3.807315529E+01 3.826679320E+01 3.850005475E+01 3.877342924E+01 3.908748799E+01 3.944288454E+01 3.944288453E+01 3.908748796E+01 3.877342919E+01 3.850005468E+01 3.826679311E+01 3.807315518E+01 3.791873341E+01 3.780320199E+01 3.772631668E+01 3.768791471E+01 
2.036692106E-01 4.446320838E-01 4.446321922E-01 4.446320838E-01 -8.957132950E-01 -8.957132412E-01 -8.957132950E-01 3.774198715E+01 3.778059648E+01 3.785789644E+01 3.797404965E+01 3.812930014E+01 3.832397340E+01 3.855847653E+01 3.883329835E+01 3.914900963E+01 3.950626321E+01 3.950626322E+01 3.914900966E+01 3.883329840E+01 3.855847660E+01 3.832397349E+01 3.812930025E+01 3.797404978E+01 3.785789659E+01 3.778059665E+01 3.774198734E+01 3.774198736E+01 3.778059671E+01 3.785789669E+01 3.797404992E+01 3.812930043E+01 3.832397371E+01 3.855847686E+01 3.883329870E+01 3.914900999E+01 3.950626359E+01 3.950626359E+01 3.914900999E+01 3.883329870E+01 3.855847686E+01 3.832397371E+01 3.812930043E+01 3.797404992E+01 3.785789669E+01 3.778059671E+01 3.774198736E+01 3.774198734E+01 3.778059665E+01 3.785789659E+01 3.797404978E+01 3.812930025E+01 3.832397349E+01 3.855847660E+01 3.883329840E+01 3.914900966E+01 3.950626322E+01 3.950626321E+01 3.914900963E+01 3.883329835E+01 3.855847653E+01 3.832397340E+01 3.812930014E+01 3.797404965E+01 3.785789644E+01 3.778059648E+01 3.774198715E+01 
2.715589475E-01 4.520544940E-01 4.520546020E-01 4.520544940E-01 -8.919903204E-01 -8.919902656E-01 -8.919903204E-01 3.779668600E+01 3.783550195E+01 3.791321508E+01 3.802998785E+01 3.818606406E+01 3.838176888E+01 3.861750900E+01 3.889377276E+01 3.921113032E+01 3.957023383E+01 3.957023384E+01 3.921113035E+01 3.889377281E+01 3.861750907E+01 3.838176897E+01 3.818606417E+01 3.802998798E+01 3.791321523E+01 3.783550212E+01 3.779668619E+01 3.779668621E+01 3.783550218E+01 3.791321532E+01 3.802998812E+01 3.818606435E+01 3.838176919E+01 3.861750933E+01 3.889377311E+01 3.921113069E+01 3.957023422E+01 3.957023422E+01 3.921113069E+01 3.889377311E+01 3.861750933E+01 3.838176919E+01 3.818606435E+01 3.802998812E+01 3.791321532E+01 3.783550218E+01 3.779668621E+01 3.779668619E+01 3.783550212E+01 3.791321523E+01 3.802998798E+01 3.818606417E+01 3.838176897E+01 3.861750907E+01 3.889377281E+01 3.921113035E+01 3.957023384E+01 3.957023383E+01 3.921113032E+01 3.889377276E+01 3.861750900E+01 3.838176888E+01 3.818606406E+01 3.802998785E+01 3.791321508E+01 3.783550195E+01 3.779668600E+01 
3.394486843E-01 4.594476260E-01 4.594477337E-01 4.594476260E-01 -8.882048618E-01 -8.882048061E-01 -8.882048618E-01 3.785200714E+01 3.789102896E+01 3.796915375E+01 3.808654382E+01 3.824344271E+01 3.844017527E+01 3.867714775E+01 3.895484800E+01 3.927384553E+01 3.963479178E+01 3.963479179E+01 3.927384556E+01 3.895484805E+01 3.867714782E+01 3.844017535E+01 3.824344282E+01 3.808654395E+01 3.796915390E+01 3.789102913E+01 3.785200733E+01 3.785200735E+01 3.789102919E+01 3.796915400E+01 3.808654409E+01 3.824344300E+01 3.844017557E+01 3.867714808E+01 3.895484834E+01 3.927384590E+01 3.963479217E+01 3.963479217E+01 3.927384590E+01 3.895484834E+01 3.867714808E+01 3.844017557E+01 3.824344300E+01 3.808654409E+01 3.796915400E+01 3.789102919E+01 3.785200735E+01 3.785200733E+01 3.789102913E+01 3.796915390E+01 3.808654395E+01 3.824344282E+01 3.844017535E+01 3.867714782E+01 3.895484805E+01 3.927384556E+01 3.963479179E+01 3.963479178E+01 3.927384553E+01 3.895484800E+01 3.867714775E+01 3.844017527E+01 3.824344271E+01 3.808654382E+01 3.796915375E+01 3.789102896E+01 3.785200714E+01 
4.073384212E-01 4.668110752E-01 4.668111825E-01 4.668110752E-01 -8.843570647E-01 -8.843570080E-01 -8.843570647E-01 3.790794643E+01 3.794717336E+01 3.802570829E+01 3.814371336E+01 3.830143184E+01 3.849918825E+01 3.873738841E+01 3.901651960E+01 3.933715071E+01 3.969993242E+01 3.969993243E+01 3.933715074E+01 3.901651965E+01 3.873738848E+01 3.849918834E+01 3.830143195E+01 3.814371348E+01 3.802570844E+01 3.794717353E+01 3.790794662E+01 3.790794664E+01 3.794717359E+01 3.802570854E+01 3.814371362E+01 3.830143213E+01 3.849918855E+01 3.873738873E+01 3.901651995E+01 3.933715108E+01 3.969993281E+01 3.969993281E+01 3.933715108E+01 3.901651995E+01 3.873738873E+01 3.849918855E+01 3.830143213E+01 3.814371362E+01 3.802570854E+01 3.794717359E+01 3.790794664E+01 3.790794662E+01 3.794717353E+01 3.802570844E+01 3.814371348E+01 3.830143195E+01 3.849918834E+01 3.873738848E+01 3.901651965E+01 3.933715074E+01 3.969993243E+01 3.969993242E+01 3.933715071E+01 3.901651960E+01 3.873738841E+01 3.849918825E+01 3.830143184E+01 3.814371336E+01 3.802570829E+01 3.794717336E+01 3.790794643E+01 
4.752281580E-01 4.741444374E-01 4.741445444E-01 4.741444374E-01 -8.804470742E-01 -8.804470166E-01 -8.804470742E-01 3.796449970E+01 3.800393097E+01 3.808287449E+01 3.820149221E+01 3.836002716E+01 3.855880349E+01 3.879822655E+01 3.907878308E+01 3.940104130E+01 3.976565107E+01 3.976565108E+01 3.940104132E+01 3.907878313E+01 3.879822662E+01 3.855880358E+01 3.836002727E+01 3.820149234E+01 3.808287463E+01 3.800393114E+01 3.796449989E+01 3.796449991E+01 3.800393120E+01 3.808287473E+01 3.820149248E+01 3.836002745E+01 3.855880379E+01 3.879822688E+01 3.907878343E+01 3.940104166E+01 3.976565146E+01 3.976565146E+01 3.940104166E+01 3.907878343E+01 3.879822688E+01 3.855880379E+01 3.836002745E+01 3.820149248E+01 3.808287473E+01 3.800393120E+01 3.796449991E+01 3.796449989E+01 3.800393114E+01 3.808287463E+01 3.820149234E+01 3.836002727E+01 3.855880358E+01 3.879822662E+01 3.907878313E+01 3.940104132E+01 3.976565108E+01 3.976565107E+01 3.940104130E+01 3.907878308E+01 3.879822655E+01 3.855880349E+01 3.836002716E+01 3.820149221E+01 3.808287449E+01 3.800393097E+01 3.796449970E+01 
5.431178949E-01 4.814473092E-01 4.814474158E-01 4.814473092E-01 -8.764750348E-01 -8.764749762E-01 -8.764750348E-01 3.802166275E+01 3.806129757E+01 3.814064810E+01 3.825987612E+01 3.841922437E+01 3.861901661E+01 3.885965776E+01 3.914163393E+01 3.946551267E+01 3.983194303E+01 3.983194304E+01 3.946551270E+01 3.914163398E+01 3.885965783E+01 3.861901670E+01 3.841922447E+01 3.825987624E+01 3.814064825E+01 3.806129774E+01 3.802166293E+01 3.802166295E+01 3.806129780E+01 3.814064834E+01 3.825987638E+01 3.841922465E+01 3.861901692E+01 3.885965808E+01 3.914163428E+01 3.946551303E+01 3.983194341E+01 3.983194341E+01 3.946551303E+01 3.914163428E+01 3.885965808E+01 3.861901692E+01 3.841922465E+01 3.825987638E+01 3.814064834E+01 3.806129780E+01 3.802166295E+01 3.802166293E+01 3.806129774E+01 3.814064825E+01 3.825987624E+01 3.841922447E+01 3.861901670E+01 3.885965783E+01 3.914163398E+01 3.946551270E+01 3.983194304E+01 3.983194303E+01 3.946551267E+01 3.914163393E+01 3.885965776E+01 3.861901661E+01 3.841922437E+01 3.825987612E+01 3.814064810E+01 3.806129757E+01 3.802166275E+01 
6.110076318E-01 4.887192876E-01 4.887193938E-01 4.887192876E-01 -8.724410904E-01 -8.724410309E-01 -8.724410904E-01 3.807943133E+01 3.811926891E+01 3.819902486E+01 3.831886077E+01 3.847901910E+01 3.867982323E+01 3.892167755E+01 3.920506760E+01 3.953056020E+01 3.989880356E+01 3.989880357E+01 3.953056023E+01 3.920506765E+01 3.892167762E+01 3.867982331E+01 3.847901921E+01 3.831886090E+01 3.819902501E+01 3.811926908E+01 3.807943152E+01 3.807943154E+01 3.811926914E+01 3.819902511E+01 3.831886104E+01 3.847901939E+01 3.867982353E+01 3.892167787E+01 3.920506795E+01 3.953056056E+01 3.989880394E+01 3.989880394E+01 3.953056056E+01 3.920506795E+01 3.892167787E+01 3.867982353E+01 3.847901939E+01 3.831886104E+01 3.819902511E+01 3.811926914E+01 3.807943154E+01 3.807943152E+01 3.811926908E+01 3.819902501E+01 3.831886090E+01 3.847901921E+01 3.867982331E+01 3.892167762E+01 3.920506765E+01 3.953056023E+01 3.989880357E+01 3.989880356E+01 3.953056020E+01 3.920506760E+01 3.892167755E+01 3.867982323E+01 3.847901910E+01 3.831886077E+01 3.819902486E+01 3.811926891E+01 3.807943133E+01 
