0.000000000E+00 7.696250602E-01 -9.937681165E-01 9.980216577E-01 -7.638066812E-01 9.136802375E-01 -5.633045525E-01 9.136802375E-01 -7.638066812E-01 9.980216577E-01 -9.937681165E-01 7.696250602E-01 -6.384960977E-01 1.114671728E-01 -6.287106539E-02 -6.454450816E-01 4.064337878E-01 -8.262493455E-01 4.064337878E-01 -6.454450816E-01 -6.287106539E-02 1.114671728E-01 -6.384960977E-01 
5.077008071E-03 7.715817721E-01 -9.943013498E-01 9.982474777E-01 -7.609024703E-01 9.119126308E-01 -5.598309511E-01 9.119126308E-01 -7.609024703E-01 9.982474777E-01 -9.943013498E-01 7.715817721E-01 -6.361301510E-01 1.066059372E-01 -5.917747233E-02 -6.488662654E-01 4.103843978E-01 -8.286068465E-01 4.103843978E-01 -6.488662654E-01 -5.917747233E-02 1.066059372E-01 -6.361301510E-01 
1.015401614E-02 7.735316894E-01 -9.948107178E-01 9.984598786E-01 -7.579856471E-01 9.101256757E-01 -5.563515331E-01 9.101256757E-01 -7.579856471E-01 9.984598786E-01 -9.948107178E-01 7.735316894E-01 -6.337576236E-01 1.017429891E-01 -5.547856193E-02 -6.522712307E-01 4.143322996E-01 -8.309470328E-01 4.143322996E-01 -6.522712307E-01 -5.547856193E-02 1.017429891E-01 -6.337576236E-01 
1.523102421E-02 7.754748010E-01 -9.952962195E-01 9.986588081E-01 -7.550563240E-01 9.083193424E-01 -5.528663978E-01 9.083193424E-01 -7.550563240E-01 9.986588081E-01 -9.952962195E-01 7.754748010E-01 -6.313785180E-01 9.687845692E-02 -5.177436614E-02 -6.556599327E-01 4.182773869E-01 -8.332699119E-01 4.182773869E-01 -6.556599327E-01 -5.177436614E-02 9.687845692E-02 -6.313785180E-01 
2.030803228E-02 7.774110955E-01 -9.957578548E-01 9.988442140E-01 -7.521146130E-01 9.064936015E-01 -5.493756436E-01 9.064936015E-01 -7.521146130E-01 9.988442140E-01 -9.957578548E-01 7.774110955E-01 -6.289928367E-01 9.201246962E-02 -4.806491737E-02 -6.590323274E-01 4.222195526E-01 -8.355754915E-01 4.222195526E-01 -6.590323274E-01 -4.806491737E-02 9.201246962E-02 -6.289928367E-01 
2.538504035E-02 7.793405613E-01 -9.961956243E-01 9.990160437E-01 -7.491606264E-01 9.046484244E-01 -5.458793688E-01 9.046484244E-01 -7.491606264E-01 9.990160437E-01 -9.961956243E-01 7.793405613E-01 -6.266005822E-01 8.714515604E-02 -4.435024846E-02 -6.623883721E-01 4.261586892E-01 -8.378637804E-01 4.261586892E-01 -6.623883721E-01 -4.435024846E-02 8.714515604E-02 -6.266005822E-01 
3.046204842E-02 7.812631867E-01 -9.966095292E-01 9.991742447E-01 -7.461944765E-01 9.027837831E-01 -5.423776712E-01 9.027837831E-01 -7.461944765E-01 9.991742447E-01 -9.966095292E-01 7.812631867E-01 -6.242017567E-01 8.227664520E-02 -4.063039271E-02 -6.657280248E-01 4.300946885E-01 -8.401347877E-01 4.300946885E-01 -6.657280248E-01 -4.063039271E-02 8.227664520E-02 -6.242017567E-01 
3.553905650E-02 7.831789600E-01 -9.969995718E-01 9.993187643E-01 -7.432162755E-01 9.008996504E-01 -5.388706481E-01 9.008996504E-01 -7.432162755E-01 9.993187643E-01 -9.969995718E-01 7.831789600E-01 -6.217963627E-01 7.740706624E-02 -3.690538385E-02 -6.690512443E-01 4.340274415E-01 -8.423885235E-01 4.340274415E-01 -6.690512443E-01 -3.690538385E-02 7.740706624E-02 -6.217963627E-01 
4.061606457E-02 7.850878691E-01 -9.973657550E-01 9.994495497E-01 -7.402261359E-01 8.989959998E-01 -5.353583962E-01 8.989959998E-01 -7.402261359E-01 9.994495497E-01 -9.973657550E-01 7.850878691E-01 -6.193844023E-01 7.253654839E-02 -3.317525608E-02 -6.723579906E-01 4.379568387E-01 -8.446249981E-01 4.379568387E-01 -6.723579906E-01 -3.317525608E-02 7.253654839E-02 -6.193844023E-01 
4.569307264E-02 7.869899020E-01 -9.977080825E-01 9.995665480E-01 -7.372241698E-01 8.970728052E-01 -5.318410121E-01 8.970728052E-01 -7.372241698E-01 9.995665480E-01 -9.977080825E-01 7.869899020E-01 -6.169658776E-01 6.766522100E-02 -2.944004405E-02 -6.756482244E-01 4.418827699E-01 -8.468442227E-01 4.418827699E-01 -6.756482244E-01 -2.944004405E-02 6.766522100E-02 -6.169658776E-01 
5.077008071E-02 7.888850464E-01 -9.980265589E-01 9.996697060E-01 -7.342104898E-01 8.951300415E-01 -5.283185917E-01 8.951300415E-01 -7.342104898E-01 9.996697060E-01 -9.980265589E-01 7.888850464E-01 -6.145407908E-01 6.279321352E-02 -2.569978288E-02 -6.789219075E-01 4.458051243E-01 -8.490462093E-01 4.458051243E-01 -6.789219075E-01 -2.569978288E-02 6.279321352E-02 -6.145407908E-01 
5.584708878E-02 7.907732899E-01 -9.983211896E-01 9.997589708E-01 -7.311852080E-01 8.931676843E-01 -5.247912304E-01 8.931676843E-01 -7.311852080E-01 9.997589708E-01 -9.983211896E-01 7.907732899E-01 -6.121091438E-01 5.792065549E-02 -2.195450816E-02 -6.821790024E-01 4.497237906E-01 -8.512309700E-01 4.497237906E-01 -6.821790024E-01 -2.195450816E-02 5.792065549E-02 -6.121091438E-01 
6.092409685E-02 7.926546199E-01 -9.985919808E-01 9.998342888E-01 -7.281484368E-01 8.911857098E-01 -5.212590233E-01 8.911857098E-01 -7.281484368E-01 9.998342888E-01 -9.985919808E-01 7.926546199E-01 -6.096709387E-01 5.304767652E-02 -1.820425592E-02 -6.854194728E-01 4.536386566E-01 -8.533985179E-01 4.536386566E-01 -6.854194728E-01 -1.820425592E-02 5.304767652E-02 -6.096709387E-01 
6.600110492E-02 7.945290238E-01 -9.988389393E-01 9.998956069E-01 -7.251002884E-01 8.891840950E-01 -5.177220649E-01 8.891840950E-01 -7.251002884E-01 9.998956069E-01 -9.988389393E-01 7.945290238E-01 -6.072261773E-01 4.817440634E-02 -1.444906271E-02 -6.886432832E-01 4.575496098E-01 -8.555488667E-01 4.575496098E-01 -6.886432832E-01 -1.444906271E-02 4.817440634E-02 -6.072261773E-01 
7.107811299E-02 7.963964886E-01 -9.990620730E-01 9.999428714E-01 -7.220408752E-01 8.871628176E-01 -5.141804492E-01 8.871628176E-01 -7.220408752E-01 9.999428714E-01 -9.990620730E-01 7.963964886E-01 -6.047748613E-01 4.330097472E-02 -1.068896553E-02 -6.918503988E-01 4.614565367E-01 -8.576820305E-01 4.614565367E-01 -6.918503988E-01 -1.068896553E-02 4.330097472E-02 -6.047748613E-01 
7.615512106E-02 7.982570014E-01 -9.992613904E-01 9.999760288E-01 -7.189703092E-01 8.851218561E-01 -5.106342699E-01 8.851218561E-01 -7.189703092E-01 9.999760288E-01 -9.992613904E-01 7.982570014E-01 -6.023169927E-01 3.842751150E-02 -6.924001868E-03 -6.950407860E-01 4.653593236E-01 -8.597980241E-01 4.653593236E-01 -6.950407860E-01 -6.924001868E-03 3.842751150E-02 -6.023169927E-01 
8.123212913E-02 8.001105490E-01 -9.994369011E-01 9.999950255E-01 -7.158887026E-01 8.830611897E-01 -5.070836200E-01 8.830611897E-01 -7.158887026E-01 9.999950255E-01 -9.994369011E-01 8.001105490E-01 -5.998525731E-01 3.355414660E-02 -3.154209703E-03 -6.982144120E-01 4.692578560E-01 -8.618968628E-01 4.692578560E-01 -6.982144120E-01 -3.154209703E-03 3.355414660E-02 -5.998525731E-01 
8.630913720E-02 8.019571180E-01 -9.995886152E-01 9.999998076E-01 -7.127961676E-01 8.809807985E-01 -5.035285922E-01 8.809807985E-01 -7.127961676E-01 9.999998076E-01 -9.995886152E-01 8.019571180E-01 -5.973816040E-01 2.868100999E-02 6.203724967E-04 -7.013712449E-01 4.731520187E-01 -8.639785626E-01 4.731520187E-01 -7.013712449E-01 6.203724967E-04 2.868100999E-02 -5.973816040E-01 
9.138614527E-02 8.037966951E-01 -9.997165439E-01 9.999903213E-01 -7.096928160E-01 8.788806632E-01 -4.999692786E-01 8.788806632E-01 -7.096928160E-01 9.999903213E-01 -9.997165439E-01 8.037966951E-01 -5.949040872E-01 2.380823167E-02 4.399705770E-03 -7.045112537E-01 4.770416962E-01 -8.660431400E-01 4.770416962E-01 -7.045112537E-01 4.399705770E-03 2.380823167E-02 -5.949040872E-01 
9.646315334E-02 8.056292664E-01 -9.998206990E-01 9.999665126E-01 -7.065787598E-01 8.767607655E-01 -4.964057708E-01 8.767607655E-01 -7.065787598E-01 9.999665126E-01 -9.998206990E-01 8.056292664E-01 -5.924200242E-01 1.893594171E-02 8.183750653E-03 -7.076344083E-01 4.809267721E-01 -8.680906119E-01 4.809267721E-01 -7.076344083E-01 8.183750653E-03 1.893594171E-02 -5.924200242E-01 
1.015401614E-01 8.074548184E-01 -9.999010933E-01 9.999283275E-01 -7.034541109E-01 8.746210877E-01 -4.928381599E-01 8.746210877E-01 -7.034541109E-01 9.999283275E-01 -9.999010933E-01 8.074548184E-01 -5.899294163E-01 1.406427020E-02 1.197246718E-02 -7.107406796E-01 4.848071297E-01 -8.701209961E-01 4.848071297E-01 -7.107406796E-01 1.197246718E-02 1.406427020E-02 -5.899294163E-01 
1.066171695E-01 8.092733369E-01 -9.999577403E-01 9.998757118E-01 -7.003189808E-01 8.724616131E-01 -4.892665367E-01 8.724616131E-01 -7.003189808E-01 9.998757118E-01 -9.999577403E-01 8.092733369E-01 -5.874322651E-01 9.193347248E-03 1.576581489E-02 -7.138300392E-01 4.886826515E-01 -8.721343107E-01 4.886826515E-01 -7.138300392E-01 1.576581489E-02 9.193347248E-03 -5.874322651E-01 
1.116941776E-01 8.110848080E-01 -9.999906545E-01 9.998086115E-01 -6.971734813E-01 8.702823255E-01 -4.856909911E-01 8.702823255E-01 -6.971734813E-01 9.998086115E-01 -9.999906545E-01 8.110848080E-01 -5.849285719E-01 4.323303008E-03 1.956375278E-02 -7.169024597E-01 4.925532195E-01 -8.741305743E-01 4.925532195E-01 -7.169024597E-01 1.956375278E-02 4.323303008E-03 -5.849285719E-01 
1.167711856E-01 8.128892173E-01 -9.999998511E-01 9.997269722E-01 -6.940177237E-01 8.680832099E-01 -4.821116129E-01 8.680832099E-01 -6.940177237E-01 9.997269722E-01 -9.999998511E-01 8.128892173E-01 -5.824183380E-01 -5.457323653E-04 2.336623937E-02 -7.199579147E-01 4.964187152E-01 -8.761098062E-01 4.964187152E-01 -7.199579147E-01 2.336623937E-02 -5.457323653E-04 -5.824183380E-01 
1.218481937E-01 8.146865503E-01 -9.999853462E-01 9.996307396E-01 -6.908518196E-01 8.658642520E-01 -4.785284912E-01 8.658642520E-01 -6.908518196E-01 9.996307396E-01 -9.999853462E-01 8.146865503E-01 -5.799015647E-01 -5.413628708E-03 2.717323264E-02 -7.229963784E-01 5.002790195E-01 -8.780720261E-01 5.002790195E-01 -7.229963784E-01 2.717323264E-02 -5.413628708E-03 -5.799015647E-01 
1.269252018E-01 8.164767926E-01 -9.999471568E-01 9.995198592E-01 -6.876758800E-01 8.636254381E-01 -4.749417145E-01 8.636254381E-01 -6.876758800E-01 9.995198592E-01 -9.999471568E-01 8.164767926E-01 -5.773782531E-01 -1.028025586E-02 3.098469005E-02 -7.260178261E-01 5.041340127E-01 -8.800172542E-01 5.041340127E-01 -7.260178261E-01 3.098469005E-02 -1.028025586E-02 -5.773782531E-01 
