0.000000000E+00 5.022213892E-01 -8.804631765E-02 -7.005210131E-01 7.750159770E-01 -9.686158924E-01 9.211398845E-01 -9.686158924E-01 7.750159770E-01 -7.005210131E-01 -8.804631765E-02 5.022213892E-01 8.647390747E-01 -9.961163833E-01 7.136317662E-01 -6.319416401E-01 2.485623582E-01 -3.892316975E-01 2.485623582E-01 -6.319416401E-01 7.136317662E-01 -9.961163833E-01 8.647390747E-01 
1.179361436E-02 4.921515659E-01 -7.873303019E-02 -7.086663873E-01 7.811207001E-01 -9.712910548E-01 9.249865831E-01 -9.712910548E-01 7.811207001E-01 -7.086663873E-01 -7.873303019E-02 4.921515659E-01 8.705095190E-01 -9.968957368E-01 7.055437158E-01 -6.243800523E-01 2.378942534E-01 -3.799997614E-01 2.378942534E-01 -6.243800523E-01 7.055437158E-01 -9.968957368E-01 8.705095190E-01 
2.358722871E-02 4.820079159E-01 -6.941350480E-02 -7.167125719E-01 7.871568286E-01 -9.738461586E-01 9.287447108E-01 -9.738461586E-01 7.871568286E-01 -7.167125719E-01 -6.941350480E-02 4.820079159E-01 8.761668547E-01 -9.975879739E-01 6.973686787E-01 -6.167528883E-01 2.272083832E-01 -3.707199214E-01 2.272083832E-01 -6.167528883E-01 6.973686787E-01 -9.975879739E-01 8.761668547E-01 
3.538084307E-02 4.717918382E-01 -6.008845215E-02 -7.246586584E-01 7.931236474E-01 -9.762812451E-01 9.324136176E-01 -9.762812451E-01 7.931236474E-01 -7.246586584E-01 -6.008845215E-02 4.717918382E-01 8.817099588E-01 -9.981930567E-01 6.891079850E-01 -6.090606525E-01 2.165061700E-01 -3.613929221E-01 2.165061700E-01 -6.090606525E-01 6.891079850E-01 -9.981930567E-01 8.817099588E-01 
4.717445743E-02 4.615047536E-01 -5.075858340E-02 -7.325037606E-01 7.990204439E-01 -9.785963759E-01 9.359926592E-01 -9.785963759E-01 7.990204439E-01 -7.325037606E-01 -5.075858340E-02 4.615047536E-01 8.871377314E-01 -9.987109526E-01 6.807629753E-01 -6.013038575E-01 2.057890313E-01 -3.520195177E-01 2.057890313E-01 -6.013038575E-01 6.807629753E-01 -9.987109526E-01 8.871377314E-01 
5.896807179E-02 4.511481018E-01 -4.142461013E-02 -7.402470117E-01 8.048465070E-01 -9.807916299E-01 9.394811953E-01 -9.807916299E-01 8.048465070E-01 -7.402470117E-01 -4.142461013E-02 4.511481018E-01 8.924490927E-01 -9.991416328E-01 6.723349984E-01 -5.934830235E-01 1.950583800E-01 -3.426004709E-01 1.950583800E-01 -5.934830235E-01 6.723349984E-01 -9.991416328E-01 8.924490927E-01 
7.076168614E-02 4.407233421E-01 -3.208724434E-02 -7.478875663E-01 8.106011273E-01 -9.828671040E-01 9.428785901E-01 -9.828671040E-01 8.106011273E-01 -7.478875663E-01 -3.208724434E-02 4.407233421E-01 8.976429852E-01 -9.994850722E-01 6.638254115E-01 -5.855986779E-01 1.843156232E-01 -3.331365538E-01 1.843156232E-01 -5.855986779E-01 6.638254115E-01 -9.994850722E-01 8.976429852E-01 
8.255530050E-02 4.302319523E-01 -2.274719850E-02 -7.554245986E-01 8.162835968E-01 -9.848229124E-01 9.461842118E-01 -9.848229124E-01 8.162835968E-01 -7.554245986E-01 -2.274719850E-02 4.302319523E-01 9.027183728E-01 -9.997412494E-01 6.552355796E-01 -5.776513556E-01 1.735621625E-01 -3.236285471E-01 1.735621625E-01 -5.776513556E-01 6.552355796E-01 -9.997412494E-01 9.027183727E-01 
9.434891486E-02 4.196754286E-01 -1.340518559E-02 -7.628573034E-01 8.218932093E-01 -9.866591866E-01 9.493974333E-01 -9.866591866E-01 8.218932093E-01 -7.628573034E-01 -1.340518559E-02 4.196754286E-01 9.076742412E-01 -9.999101468E-01 6.465668749E-01 -5.696415992E-01 1.627993940E-01 -3.140772405E-01 1.627993940E-01 -5.696415992E-01 6.465668749E-01 -9.999101468E-01 9.076742412E-01 
1.061425292E-01 4.090552846E-01 -4.061919076E-03 -7.701848954E-01 8.274292603E-01 -9.883760749E-01 9.525176316E-01 -9.883760749E-01 8.274292603E-01 -7.701848954E-01 -4.061919076E-03 4.090552846E-01 9.125095988E-01 -9.999917507E-01 6.378206771E-01 -5.615699586E-01 1.520287074E-01 -3.044834326E-01 1.520287074E-01 -5.615699586E-01 6.378206771E-01 -9.999917507E-01 9.125095988E-01 
1.179361436E-01 3.983730511E-01 5.281887053E-03 -7.774066099E-01 8.328910470E-01 -9.899737426E-01 9.555441888E-01 -9.899737426E-01 8.328910470E-01 -7.774066099E-01 5.281887053E-03 3.983730511E-01 9.172234766E-01 -9.999860511E-01 6.289983724E-01 -5.534369911E-01 1.412514864E-01 -2.948479312E-01 1.412514864E-01 -5.534369911E-01 6.289983724E-01 -9.999860511E-01 9.172234766E-01 
1.297297579E-01 3.876302759E-01 1.462551825E-02 -7.845217021E-01 8.382778684E-01 -9.914523717E-01 9.584764915E-01 -9.914523717E-01 8.382778684E-01 -7.845217021E-01 1.462551825E-02 3.876302759E-01 9.218149290E-01 -9.998930417E-01 6.201013536E-01 -5.452432619E-01 1.304691083E-01 -2.851715530E-01 1.304691083E-01 -5.452432619E-01 6.201013536E-01 -9.998930417E-01 9.218149290E-01 
1.415233723E-01 3.768285231E-01 2.396825939E-02 -7.915294478E-01 8.435890256E-01 -9.928121608E-01 9.613139312E-01 -9.928121608E-01 8.435890256E-01 -7.915294478E-01 2.396825939E-02 3.768285231E-01 9.262830336E-01 -9.997127204E-01 6.111310196E-01 -5.369893436E-01 1.196829434E-01 -2.754551236E-01 1.196829434E-01 -5.369893436E-01 6.111310196E-01 -9.997127204E-01 9.262830336E-01 
1.533169866E-01 3.659693727E-01 3.330939479E-02 -7.984291431E-01 8.488238215E-01 -9.940533250E-01 9.640559044E-01 -9.940533250E-01 8.488238215E-01 -7.984291431E-01 3.330939479E-02 3.659693727E-01 9.306268922E-01 -9.994450885E-01 6.020887754E-01 -5.286758169E-01 1.088943555E-01 -2.656994781E-01 1.088943555E-01 -5.286758169E-01 6.020887754E-01 -9.994450885E-01 9.306268922E-01 
1.651106010E-01 3.550544202E-01 4.264820814E-02 -8.052201043E-01 8.539815611E-01 -9.951760957E-01 9.667018128E-01 -9.951760957E-01 8.539815611E-01 -8.052201043E-01 4.264820814E-02 3.550544202E-01 9.348456305E-01 -9.990901516E-01 5.929760313E-01 -5.203032699E-01 9.810470094E-02 -2.559054605E-01 9.810470094E-02 -5.203032699E-01 5.929760313E-01 -9.990901516E-01 9.348456305E-01 
1.769042154E-01 3.440852759E-01 5.198398252E-02 -8.119016682E-01 8.590615515E-01 -9.961807201E-01 9.692510631E-01 -9.961807201E-01 8.590615515E-01 -8.119016682E-01 5.198398252E-02 3.440852759E-01 9.389383990E-01 -9.986479190E-01 5.837942031E-01 -5.118722986E-01 8.731532890E-02 -2.460739242E-01 8.731532890E-02 -5.118722986E-01 5.837942031E-01 -9.986479190E-01 9.389383990E-01 
1.886978297E-01 3.330635644E-01 6.131600038E-02 -8.184731916E-01 8.640631020E-01 -9.970674618E-01 9.717030677E-01 -9.970674618E-01 8.640631020E-01 -8.184731916E-01 6.131600038E-02 3.330635644E-01 9.429043729E-01 -9.981184042E-01 5.745447113E-01 -5.033835070E-01 7.652758096E-02 -2.362057316E-01 7.652758096E-02 -5.033835070E-01 5.745447113E-01 -9.981184042E-01 9.429043729E-01 
2.004914441E-01 3.219909245E-01 7.064354352E-02 -8.249340518E-01 8.689855241E-01 -9.978365996E-01 9.740572444E-01 -9.978365996E-01 8.689855241E-01 -8.249340518E-01 7.064354352E-02 3.219909245E-01 9.467427523E-01 -9.975016242E-01 5.652289811E-01 -4.948375069E-01 6.574279100E-02 -2.263017548E-01 6.574279100E-02 -4.948375069E-01 5.652289811E-01 -9.975016242E-01 9.467427523E-01 
2.122850584E-01 3.108690081E-01 7.996589310E-02 -8.312836462E-01 8.738281317E-01 -9.984884283E-01 9.763130164E-01 -9.984884283E-01 8.738281317E-01 -8.312836462E-01 7.996589310E-02 3.108690081E-01 9.504527628E-01 -9.967976006E-01 5.558484421E-01 -4.862349181E-01 5.496228491E-02 -2.163628746E-01 5.496228491E-02 -4.862349181E-01 5.558484421E-01 -9.967976006E-01 9.504527628E-01 
