0.000000000E+00 7.055347749E-01 -9.595063202E-01 7.559720151E-01 -5.875631297E-01 4.926486032E-01 -3.798970681E-01 3.854716554E-01 -3.798970681E-01 4.926486032E-01 -5.875631297E-01 7.559720151E-01 -9.595063202E-01 7.055347749E-01 -7.086753005E-01 2.816870983E-01 6.546039354E-01 -8.091783293E-01 8.702283341E-01 -9.250287658E-01 9.227196772E-01 -9.250287658E-01 8.702283341E-01 -8.091783293E-01 6.546039354E-01 2.816870983E-01 -7.086753005E-01 
4.421909729E-03 7.083650252E-01 -9.606977434E-01 7.531235913E-01 -5.843087890E-01 4.888218880E-01 -3.762051819E-01 3.814040907E-01 -3.762051819E-01 4.888218880E-01 -5.843087890E-01 7.531235913E-01 -9.606977434E-01 7.083650252E-01 -7.058462942E-01 2.775965516E-01 6.578790588E-01 -8.115314159E-01 8.723836092E-01 -9.265363787E-01 9.244084159E-01 -9.265363787E-01 8.723836092E-01 -8.115314159E-01 6.578790588E-01 2.775965516E-01 -7.058462942E-01 
8.843819458E-03 7.111843157E-01 -9.618714771E-01 7.502604571E-01 -5.810454644E-01 4.849853000E-01 -3.725076382E-01 3.773287630E-01 -3.725076382E-01 4.849853000E-01 -5.810454644E-01 7.502604571E-01 -9.618714771E-01 7.111843157E-01 -7.030055968E-01 2.735018487E-01 6.611423798E-01 -8.138711005E-01 8.745223030E-01 -9.280291264E-01 9.260793726E-01 -9.280291264E-01 8.745223030E-01 -8.138711005E-01 6.611423798E-01 2.735018487E-01 -7.030055968E-01 
1.326572919E-02 7.139925993E-01 -9.630275109E-01 7.473826604E-01 -5.777732094E-01 4.811389136E-01 -3.688044940E-01 3.732457535E-01 -3.688044940E-01 4.811389136E-01 -5.777732094E-01 7.473826604E-01 -9.630275109E-01 7.139925993E-01 -7.001532462E-01 2.694030680E-01 6.643938280E-01 -8.161973526E-01 8.766443666E-01 -9.295069904E-01 9.277325084E-01 -9.295069904E-01 8.766443666E-01 -8.161973526E-01 6.643938280E-01 2.694030680E-01 -7.001532462E-01 
1.768763892E-02 7.167898291E-01 -9.641658348E-01 7.444902501E-01 -5.744920780E-01 4.772828034E-01 -3.650958061E-01 3.691551435E-01 -3.650958061E-01 4.772828034E-01 -5.744920780E-01 7.444902501E-01 -9.641658348E-01 7.167898291E-01 -6.972892806E-01 2.653002877E-01 6.676333331E-01 -8.185101418E-01 8.787497512E-01 -9.309699524E-01 9.293677850E-01 -9.309699524E-01 8.787497512E-01 -8.185101418E-01 6.676333331E-01 2.653002877E-01 -6.972892806E-01 
2.210954865E-02 7.195759584E-01 -9.652864395E-01 7.415832749E-01 -5.712021241E-01 4.734170443E-01 -3.613816316E-01 3.650570146E-01 -3.613816316E-01 4.734170443E-01 -5.712021241E-01 7.415832749E-01 -9.652864395E-01 7.195759584E-01 -6.944137385E-01 2.611935863E-01 6.708608248E-01 -8.208094379E-01 8.808384085E-01 -9.324179944E-01 9.309851641E-01 -9.324179944E-01 8.808384085E-01 -8.208094379E-01 6.708608248E-01 2.611935863E-01 -6.944137385E-01 
2.653145837E-02 7.223509402E-01 -9.663893155E-01 7.386617843E-01 -5.679034016E-01 4.695417114E-01 -3.576620273E-01 3.609514484E-01 -3.576620273E-01 4.695417114E-01 -5.679034016E-01 7.386617843E-01 -9.663893155E-01 7.223509402E-01 -6.915266583E-01 2.570830422E-01 6.740762332E-01 -8.230952110E-01 8.829102905E-01 -9.338510985E-01 9.325846083E-01 -9.338510985E-01 8.829102905E-01 -8.230952110E-01 6.740762332E-01 2.570830422E-01 -6.915266583E-01 
3.095336810E-02 7.251147282E-01 -9.674744542E-01 7.357258280E-01 -5.645959645E-01 4.656568801E-01 -3.539370504E-01 3.568385269E-01 -3.539370504E-01 4.656568801E-01 -5.645959645E-01 7.357258280E-01 -9.674744542E-01 7.251147282E-01 -6.886280789E-01 2.529687336E-01 6.772794887E-01 -8.253674314E-01 8.849653495E-01 -9.352692470E-01 9.341660802E-01 -9.352692470E-01 8.849653495E-01 -8.253674314E-01 6.772794887E-01 2.529687336E-01 -6.886280789E-01 
3.537527783E-02 7.278672756E-01 -9.685418471E-01 7.327754560E-01 -5.612798669E-01 4.617626262E-01 -3.502067580E-01 3.527183323E-01 -3.502067580E-01 4.617626262E-01 -5.612798669E-01 7.327754560E-01 -9.685418471E-01 7.278672756E-01 -6.857180391E-01 2.488507388E-01 6.804705217E-01 -8.276260695E-01 8.870035382E-01 -9.366724223E-01 9.357295431E-01 -9.366724223E-01 8.870035382E-01 -8.276260695E-01 6.804705217E-01 2.488507388E-01 -6.857180391E-01 
3.979718756E-02 7.306085361E-01 -9.695914860E-01 7.298107189E-01 -5.579551630E-01 4.578590256E-01 -3.464712070E-01 3.485909469E-01 -3.464712070E-01 4.578590256E-01 -5.579551630E-01 7.298107189E-01 -9.695914860E-01 7.306085361E-01 -6.827965781E-01 2.447291361E-01 6.836492628E-01 -8.298710960E-01 8.890248098E-01 -9.380606071E-01 9.372749604E-01 -9.380606071E-01 8.890248098E-01 -8.298710960E-01 6.836492628E-01 2.447291361E-01 -6.827965781E-01 
