0.000000000E+00 9.949016710E-01 -7.999808867E-01 3.848869157E-01 8.067933874E-03 -3.294281690E-01 4.400158259E-01 -5.808531377E-01 4.400158259E-01 -3.294281690E-01 8.067933874E-03 3.848869157E-01 -7.999808867E-01 9.949016710E-01 1.008497158E-01 -6.000254835E-01 9.229637381E-01 -9.999674537E-01 9.441806401E-01 -8.979900183E-01 8.140083735E-01 -8.979900183E-01 9.441806401E-01 -9.999674537E-01 9.229637381E-01 -6.000254835E-01 1.008497158E-01 
4.724107183E-03 9.944793279E-01 -7.976079205E-01 3.805607787E-01 1.178209566E-02 -3.338599573E-01 4.433678066E-01 -5.846249704E-01 4.433678066E-01 -3.338599573E-01 1.178209566E-02 3.805607787E-01 -7.976079205E-01 9.944793279E-01 1.049326759E-01 -6.031762638E-01 9.247559102E-01 -9.999305887E-01 9.426226862E-01 -8.963397727E-01 8.113036692E-01 -8.963397727E-01 9.426226862E-01 -9.999305887E-01 9.247559102E-01 -6.031762638E-01 1.049326759E-01 
9.448214365E-03 9.940399204E-01 -7.952235947E-01 3.762253671E-01 1.549588040E-02 -3.382837145E-01 4.467142169E-01 -5.883833023E-01 4.467142169E-01 -3.382837145E-01 1.549588040E-02 3.762253671E-01 -7.952235947E-01 9.940399204E-01 1.090166808E-01 -6.063162825E-01 9.265281824E-01 -9.998799317E-01 9.410441691E-01 -8.946767061E-01 8.085821475E-01 -8.946767061E-01 9.410441691E-01 -9.998799317E-01 9.265281824E-01 -6.063162825E-01 1.090166808E-01 
1.417232155E-02 9.935834209E-01 -7.928279595E-01 3.718807821E-01 1.920924416E-02 -3.426993387E-01 4.500550120E-01 -5.921280571E-01 4.500550120E-01 -3.426993387E-01 1.920924416E-02 3.718807821E-01 -7.928279595E-01 9.935834209E-01 1.131016618E-01 -6.094455075E-01 9.282804984E-01 -9.998154855E-01 9.394451356E-01 -8.930008321E-01 8.058438830E-01 -8.930008321E-01 9.394451356E-01 -9.998154855E-01 9.282804984E-01 -6.094455075E-01 1.131016618E-01 
1.889642873E-02 9.931098017E-01 -7.904210652E-01 3.675271254E-01 2.292214300E-02 -3.471067284E-01 4.533901471E-01 -5.958591589E-01 4.533901471E-01 -3.471067284E-01 2.292214300E-02 3.675271254E-01 -7.904210652E-01 9.931098017E-01 1.171875499E-01 -6.125639066E-01 9.300128020E-01 -9.997372532E-01 9.378256335E-01 -8.913121645E-01 8.030889505E-01 -8.913121645E-01 9.378256335E-01 -9.997372532E-01 9.300128020E-01 -6.125639066E-01 1.171875499E-01 
2.362053591E-02 9.926190358E-01 -7.880029619E-01 3.631644990E-01 2.663453299E-02 -3.515057822E-01 4.567195773E-01 -5.995765324E-01 4.567195773E-01 -3.515057822E-01 2.663453299E-02 3.631644990E-01 -7.880029619E-01 9.926190358E-01 1.212742754E-01 -6.156714481E-01 9.317250380E-01 -9.996452379E-01 9.361857106E-01 -8.896107169E-01 8.003174255E-01 -8.896107169E-01 9.361857106E-01 -9.996452379E-01 9.317250380E-01 -6.156714481E-01 1.212742754E-01 
2.834464310E-02 9.921110961E-01 -7.855736998E-01 3.587930052E-01 3.034637022E-02 -3.558963994E-01 4.600432578E-01 -6.032801028E-01 4.600432578E-01 -3.558963994E-01 3.034637022E-02 3.587930052E-01 -7.855736998E-01 9.921110961E-01 1.253617687E-01 -6.187681005E-01 9.334171517E-01 -9.995394429E-01 9.345254157E-01 -8.878965035E-01 7.975293834E-01 -8.878965035E-01 9.345254157E-01 -9.995394429E-01 9.334171517E-01 -6.187681005E-01 1.253617687E-01 
3.306875028E-02 9.915859560E-01 -7.831333290E-01 3.544127470E-01 3.405761079E-02 -3.602784795E-01 4.633611438E-01 -6.069697957E-01 4.633611438E-01 -3.602784795E-01 3.405761079E-02 3.544127470E-01 -7.831333290E-01 9.915859560E-01 1.294499596E-01 -6.218538325E-01 9.350890891E-01 -9.994198713E-01 9.328447978E-01 -8.861695382E-01 7.947249001E-01 -8.861695382E-01 9.328447978E-01 -9.994198713E-01 9.350890891E-01 -6.218538325E-01 1.294499596E-01 
3.779285746E-02 9.910435889E-01 -7.806818998E-01 3.500238273E-01 3.776821079E-02 -3.646519223E-01 4.666731902E-01 -6.106455371E-01 4.666731902E-01 -3.646519223E-01 3.776821079E-02 3.500238273E-01 -7.806818998E-01 9.910435889E-01 1.335387775E-01 -6.249286130E-01 9.367407966E-01 -9.992865266E-01 9.311439068E-01 -8.844298353E-01 7.919040521E-01 -8.844298353E-01 9.311439068E-01 -9.992865266E-01 9.367407966E-01 -6.249286130E-01 1.335387775E-01 
4.251696464E-02 9.904839686E-01 -7.782194623E-01 3.456263499E-01 4.147812635E-02 -3.690166280E-01 4.699793523E-01 -6.143072538E-01 4.699793523E-01 -3.690166280E-01 4.147812635E-02 3.456263499E-01 -7.782194623E-01 9.904839686E-01 1.376281516E-01 -6.279924111E-01 9.383722214E-01 -9.991394122E-01 9.294227929E-01 -8.826774090E-01 7.890669158E-01 -8.826774090E-01 9.294227929E-01 -9.991394122E-01 9.383722214E-01 -6.279924111E-01 1.376281516E-01 
4.724107183E-02 9.899070691E-01 -7.757460668E-01 3.412204186E-01 4.518731358E-02 -3.733724971E-01 4.732795851E-01 -6.179548728E-01 4.732795851E-01 -3.733724971E-01 4.518731358E-02 3.412204186E-01 -7.757460668E-01 9.899070691E-01 1.417180107E-01 -6.310451964E-01 9.399833114E-01 -9.989785317E-01 9.276815068E-01 -8.809122739E-01 7.862135683E-01 -8.809122739E-01 9.276815068E-01 -9.989785317E-01 9.399833114E-01 -6.310451964E-01 1.417180107E-01 
