0.000000000E+00 3.619591984E-01 -9.408348731E-01 3.619591984E-01 -9.408348731E-01 3.619591984E-01 -9.408348731E-01 3.619591984E-01 -9.408348731E-01 3.619591984E-01 -9.408348731E-01 3.619591984E-01 -9.408348731E-01 3.619591984E-01 -9.321939328E-01 3.388653488E-01 -9.321939328E-01 3.388653488E-01 -9.321939328E-01 3.388653488E-01 -9.321939328E-01 3.388653488E-01 -9.321939328E-01 3.388653488E-01 -9.321939328E-01 3.388653488E-01 -9.321939328E-01 
1.370239078E-02 3.743463439E-01 -9.443674745E-01 3.743463439E-01 -9.443674745E-01 3.743463439E-01 -9.443674745E-01 3.743463439E-01 -9.443674745E-01 3.743463439E-01 -9.443674745E-01 3.743463439E-01 -9.443674745E-01 3.743463439E-01 -9.272889520E-01 3.288921620E-01 -9.272889520E-01 3.288921620E-01 -9.272889520E-01 3.288921620E-01 -9.272889520E-01 3.288921620E-01 -9.272889520E-01 3.288921620E-01 -9.272889520E-01 3.288921620E-01 -9.272889520E-01 
2.740478156E-02 3.866890339E-01 -9.477703476E-01 3.866890339E-01 -9.477703476E-01 3.866890339E-01 -9.477703476E-01 3.866890339E-01 -9.477703476E-01 3.866890339E-01 -9.477703476E-01 3.866890339E-01 -9.477703476E-01 3.866890339E-01 -9.222101601E-01 3.189535237E-01 -9.222101601E-01 3.189535237E-01 -9.222101601E-01 3.189535237E-01 -9.222101601E-01 3.189535237E-01 -9.222101601E-01 3.189535237E-01 -9.222101601E-01 3.189535237E-01 -9.222101601E-01 
4.110717234E-02 3.989838470E-01 -9.510451855E-01 3.989838470E-01 -9.510451855E-01 3.989838470E-01 -9.510451855E-01 3.989838470E-01 -9.510451855E-01 3.989838470E-01 -9.510451855E-01 3.989838470E-01 -9.510451855E-01 3.989838470E-01 -9.169579491E-01 3.090518374E-01 -9.169579491E-01 3.090518374E-01 -9.169579491E-01 3.090518374E-01 -9.169579491E-01 3.090518374E-01 -9.169579491E-01 3.090518374E-01 -9.169579491E-01 3.090518374E-01 -9.169579491E-01 
5.480956312E-02 4.112273824E-01 -9.541937248E-01 4.112273824E-01 -9.541937248E-01 4.112273824E-01 -9.541937248E-01 4.112273824E-01 -9.541937248E-01 4.112273824E-01 -9.541937248E-01 4.112273824E-01 -9.541937248E-01 4.112273824E-01 -9.115327925E-01 2.991894369E-01 -9.115327925E-01 2.991894369E-01 -9.115327925E-01 2.991894369E-01 -9.115327925E-01 2.991894369E-01 -9.115327925E-01 2.991894369E-01 -9.115327925E-01 2.991894369E-01 -9.115327925E-01 
6.851195390E-02 4.234162608E-01 -9.572177419E-01 4.234162608E-01 -9.572177419E-01 4.234162608E-01 -9.572177419E-01 4.234162608E-01 -9.572177419E-01 4.234162608E-01 -9.572177419E-01 4.234162608E-01 -9.572177419E-01 4.234162608E-01 -9.059352417E-01 2.893685857E-01 -9.059352417E-01 2.893685857E-01 -9.059352417E-01 2.893685857E-01 -9.059352417E-01 2.893685857E-01 -9.059352417E-01 2.893685857E-01 -9.059352417E-01 2.893685857E-01 -9.059352417E-01 
8.221434468E-02 4.355471272E-01 -9.601190501E-01 4.355471272E-01 -9.601190501E-01 4.355471272E-01 -9.601190501E-01 4.355471272E-01 -9.601190501E-01 4.355471272E-01 -9.601190501E-01 4.355471272E-01 -9.601190501E-01 4.355471272E-01 -9.001659247E-01 2.795914760E-01 -9.001659247E-01 2.795914760E-01 -9.001659247E-01 2.795914760E-01 -9.001659247E-01 2.795914760E-01 -9.001659247E-01 2.795914760E-01 -9.001659247E-01 2.795914760E-01 -9.001659247E-01 
9.591673546E-02 4.476166527E-01 -9.628994969E-01 4.476166527E-01 -9.628994969E-01 4.476166527E-01 -9.628994969E-01 4.476166527E-01 -9.628994969E-01 4.476166527E-01 -9.628994969E-01 4.476166527E-01 -9.628994969E-01 4.476166527E-01 -8.942255445E-01 2.698602283E-01 -8.942255445E-01 2.698602283E-01 -8.942255445E-01 2.698602283E-01 -8.942255445E-01 2.698602283E-01 -8.942255445E-01 2.698602283E-01 -8.942255445E-01 2.698602283E-01 -8.942255445E-01 
1.096191262E-01 4.596215368E-01 -9.655609611E-01 4.596215368E-01 -9.655609611E-01 4.596215368E-01 -9.655609611E-01 4.596215368E-01 -9.655609611E-01 4.596215368E-01 -9.655609611E-01 4.596215368E-01 -9.655609611E-01 4.596215368E-01 -8.881148774E-01 2.601768910E-01 -8.881148774E-01 2.601768910E-01 -8.881148774E-01 2.601768910E-01 -8.881148774E-01 2.601768910E-01 -8.881148774E-01 2.601768910E-01 -8.881148774E-01 2.601768910E-01 -8.881148774E-01 
1.233215170E-01 4.715585090E-01 -9.681053504E-01 4.715585090E-01 -9.681053504E-01 4.715585090E-01 -9.681053504E-01 4.715585090E-01 -9.681053504E-01 4.715585090E-01 -9.681053504E-01 4.715585090E-01 -9.681053504E-01 4.715585090E-01 -8.818347721E-01 2.505434392E-01 -8.818347721E-01 2.505434392E-01 -8.818347721E-01 2.505434392E-01 -8.818347721E-01 2.505434392E-01 -8.818347721E-01 2.505434392E-01 -8.818347721E-01 2.505434392E-01 -8.818347721E-01 
