0.000000000E+00 -5.058042291E-01 1.599485198E-01 -5.058042291E-01 1.599485198E-01 -5.058042291E-01 1.599485198E-01 -5.058042291E-01 8.626482937E-01 -9.871253577E-01 8.626482937E-01 -9.871253577E-01 8.626482937E-01 -9.871253577E-01 8.626482937E-01 
2.272002236E-02 -5.098247121E-01 1.640960243E-01 -5.098247121E-01 1.640960243E-01 -5.098247121E-01 1.640960243E-01 -5.098247121E-01 8.602783009E-01 -9.864443681E-01 8.602783009E-01 -9.864443681E-01 8.602783009E-01 -9.864443681E-01 8.602783009E-01 
4.544004473E-02 -5.138324604E-01 1.682452839E-01 -5.138324604E-01 1.682452839E-01 -5.138324604E-01 1.682452839E-01 -5.138324604E-01 8.578905496E-01 -9.857451604E-01 8.578905496E-01 -9.857451604E-01 8.578905496E-01 -9.857451604E-01 8.578905496E-01 
6.816006709E-02 -5.178273789E-01 1.723962029E-01 -5.178273789E-01 1.723962029E-01 -5.178273789E-01 1.723962029E-01 -5.178273789E-01 8.554851247E-01 -9.850276881E-01 8.554851247E-01 -9.850276881E-01 8.554851247E-01 -9.850276881E-01 8.554851247E-01 
9.088008946E-02 -5.218093750E-01 1.765486847E-01 -5.218093750E-01 1.765486847E-01 -5.218093750E-01 1.765486847E-01 -5.218093750E-01 8.530621138E-01 -9.842919076E-01 8.530621138E-01 -9.842919076E-01 8.530621138E-01 -9.842919076E-01 8.530621138E-01 
1.136001118E-01 -5.257783565E-01 1.807026326E-01 -5.257783565E-01 1.807026326E-01 -5.257783565E-01 1.807026326E-01 -5.257783565E-01 8.506216050E-01 -9.835377759E-01 8.506216050E-01 -9.835377759E-01 8.506216050E-01 -9.835377759E-01 8.506216050E-01 
1.363201342E-01 -5.297342317E-01 1.848579491E-01 -5.297342317E-01 1.848579491E-01 -5.297342317E-01 1.848579491E-01 -5.297342317E-01 8.481636868E-01 -9.827652502E-01 8.481636868E-01 -9.827652502E-01 8.481636868E-01 -9.827652502E-01 8.481636868E-01 
1.590401566E-01 -5.336769098E-01 1.890145359E-01 -5.336769098E-01 1.890145359E-01 -5.336769098E-01 1.890145359E-01 -5.336769098E-01 8.456884490E-01 -9.819742889E-01 8.456884490E-01 -9.819742889E-01 8.456884490E-01 -9.819742889E-01 8.456884490E-01 
1.817601789E-01 -5.376063007E-01 1.931722944E-01 -5.376063007E-01 1.931722944E-01 -5.376063007E-01 1.931722944E-01 -5.376063007E-01 8.431959815E-01 -9.811648506E-01 8.431959815E-01 -9.811648506E-01 8.431959815E-01 -9.811648506E-01 8.431959815E-01 
2.044802013E-01 -5.415223145E-01 1.973311254E-01 -5.415223145E-01 1.973311254E-01 -5.415223145E-01 1.973311254E-01 -5.415223145E-01 8.406863750E-01 -9.803368944E-01 8.406863750E-01 -9.803368944E-01 8.406863750E-01 -9.803368944E-01 8.406863750E-01 
2.272002236E-01 -5.454248627E-01 2.014909286E-01 -5.454248627E-01 2.014909286E-01 -5.454248627E-01 2.014909286E-01 -5.454248627E-01 8.381597211E-01 -9.794903806E-01 8.381597211E-01 -9.794903806E-01 8.381597211E-01 -9.794903806E-01 8.381597211E-01 
2.499202460E-01 -5.493138567E-01 2.056516038E-01 -5.493138567E-01 2.056516038E-01 -5.493138567E-01 2.056516038E-01 -5.493138567E-01 8.356161116E-01 -9.786252694E-01 8.356161116E-01 -9.786252694E-01 8.356161116E-01 -9.786252694E-01 8.356161116E-01 
2.726402684E-01 -5.531892091E-01 2.098130498E-01 -5.531892091E-01 2.098130498E-01 -5.531892091E-01 2.098130498E-01 -5.531892091E-01 8.330556394E-01 -9.777415223E-01 8.330556394E-01 -9.777415223E-01 8.330556394E-01 -9.777415223E-01 8.330556394E-01 
2.953602907E-01 -5.570508331E-01 2.139751650E-01 -5.570508331E-01 2.139751650E-01 -5.570508331E-01 2.139751650E-01 -5.570508331E-01 8.304783977E-01 -9.768391010E-01 8.304783977E-01 -9.768391010E-01 8.304783977E-01 -9.768391010E-01 8.304783977E-01 
3.180803131E-01 -5.608986423E-01 2.181378471E-01 -5.608986423E-01 2.181378471E-01 -5.608986423E-01 2.181378471E-01 -5.608986423E-01 8.278844803E-01 -9.759179680E-01 8.278844803E-01 -9.759179680E-01 8.278844803E-01 -9.759179680E-01 8.278844803E-01 
3.408003355E-01 -5.647325513E-01 2.223009934E-01 -5.647325513E-01 2.223009934E-01 -5.647325513E-01 2.223009934E-01 -5.647325513E-01 8.252739818E-01 -9.749780864E-01 8.252739818E-01 -9.749780864E-01 8.252739818E-01 -9.749780864E-01 8.252739818E-01 
3.635203578E-01 -5.685524754E-01 2.264645004E-01 -5.685524754E-01 2.264645004E-01 -5.685524754E-01 2.264645004E-01 -5.685524754E-01 8.226469974E-01 -9.740194201E-01 8.226469974E-01 -9.740194201E-01 8.226469974E-01 -9.740194201E-01 8.226469974E-01 
3.862403802E-01 -5.723583303E-01 2.306282644E-01 -5.723583303E-01 2.306282644E-01 -5.723583303E-01 2.306282644E-01 -5.723583303E-01 8.200036227E-01 -9.730419335E-01 8.200036227E-01 -9.730419335E-01 8.200036227E-01 -9.730419335E-01 8.200036227E-01 
4.089604026E-01 -5.761500328E-01 2.347921809E-01 -5.761500328E-01 2.347921809E-01 -5.761500328E-01 2.347921809E-01 -5.761500328E-01 8.173439541E-01 -9.720455918E-01 8.173439541E-01 -9.720455918E-01 8.173439541E-01 -9.720455918E-01 8.173439541E-01 
4.316804249E-01 -5.799275001E-01 2.389561450E-01 -5.799275001E-01 2.389561450E-01 -5.799275001E-01 2.389561450E-01 -5.799275001E-01 8.146680883E-01 -9.710303608E-01 8.146680883E-01 -9.710303608E-01 8.146680883E-01 -9.710303608E-01 8.146680883E-01 
4.544004473E-01 -5.836906503E-01 2.431200512E-01 -5.836906503E-01 2.431200512E-01 -5.836906503E-01 2.431200512E-01 -5.836906503E-01 8.119761230E-01 -9.699962070E-01 8.119761230E-01 -9.699962070E-01 8.119761230E-01 -9.699962070E-01 8.119761230E-01 
4.771204697E-01 -5.874394021E-01 2.472837934E-01 -5.874394021E-01 2.472837934E-01 -5.874394021E-01 2.472837934E-01 -5.874394021E-01 8.092681560E-01 -9.689430976E-01 8.092681560E-01 -9.689430976E-01 8.092681560E-01 -9.689430976E-01 8.092681560E-01 
4.998404920E-01 -5.911736752E-01 2.514472652E-01 -5.911736752E-01 2.514472652E-01 -5.911736752E-01 2.514472652E-01 -5.911736752E-01 8.065442860E-01 -9.678710006E-01 8.065442860E-01 -9.678710006E-01 8.065442860E-01 -9.678710006E-01 8.065442860E-01 
5.225605144E-01 -5.948933897E-01 2.556103596E-01 -5.948933897E-01 2.556103596E-01 -5.948933897E-01 2.556103596E-01 -5.948933897E-01 8.038046121E-01 -9.667798844E-01 8.038046121E-01 -9.667798844E-01 8.038046121E-01 -9.667798844E-01 8.038046121E-01 
5.452805367E-01 -5.985984667E-01 2.597729691E-01 -5.985984667E-01 2.597729691E-01 -5.985984667E-01 2.597729691E-01 -5.985984667E-01 8.010492340E-01 -9.656697187E-01 8.010492340E-01 -9.656697187E-01 8.010492340E-01 -9.656697187E-01 8.010492340E-01 
5.680005591E-01 -6.022888279E-01 2.639349855E-01 -6.022888279E-01 2.639349855E-01 -6.022888279E-01 2.639349855E-01 -6.022888279E-01 7.982782519E-01 -9.645404732E-01 7.982782519E-01 -9.645404732E-01 7.982782519E-01 -9.645404732E-01 7.982782519E-01 
5.907205815E-01 -6.059643958E-01 2.680963005E-01 -6.059643958E-01 2.680963005E-01 -6.059643958E-01 2.680963005E-01 -6.059643958E-01 7.954917666E-01 -9.633921189E-01 7.954917666E-01 -9.633921189E-01 7.954917666E-01 -9.633921189E-01 7.954917666E-01 
6.134406038E-01 -6.096250937E-01 2.722568050E-01 -6.096250937E-01 2.722568050E-01 -6.096250937E-01 2.722568050E-01 -6.096250937E-01 7.926898793E-01 -9.622246272E-01 7.926898793E-01 -9.622246272E-01 7.926898793E-01 -9.622246272E-01 7.926898793E-01 
6.361606262E-01 -6.132708457E-01 2.764163896E-01 -6.132708457E-01 2.764163896E-01 -6.132708457E-01 2.764163896E-01 -6.132708457E-01 7.898726919E-01 -9.610379704E-01 7.898726919E-01 -9.610379704E-01 7.898726919E-01 -9.610379704E-01 7.898726919E-01 
6.588806486E-01 -6.169015766E-01 2.805749442E-01 -6.169015766E-01 2.805749442E-01 -6.169015766E-01 2.805749442E-01 -6.169015766E-01 7.870403067E-01 -9.598321216E-01 7.870403067E-01 -9.598321216E-01 7.870403067E-01 -9.598321216E-01 7.870403067E-01 
6.816006709E-01 -6.205172120E-01 2.847323587E-01 -6.205172120E-01 2.847323587E-01 -6.205172120E-01 2.847323587E-01 -6.205172120E-01 7.841928265E-01 -9.586070545E-01 7.841928265E-01 -9.586070545E-01 7.841928265E-01 -9.586070545E-01 7.841928265E-01 
7.043206933E-01 -6.241176783E-01 2.888885220E-01 -6.241176783E-01 2.888885220E-01 -6.241176783E-01 2.888885220E-01 -6.241176783E-01 7.813303546E-01 -9.573627435E-01 7.813303546E-01 -9.573627435E-01 7.813303546E-01 -9.573627435E-01 7.813303546E-01 
7.270407157E-01 -6.277029028E-01 2.930433230E-01 -6.277029028E-01 2.930433230E-01 -6.277029028E-01 2.930433230E-01 -6.277029028E-01 7.784529948E-01 -9.560991641E-01 7.784529948E-01 -9.560991641E-01 7.784529948E-01 -9.560991641E-01 7.784529948E-01 
7.497607380E-01 -6.312728134E-01 2.971966498E-01 -6.312728134E-01 2.971966498E-01 -6.312728134E-01 2.971966498E-01 -6.312728134E-01 7.755608515E-01 -9.548162923E-01 7.755608515E-01 -9.548162923E-01 7.755608515E-01 -9.548162923E-01 7.755608515E-01 
7.724807604E-01 -6.348273389E-01 3.013483903E-01 -6.348273389E-01 3.013483903E-01 -6.348273389E-01 3.013483903E-01 -6.348273389E-01 7.726540294E-01 -9.535141049E-01 7.726540294E-01 -9.535141049E-01 7.726540294E-01 -9.535141049E-01 7.726540294E-01 
7.952007828E-01 -6.383664089E-01 3.054984320E-01 -6.383664089E-01 3.054984320E-01 -6.383664089E-01 3.054984320E-01 -6.383664089E-01 7.697326336E-01 -9.521925796E-01 7.697326336E-01 -9.521925796E-01 7.697326336E-01 -9.521925796E-01 7.697326336E-01 
