1.370240270E-01 -5.456794356E-01 -2.737533431E-01 -5.456794356E-01 -2.737533431E-01 -5.456794356E-01 -2.737533431E-01 -5.456794356E-01 -2.737533431E-01 -5.456794356E-01 -2.737533431E-01 -5.456794356E-01 -2.737533431E-01 -5.456794356E-01 -2.737533431E-01 -5.456794356E-01 -2.737533431E-01 -5.456794356E-01 -2.737533431E-01 -5.456794356E-01 8.379940071E-01 -9.617999378E-01 8.379940071E-01 -9.617999378E-01 8.379940071E-01 -9.617999378E-01 8.379940071E-01 -9.617999378E-01 8.379940071E-01 -9.617999378E-01 8.379940071E-01 -9.617999378E-01 8.379940071E-01 -9.617999378E-01 8.379940071E-01 -9.617999378E-01 8.379940071E-01 -9.617999378E-01 8.379940071E-01 
1.507264298E-01 -5.567656484E-01 -2.634617338E-01 -5.567656484E-01 -2.634617338E-01 -5.567656484E-01 -2.634617338E-01 -5.567656484E-01 -2.634617338E-01 -5.567656484E-01 -2.634617338E-01 -5.567656484E-01 -2.634617338E-01 -5.567656484E-01 -2.634617338E-01 -5.567656484E-01 -2.634617338E-01 -5.567656484E-01 -2.634617338E-01 -5.567656484E-01 8.306696184E-01 -9.646698543E-01 8.306696184E-01 -9.646698543E-01 8.306696184E-01 -9.646698543E-01 8.306696184E-01 -9.646698543E-01 8.306696184E-01 -9.646698543E-01 8.306696184E-01 -9.646698543E-01 8.306696184E-01 -9.646698543E-01 8.306696184E-01 -9.646698543E-01 8.306696184E-01 -9.646698543E-01 8.306696184E-01 
1.644288325E-01 -5.677332734E-01 -2.530724008E-01 -5.677332734E-01 -2.530724008E-01 -5.677332734E-01 -2.530724008E-01 -5.677332734E-01 -2.530724008E-01 -5.677332734E-01 -2.530724008E-01 -5.677332734E-01 -2.530724008E-01 -5.677332734E-01 -2.530724008E-01 -5.677332734E-01 -2.530724008E-01 -5.677332734E-01 -2.530724008E-01 -5.677332734E-01 8.232125681E-01 -9.674473488E-01 8.232125681E-01 -9.674473488E-01 8.232125681E-01 -9.674473488E-01 8.232125681E-01 -9.674473488E-01 8.232125681E-01 -9.674473488E-01 8.232125681E-01 -9.674473488E-01 8.232125681E-01 -9.674473488E-01 8.232125681E-01 -9.674473488E-01 8.232125681E-01 -9.674473488E-01 8.232125681E-01 
1.781312352E-01 -5.785801809E-01 -2.425864062E-01 -5.785801809E-01 -2.425864062E-01 -5.785801809E-01 -2.425864062E-01 -5.785801809E-01 -2.425864062E-01 -5.785801809E-01 -2.425864062E-01 -5.785801809E-01 -2.425864062E-01 -5.785801809E-01 -2.425864062E-01 -5.785801809E-01 -2.425864062E-01 -5.785801809E-01 -2.425864062E-01 -5.785801809E-01 8.156255122E-01 -9.701298098E-01 8.156255122E-01 -9.701298098E-01 8.156255122E-01 -9.701298098E-01 8.156255122E-01 -9.701298098E-01 8.156255122E-01 -9.701298098E-01 8.156255122E-01 -9.701298098E-01 8.156255122E-01 -9.701298098E-01 8.156255122E-01 -9.701298098E-01 8.156255122E-01 -9.701298098E-01 8.156255122E-01 
1.918336379E-01 -5.893042959E-01 -2.320048873E-01 -5.893042959E-01 -2.320048873E-01 -5.893042959E-01 -2.320048873E-01 -5.893042959E-01 -2.320048873E-01 -5.893042959E-01 -2.320048873E-01 -5.893042959E-01 -2.320048873E-01 -5.893042959E-01 -2.320048873E-01 -5.893042959E-01 -2.320048873E-01 -5.893042959E-01 -2.320048873E-01 -5.893042959E-01 8.079111637E-01 -9.727146263E-01 8.079111637E-01 -9.727146263E-01 8.079111637E-01 -9.727146263E-01 8.079111637E-01 -9.727146263E-01 8.079111637E-01 -9.727146263E-01 8.079111637E-01 -9.727146263E-01 8.079111637E-01 -9.727146263E-01 8.079111637E-01 -9.727146263E-01 8.079111637E-01 -9.727146263E-01 8.079111637E-01 
2.055360406E-01 -5.999036009E-01 -2.213290575E-01 -5.999036009E-01 -2.213290575E-01 -5.999036009E-01 -2.213290575E-01 -5.999036009E-01 -2.213290575E-01 -5.999036009E-01 -2.213290575E-01 -5.999036009E-01 -2.213290575E-01 -5.999036009E-01 -2.213290575E-01 -5.999036009E-01 -2.213290575E-01 -5.999036009E-01 -2.213290575E-01 -5.999036009E-01 8.000722912E-01 -9.751991900E-01 8.000722912E-01 -9.751991900E-01 8.000722912E-01 -9.751991900E-01 8.000722912E-01 -9.751991900E-01 8.000722912E-01 -9.751991900E-01 8.000722912E-01 -9.751991900E-01 8.000722912E-01 -9.751991900E-01 8.000722912E-01 -9.751991900E-01 8.000722912E-01 -9.751991900E-01 8.000722912E-01 
2.192384433E-01 -6.103761369E-01 -2.105602062E-01 -6.103761369E-01 -2.105602062E-01 -6.103761369E-01 -2.105602062E-01 -6.103761369E-01 -2.105602062E-01 -6.103761369E-01 -2.105602062E-01 -6.103761369E-01 -2.105602062E-01 -6.103761369E-01 -2.105602062E-01 -6.103761369E-01 -2.105602062E-01 -6.103761369E-01 -2.105602062E-01 -6.103761369E-01 7.921117175E-01 -9.775808975E-01 7.921117175E-01 -9.775808975E-01 7.921117175E-01 -9.775808975E-01 7.921117175E-01 -9.775808975E-01 7.921117175E-01 -9.775808975E-01 7.921117175E-01 -9.775808975E-01 7.921117175E-01 -9.775808975E-01 7.921117175E-01 -9.775808975E-01 7.921117175E-01 -9.775808975E-01 7.921117175E-01 
2.329408460E-01 -6.207200060E-01 -1.996996999E-01 -6.207200060E-01 -1.996996999E-01 -6.207200060E-01 -1.996996999E-01 -6.207200060E-01 -1.996996999E-01 -6.207200060E-01 -1.996996999E-01 -6.207200060E-01 -1.996996999E-01 -6.207200060E-01 -1.996996999E-01 -6.207200060E-01 -1.996996999E-01 -6.207200060E-01 -1.996996999E-01 -6.207200060E-01 7.840323178E-01 -9.798571534E-01 7.840323178E-01 -9.798571534E-01 7.840323178E-01 -9.798571534E-01 7.840323178E-01 -9.798571534E-01 7.840323178E-01 -9.798571534E-01 7.840323178E-01 -9.798571534E-01 7.840323178E-01 -9.798571534E-01 7.840323178E-01 -9.798571534E-01 7.840323178E-01 -9.798571534E-01 7.840323178E-01 
2.466432487E-01 -6.309333732E-01 -1.887489819E-01 -6.309333732E-01 -1.887489819E-01 -6.309333732E-01 -1.887489819E-01 -6.309333732E-01 -1.887489819E-01 -6.309333732E-01 -1.887489819E-01 -6.309333732E-01 -1.887489819E-01 -6.309333732E-01 -1.887489819E-01 -6.309333732E-01 -1.887489819E-01 -6.309333732E-01 -1.887489819E-01 -6.309333732E-01 7.758370188E-01 -9.820253728E-01 7.758370188E-01 -9.820253728E-01 7.758370188E-01 -9.820253728E-01 7.758370188E-01 -9.820253728E-01 7.758370188E-01 -9.820253728E-01 7.758370188E-01 -9.820253728E-01 7.758370188E-01 -9.820253728E-01 7.758370188E-01 -9.820253728E-01 7.758370188E-01 -9.820253728E-01 7.758370188E-01 
2.603456514E-01 -6.410144678E-01 -1.777095723E-01 -6.410144678E-01 -1.777095723E-01 -6.410144678E-01 -1.777095723E-01 -6.410144678E-01 -1.777095723E-01 -6.410144678E-01 -1.777095723E-01 -6.410144678E-01 -1.777095723E-01 -6.410144678E-01 -1.777095723E-01 -6.410144678E-01 -1.777095723E-01 -6.410144678E-01 -1.777095723E-01 -6.410144678E-01 7.675287961E-01 -9.840829836E-01 7.675287961E-01 -9.840829836E-01 7.675287961E-01 -9.840829836E-01 7.675287961E-01 -9.840829836E-01 7.675287961E-01 -9.840829836E-01 7.675287961E-01 -9.840829836E-01 7.675287961E-01 -9.840829836E-01 7.675287961E-01 -9.840829836E-01 7.675287961E-01 -9.840829836E-01 7.675287961E-01 
2.740480541E-01 -6.509615858E-01 -1.665830687E-01 -6.509615858E-01 -1.665830687E-01 -6.509615858E-01 -1.665830687E-01 -6.509615858E-01 -1.665830687E-01 -6.509615858E-01 -1.665830687E-01 -6.509615858E-01 -1.665830687E-01 -6.509615858E-01 -1.665830687E-01 -6.509615858E-01 -1.665830687E-01 -6.509615858E-01 -1.665830687E-01 -6.509615858E-01 7.591106733E-01 -9.860274295E-01 7.591106733E-01 -9.860274295E-01 7.591106733E-01 -9.860274295E-01 7.591106733E-01 -9.860274295E-01 7.591106733E-01 -9.860274295E-01 7.591106733E-01 -9.860274295E-01 7.591106733E-01 -9.860274295E-01 7.591106733E-01 -9.860274295E-01 7.591106733E-01 -9.860274295E-01 7.591106733E-01 
2.877504568E-01 -6.607730910E-01 -1.553711456E-01 -6.607730910E-01 -1.553711456E-01 -6.607730910E-01 -1.553711456E-01 -6.607730910E-01 -1.553711456E-01 -6.607730910E-01 -1.553711456E-01 -6.607730910E-01 -1.553711456E-01 -6.607730910E-01 -1.553711456E-01 -6.607730910E-01 -1.553711456E-01 -6.607730910E-01 -1.553711456E-01 -6.607730910E-01 7.505857195E-01 -9.878561724E-01 7.505857195E-01 -9.878561724E-01 7.505857195E-01 -9.878561724E-01 7.505857195E-01 -9.878561724E-01 7.505857195E-01 -9.878561724E-01 7.505857195E-01 -9.878561724E-01 7.505857195E-01 -9.878561724E-01 7.505857195E-01 -9.878561724E-01 7.505857195E-01 -9.878561724E-01 7.505857195E-01 
3.014528595E-01 -6.704474171E-01 -1.440755542E-01 -6.704474171E-01 -1.440755542E-01 -6.704474171E-01 -1.440755542E-01 -6.704474171E-01 -1.440755542E-01 -6.704474171E-01 -1.440755542E-01 -6.704474171E-01 -1.440755542E-01 -6.704474171E-01 -1.440755542E-01 -6.704474171E-01 -1.440755542E-01 -6.704474171E-01 -1.440755542E-01 -6.704474171E-01 7.419570476E-01 -9.895666954E-01 7.419570476E-01 -9.895666954E-01 7.419570476E-01 -9.895666954E-01 7.419570476E-01 -9.895666954E-01 7.419570476E-01 -9.895666954E-01 7.419570476E-01 -9.895666954E-01 7.419570476E-01 -9.895666954E-01 7.419570476E-01 -9.895666954E-01 7.419570476E-01 -9.895666954E-01 7.419570476E-01 
3.151552622E-01 -6.799830692E-01 -1.326981224E-01 -6.799830692E-01 -1.326981224E-01 -6.799830692E-01 -1.326981224E-01 -6.799830692E-01 -1.326981224E-01 -6.799830692E-01 -1.326981224E-01 -6.799830692E-01 -1.326981224E-01 -6.799830692E-01 -1.326981224E-01 -6.799830692E-01 -1.326981224E-01 -6.799830692E-01 -1.326981224E-01 -6.799830692E-01 7.332278123E-01 -9.911565053E-01 7.332278123E-01 -9.911565053E-01 7.332278123E-01 -9.911565053E-01 7.332278123E-01 -9.911565053E-01 7.332278123E-01 -9.911565053E-01 7.332278123E-01 -9.911565053E-01 7.332278123E-01 -9.911565053E-01 7.332278123E-01 -9.911565053E-01 7.332278123E-01 -9.911565053E-01 7.332278123E-01 
3.288576649E-01 -6.893786253E-01 -1.212407540E-01 -6.893786253E-01 -1.212407540E-01 -6.893786253E-01 -1.212407540E-01 -6.893786253E-01 -1.212407540E-01 -6.893786253E-01 -1.212407540E-01 -6.893786253E-01 -1.212407540E-01 -6.893786253E-01 -1.212407540E-01 -6.893786253E-01 -1.212407540E-01 -6.893786253E-01 -1.212407540E-01 -6.893786253E-01 7.244012077E-01 -9.926231355E-01 7.244012077E-01 -9.926231355E-01 7.244012077E-01 -9.926231355E-01 7.244012077E-01 -9.926231355E-01 7.244012077E-01 -9.926231355E-01 7.244012077E-01 -9.926231355E-01 7.244012077E-01 -9.926231355E-01 7.244012077E-01 -9.926231355E-01 7.244012077E-01 -9.926231355E-01 7.244012077E-01 
3.425600676E-01 -6.986327379E-01 -1.097054286E-01 -6.986327379E-01 -1.097054286E-01 -6.986327379E-01 -1.097054286E-01 -6.986327379E-01 -1.097054286E-01 -6.986327379E-01 -1.097054286E-01 -6.986327379E-01 -1.097054286E-01 -6.986327379E-01 -1.097054286E-01 -6.986327379E-01 -1.097054286E-01 -6.986327379E-01 -1.097054286E-01 -6.986327379E-01 7.154804651E-01 -9.939641484E-01 7.154804651E-01 -9.939641484E-01 7.154804651E-01 -9.939641484E-01 7.154804651E-01 -9.939641484E-01 7.154804651E-01 -9.939641484E-01 7.154804651E-01 -9.939641484E-01 7.154804651E-01 -9.939641484E-01 7.154804651E-01 -9.939641484E-01 7.154804651E-01 -9.939641484E-01 7.154804651E-01 
3.562624703E-01 -7.077441350E-01 -9.809420031E-02 -7.077441350E-01 -9.809420031E-02 -7.077441350E-01 -9.809420031E-02 -7.077441350E-01 -9.809420031E-02 -7.077441350E-01 -9.809420031E-02 -7.077441350E-01 -9.809420031E-02 -7.077441350E-01 -9.809420031E-02 -7.077441350E-01 -9.809420031E-02 -7.077441350E-01 -9.809420031E-02 -7.077441350E-01 7.064688510E-01 -9.951771385E-01 7.064688510E-01 -9.951771385E-01 7.064688510E-01 -9.951771385E-01 7.064688510E-01 -9.951771385E-01 7.064688510E-01 -9.951771385E-01 7.064688510E-01 -9.951771385E-01 7.064688510E-01 -9.951771385E-01 7.064688510E-01 -9.951771385E-01 7.064688510E-01 -9.951771385E-01 7.064688510E-01 
3.699648730E-01 -7.167116221E-01 -8.640919761E-02 -7.167116221E-01 -8.640919761E-02 -7.167116221E-01 -8.640919761E-02 -7.167116221E-01 -8.640919761E-02 -7.167116221E-01 -8.640919761E-02 -7.167116221E-01 -8.640919761E-02 -7.167116221E-01 -8.640919761E-02 -7.167116221E-01 -8.640919761E-02 -7.167116221E-01 -8.640919761E-02 -7.167116221E-01 6.973696642E-01 -9.962597349E-01 6.973696642E-01 -9.962597349E-01 6.973696642E-01 -9.962597349E-01 6.973696642E-01 -9.962597349E-01 6.973696642E-01 -9.962597349E-01 6.973696642E-01 -9.962597349E-01 6.973696642E-01 -9.962597349E-01 6.973696642E-01 -9.962597349E-01 6.973696642E-01 -9.962597349E-01 6.973696642E-01 
3.836672757E-01 -7.255340827E-01 -7.465262216E-02 -7.255340827E-01 -7.465262216E-02 -7.255340827E-01 -7.465262216E-02 -7.255340827E-01 -7.465262216E-02 -7.255340827E-01 -7.465262216E-02 -7.255340827E-01 -7.465262216E-02 -7.255340827E-01 -7.465262216E-02 -7.255340827E-01 -7.465262216E-02 -7.255340827E-01 -7.465262216E-02 -7.255340827E-01 6.881862337E-01 -9.972096041E-01 6.881862337E-01 -9.972096041E-01 6.881862337E-01 -9.972096041E-01 6.881862337E-01 -9.972096041E-01 6.881862337E-01 -9.972096041E-01 6.881862337E-01 -9.972096041E-01 6.881862337E-01 -9.972096041E-01 6.881862337E-01 -9.972096041E-01 6.881862337E-01 -9.972096041E-01 6.881862337E-01 
3.973696784E-01 -7.342104800E-01 -6.282674762E-02 -7.342104800E-01 -6.282674762E-02 -7.342104800E-01 -6.282674762E-02 -7.342104800E-01 -6.282674762E-02 -7.342104800E-01 -6.282674762E-02 -7.342104800E-01 -6.282674762E-02 -7.342104800E-01 -6.282674762E-02 -7.342104800E-01 -6.282674762E-02 -7.342104800E-01 -6.282674762E-02 -7.342104800E-01 6.789219160E-01 -9.980244526E-01 6.789219160E-01 -9.980244526E-01 6.789219160E-01 -9.980244526E-01 6.789219160E-01 -9.980244526E-01 6.789219160E-01 -9.980244526E-01 6.789219160E-01 -9.980244526E-01 6.789219160E-01 -9.980244526E-01 6.789219160E-01 -9.980244526E-01 6.789219160E-01 -9.980244526E-01 6.789219160E-01 
4.110720811E-01 -7.427398576E-01 -5.093391891E-02 -7.427398576E-01 -5.093391891E-02 -7.427398576E-01 -5.093391891E-02 -7.427398576E-01 -5.093391891E-02 -7.427398576E-01 -5.093391891E-02 -7.427398576E-01 -5.093391891E-02 -7.427398576E-01 -5.093391891E-02 -7.427398576E-01 -5.093391891E-02 -7.427398576E-01 -5.093391891E-02 -7.427398576E-01 6.695800926E-01 -9.987020296E-01 6.695800926E-01 -9.987020296E-01 6.695800926E-01 -9.987020296E-01 6.695800926E-01 -9.987020296E-01 6.695800926E-01 -9.987020296E-01 6.695800926E-01 -9.987020296E-01 6.695800926E-01 -9.987020296E-01 6.695800926E-01 -9.987020296E-01 6.695800926E-01 -9.987020296E-01 6.695800926E-01 
4.247744839E-01 -7.511213408E-01 -3.897655061E-02 -7.511213408E-01 -3.897655061E-02 -7.511213408E-01 -3.897655061E-02 -7.511213408E-01 -3.897655061E-02 -7.511213408E-01 -3.897655061E-02 -7.511213408E-01 -3.897655061E-02 -7.511213408E-01 -3.897655061E-02 -7.511213408E-01 -3.897655061E-02 -7.511213408E-01 -3.897655061E-02 -7.511213408E-01 6.601641672E-01 -9.992401294E-01 6.601641672E-01 -9.992401294E-01 6.601641672E-01 -9.992401294E-01 6.601641672E-01 -9.992401294E-01 6.601641672E-01 -9.992401294E-01 6.601641672E-01 -9.992401294E-01 6.601641672E-01 -9.992401294E-01 6.601641672E-01 -9.992401294E-01 6.601641672E-01 -9.992401294E-01 6.601641672E-01 
4.384768866E-01 -7.593541369E-01 -2.695712563E-02 -7.593541369E-01 -2.695712563E-02 -7.593541369E-01 -2.695712563E-02 -7.593541369E-01 -2.695712563E-02 -7.593541369E-01 -2.695712563E-02 -7.593541369E-01 -2.695712563E-02 -7.593541369E-01 -2.695712563E-02 -7.593541369E-01 -2.695712563E-02 -7.593541369E-01 -2.695712563E-02 -7.593541369E-01 6.506775627E-01 -9.996365943E-01 6.506775627E-01 -9.996365943E-01 6.506775627E-01 -9.996365943E-01 6.506775627E-01 -9.996365943E-01 6.506775627E-01 -9.996365943E-01 6.506775627E-01 -9.996365943E-01 6.506775627E-01 -9.996365943E-01 6.506775627E-01 -9.996365943E-01 6.506775627E-01 -9.996365943E-01 6.506775627E-01 
4.521792893E-01 -7.674375364E-01 -1.487819404E-02 -7.674375364E-01 -1.487819404E-02 -7.674375364E-01 -1.487819404E-02 -7.674375364E-01 -1.487819404E-02 -7.674375364E-01 -1.487819404E-02 -7.674375364E-01 -1.487819404E-02 -7.674375364E-01 -1.487819404E-02 -7.674375364E-01 -1.487819404E-02 -7.674375364E-01 -1.487819404E-02 -7.674375364E-01 6.411237191E-01 -9.998893171E-01 6.411237191E-01 -9.998893171E-01 6.411237191E-01 -9.998893171E-01 6.411237191E-01 -9.998893171E-01 6.411237191E-01 -9.998893171E-01 6.411237191E-01 -9.998893171E-01 6.411237191E-01 -9.998893171E-01 6.411237191E-01 -9.998893171E-01 6.411237191E-01 -9.998893171E-01 6.411237191E-01 
4.658816920E-01 -7.753709135E-01 -2.742370970E-03 -7.753709135E-01 -2.742370970E-03 -7.753709135E-01 -2.742370970E-03 -7.753709135E-01 -2.742370970E-03 -7.753709135E-01 -2.742370970E-03 -7.753709135E-01 -2.742370970E-03 -7.753709135E-01 -2.742370970E-03 -7.753709135E-01 -2.742370970E-03 -7.753709135E-01 -2.742370970E-03 -7.753709135E-01 6.315060900E-01 -9.999962431E-01 6.315060900E-01 -9.999962431E-01 6.315060900E-01 -9.999962431E-01 6.315060900E-01 -9.999962431E-01 6.315060900E-01 -9.999962431E-01 6.315060900E-01 -9.999962431E-01 6.315060900E-01 -9.999962431E-01 6.315060900E-01 -9.999962431E-01 6.315060900E-01 -9.999962431E-01 6.315060900E-01 
4.795840947E-01 -7.831537266E-01 9.447664649E-03 -7.831537266E-01 9.447664649E-03 -7.831537266E-01 9.447664649E-03 -7.831537266E-01 9.447664649E-03 -7.831537266E-01 9.447664649E-03 -7.831537266E-01 9.447664649E-03 -7.831537266E-01 9.447664649E-03 -7.831537266E-01 9.447664649E-03 -7.831537266E-01 9.447664649E-03 -7.831537266E-01 6.218281397E-01 -9.999553730E-01 6.218281397E-01 -9.999553730E-01 6.218281397E-01 -9.999553730E-01 6.218281397E-01 -9.999553730E-01 6.218281397E-01 -9.999553730E-01 6.218281397E-01 -9.999553730E-01 6.218281397E-01 -9.999553730E-01 6.218281397E-01 -9.999553730E-01 6.218281397E-01 -9.999553730E-01 6.218281397E-01 
