0.000000000E+00 -9.883902671E-01 -9.501553585E-01 9.426089006E-01 1.519364118E-01 3.117768357E-01 -3.338988665E-01 
1.151558037E-02 -9.899707613E-01 -9.501226676E-01 9.460209963E-01 1.412723666E-01 3.118764451E-01 -3.241053282E-01 
2.303116074E-02 -9.914349373E-01 -9.500871025E-01 9.493337561E-01 1.306015167E-01 3.119847724E-01 -3.142696448E-01 
3.454674110E-02 -9.927829262E-01 -9.500486762E-01 9.525465898E-01 1.199252033E-01 3.121017676E-01 -3.043928155E-01 
4.606232147E-02 -9.940148771E-01 -9.500074028E-01 9.556589183E-01 1.092447633E-01 3.122273772E-01 -2.944758471E-01 
5.757790184E-02 -9.951309563E-01 -9.499632975E-01 9.586701742E-01 9.856152901E-02 3.123615436E-01 -2.845197546E-01 
6.909348221E-02 -9.961313462E-01 -9.499163763E-01 9.615797997E-01 8.787682763E-02 3.125042056E-01 -2.745255599E-01 
8.060906258E-02 -9.970162455E-01 -9.498666564E-01 9.643872478E-01 7.719198128E-02 3.126552983E-01 -2.644942924E-01 
9.212464294E-02 -9.977858692E-01 -9.498141559E-01 9.670919821E-01 6.650830676E-02 3.128147530E-01 -2.544269885E-01 
1.036402233E-01 -9.984404483E-01 -9.497588940E-01 9.696934771E-01 5.582711517E-02 3.129824974E-01 -2.443246917E-01 
1.151558037E-01 -9.989802297E-01 -9.497008908E-01 9.721912176E-01 4.514971180E-02 3.131584559E-01 -2.341884520E-01 
1.266713840E-01 -9.994054757E-01 -9.496401673E-01 9.745846994E-01 3.447739583E-02 3.133425491E-01 -2.240193264E-01 
1.381869644E-01 -9.997164649E-01 -9.495767457E-01 9.768734289E-01 2.381146016E-02 3.135346942E-01 -2.138183784E-01 
1.497025448E-01 -9.999134910E-01 -9.495106491E-01 9.790569236E-01 1.315319118E-02 3.137348048E-01 -2.035866778E-01 
1.612181252E-01 -9.999968632E-01 -9.494419015E-01 9.811347120E-01 2.503868419E-03 3.139427911E-01 -1.933253011E-01 
1.727337055E-01 -9.999669063E-01 -9.493705280E-01 9.831063335E-01 -8.135235563E-03 3.141585601E-01 -1.830353307E-01 
1.842492859E-01 -9.998239601E-01 -9.492965548E-01 9.849713385E-01 -1.876285547E-02 3.143820153E-01 -1.727178554E-01 
1.957648663E-01 -9.995683792E-01 -9.492200087E-01 9.867292887E-01 -2.937773345E-02 3.146130568E-01 -1.623739700E-01 
2.072804466E-01 -9.992005334E-01 -9.491409178E-01 9.883797569E-01 -3.997861938E-02 3.148515816E-01 -1.520047749E-01 
2.187960270E-01 -9.987208071E-01 -9.490593112E-01 9.899223271E-01 -5.056427102E-02 3.150974836E-01 -1.416113766E-01 
2.303116074E-01 -9.981295992E-01 -9.489752188E-01 9.913565944E-01 -6.113345427E-02 3.153506531E-01 -1.311948872E-01 
2.418271877E-01 -9.974273232E-01 -9.488886716E-01 9.926821655E-01 -7.168494339E-02 3.156109779E-01 -1.207564244E-01 
2.533427681E-01 -9.966144066E-01 -9.487997014E-01 9.938986584E-01 -8.221752122E-02 3.158783421E-01 -1.102971114E-01 
2.648583485E-01 -9.956912911E-01 -9.487083411E-01 9.950057023E-01 -9.272997938E-02 3.161526274E-01 -9.981807673E-02 
2.763739288E-01 -9.946584323E-01 -9.486146247E-01 9.960029380E-01 -1.032211185E-01 3.164337120E-01 -8.932045420E-02 
2.878895092E-01 -9.935162996E-01 -9.485185869E-01 9.968900179E-01 -1.136897484E-01 3.167214716E-01 -7.880538285E-02 
2.994050896E-01 -9.922653755E-01 -9.484202635E-01 9.976666057E-01 -1.241346884E-01 3.170157788E-01 -6.827400678E-02 
3.109206699E-01 -9.909061564E-01 -9.483196913E-01 9.983323770E-01 -1.345547674E-01 3.173165037E-01 -5.772747508E-02 
3.224362503E-01 -9.894391516E-01 -9.482169078E-01 9.988870186E-01 -1.449488241E-01 3.176235133E-01 -4.716694173E-02 
3.339518307E-01 -9.878648831E-01 -9.481119516E-01 9.993302294E-01 -1.553157071E-01 3.179366721E-01 -3.659356554E-02 
3.454674110E-01 -9.861838860E-01 -9.480048625E-01 9.996617197E-01 -1.656542756E-01 3.182558422E-01 -2.600850998E-02 
3.569829914E-01 -9.843967077E-01 -9.478956807E-01 9.998812118E-01 -1.759633988E-01 3.185808827E-01 -1.541294323E-02 
3.684985718E-01 -9.825039080E-01 -9.477844477E-01 9.999884396E-01 -1.862419568E-01 3.189116507E-01 -4.808037941E-03 
3.800141521E-01 -9.805060588E-01 -9.476712059E-01 9.999831490E-01 -1.964888402E-01 3.192480004E-01 5.805028759E-03 
3.915297325E-01 -9.784037437E-01 -9.475559985E-01 9.998650977E-01 -2.067029507E-01 3.195897840E-01 1.642507534E-02 
4.030453129E-01 -9.761975581E-01 -9.474388695E-01 9.996340554E-01 -2.168832012E-01 3.199368513E-01 2.705091602E-02 
4.145608932E-01 -9.738881087E-01 -9.473198641E-01 9.992898038E-01 -2.270285157E-01 3.202890498E-01 3.768136076E-02 
4.260764736E-01 -9.714760135E-01 -9.471990281E-01 9.988321366E-01 -2.371378299E-01 3.206462248E-01 4.831521545E-02 
4.375920540E-01 -9.689619012E-01 -9.470764083E-01 9.982608594E-01 -2.472100909E-01 3.210082196E-01 5.895128187E-02 
4.491076344E-01 -9.663464114E-01 -9.469520524E-01 9.975757904E-01 -2.572442577E-01 3.213748755E-01 6.958835785E-02 
4.606232147E-01 -9.636301940E-01 -9.468260090E-01 9.967767597E-01 -2.672393012E-01 3.217460317E-01 8.022523733E-02 
4.721387951E-01 -9.608139090E-01 -9.466983273E-01 9.958636095E-01 -2.771942043E-01 3.221215257E-01 9.086071041E-02 
4.836543755E-01 -9.578982266E-01 -9.465690576E-01 9.948361946E-01 -2.871079623E-01 3.225011929E-01 1.014935634E-01 
4.951699558E-01 -9.548838265E-01 -9.464382509E-01 9.936943820E-01 -2.969795825E-01 3.228848672E-01 1.121225791E-01 
5.066855362E-01 -9.517713976E-01 -9.463059590E-01 9.924380512E-01 -3.068080850E-01 3.232723808E-01 1.227465364E-01 
5.182011166E-01 -9.485616383E-01 -9.461722346E-01 9.910670942E-01 -3.165925024E-01 3.236635640E-01 1.333642109E-01 
5.297166969E-01 -9.452552557E-01 -9.460371310E-01 9.895814152E-01 -3.263318798E-01 3.240582460E-01 1.439743748E-01 
5.412322773E-01 -9.418529653E-01 -9.459007026E-01 9.879809316E-01 -3.360252754E-01 3.244562543E-01 1.545757966E-01 
5.527478577E-01 -9.383554913E-01 -9.457630042E-01 9.862655730E-01 -3.456717602E-01 3.248574149E-01 1.651672419E-01 
5.642634380E-01 -9.347635657E-01 -9.456240915E-01 9.844352819E-01 -3.552704181E-01 3.252615528E-01 1.757474726E-01 
5.757790184E-01 -9.310779283E-01 -9.454840209E-01 9.824900137E-01 -3.648203462E-01 3.256684914E-01 1.863152478E-01 
5.872945988E-01 -9.272993265E-01 -9.453428496E-01 9.804297365E-01 -3.743206549E-01 3.260780533E-01 1.968693233E-01 
5.988101791E-01 -9.234285146E-01 -9.452006353E-01 9.782544315E-01 -3.837704676E-01 3.264900597E-01 2.074084521E-01 
6.103257595E-01 -9.194662542E-01 -9.450574366E-01 9.759640930E-01 -3.931689212E-01 3.269043309E-01 2.179313838E-01 
6.218413399E-01 -9.154133133E-01 -9.449133125E-01 9.735587283E-01 -4.025151661E-01 3.273206865E-01 2.284368657E-01 
6.333569202E-01 -9.112704663E-01 -9.447683229E-01 9.710383580E-01 -4.118083658E-01 3.277389448E-01 2.389236418E-01 
6.448725006E-01 -9.070384938E-01 -9.446225282E-01 9.684030158E-01 -4.210476977E-01 3.281589237E-01 2.493904538E-01 
6.563880810E-01 -9.027181818E-01 -9.444759892E-01 9.656527490E-01 -4.302323525E-01 3.285804402E-01 2.598360403E-01 
6.679036613E-01 -8.983103222E-01 -9.443287676E-01 9.627876184E-01 -4.393615343E-01 3.290033107E-01 2.702591378E-01 
6.794192417E-01 -8.938157118E-01 -9.441809255E-01 9.598076981E-01 -4.484344613E-01 3.294273511E-01 2.806584801E-01 
6.909348221E-01 -8.892351524E-01 -9.440325255E-01 9.567130762E-01 -4.574503649E-01 3.298523769E-01 2.910327984E-01 
7.024504024E-01 -8.845694505E-01 -9.438836308E-01 9.535038543E-01 -4.664084902E-01 3.302782030E-01 3.013808221E-01 
7.139659828E-01 -8.798194168E-01 -9.437343048E-01 9.501801480E-01 -4.753080963E-01 3.307046442E-01 3.117012778E-01 
7.254815632E-01 -8.749858660E-01 -9.435846118E-01 9.467420868E-01 -4.841484553E-01 3.311315149E-01 3.219928905E-01 
7.369971435E-01 -8.700696167E-01 -9.434346162E-01 9.431898143E-01 -4.929288534E-01 3.315586294E-01 3.322543828E-01 
7.485127239E-01 -8.650714908E-01 -9.432843828E-01 9.395234882E-01 -5.016485904E-01 3.319858021E-01 3.424844754E-01 
