0.000000000E+00 -9.338294850E-01 5.086556999E-01 -9.338294850E-01 5.086556999E-01 -9.338294850E-01 5.086556999E-01 -9.338294850E-01 5.086556999E-01 -9.338294850E-01 -3.577184485E-01 8.609700183E-01 -3.577184485E-01 8.609700183E-01 -3.577184485E-01 8.609700183E-01 -3.577184485E-01 8.609700183E-01 -3.577184485E-01 
1.522831981E-02 -9.325473194E-01 4.955309015E-01 -9.325473194E-01 4.955309015E-01 -9.325473194E-01 4.955309015E-01 -9.325473194E-01 4.955309015E-01 -9.325473194E-01 -3.610477701E-01 8.685903031E-01 -3.610477701E-01 8.685903031E-01 -3.610477701E-01 8.685903031E-01 -3.610477701E-01 8.685903031E-01 -3.610477701E-01 
3.045663962E-02 -9.312264061E-01 4.822902873E-01 -9.312264061E-01 4.822902873E-01 -9.312264061E-01 4.822902873E-01 -9.312264061E-01 4.822902873E-01 -9.312264061E-01 -3.644411818E-01 8.760114553E-01 -3.644411818E-01 8.760114553E-01 -3.644411818E-01 8.760114553E-01 -3.644411818E-01 8.760114553E-01 -3.644411818E-01 
4.568495943E-02 -9.298656969E-01 4.689368583E-01 -9.298656969E-01 4.689368583E-01 -9.298656969E-01 4.689368583E-01 -9.298656969E-01 4.689368583E-01 -9.298656969E-01 -3.678991431E-01 8.832316886E-01 -3.678991431E-01 8.832316886E-01 -3.678991431E-01 8.832316886E-01 -3.678991431E-01 8.832316886E-01 -3.678991431E-01 
6.091327924E-02 -9.284641208E-01 4.554736461E-01 -9.284641208E-01 4.554736461E-01 -9.284641208E-01 4.554736461E-01 -9.284641208E-01 4.554736461E-01 -9.284641208E-01 -3.714220908E-01 8.902492639E-01 -3.714220908E-01 8.902492639E-01 -3.714220908E-01 8.902492639E-01 -3.714220908E-01 8.902492639E-01 -3.714220908E-01 
7.614159905E-02 -9.270205841E-01 4.419037104E-01 -9.270205841E-01 4.419037104E-01 -9.270205841E-01 4.419037104E-01 -9.270205841E-01 4.419037104E-01 -9.270205841E-01 -3.750104396E-01 8.970624868E-01 -3.750104396E-01 8.970624868E-01 -3.750104396E-01 8.970624868E-01 -3.750104396E-01 8.970624868E-01 -3.750104396E-01 
9.136991886E-02 -9.255339694E-01 4.282301390E-01 -9.255339694E-01 4.282301390E-01 -9.255339694E-01 4.282301390E-01 -9.255339694E-01 4.282301390E-01 -9.255339694E-01 -3.786645811E-01 9.036697089E-01 -3.786645811E-01 9.036697089E-01 -3.786645811E-01 9.036697089E-01 -3.786645811E-01 9.036697089E-01 -3.786645811E-01 
1.065982387E-01 -9.240031355E-01 4.144560466E-01 -9.240031355E-01 4.144560466E-01 -9.240031355E-01 4.144560466E-01 -9.240031355E-01 4.144560466E-01 -9.240031355E-01 -3.823848834E-01 9.100693271E-01 -3.823848834E-01 9.100693271E-01 -3.823848834E-01 9.100693271E-01 -3.823848834E-01 9.100693271E-01 -3.823848834E-01 
1.218265585E-01 -9.224269178E-01 4.005845751E-01 -9.224269178E-01 4.005845751E-01 -9.224269178E-01 4.005845751E-01 -9.224269178E-01 4.005845751E-01 -9.224269178E-01 -3.861716910E-01 9.162597848E-01 -3.861716910E-01 9.162597848E-01 -3.861716910E-01 9.162597848E-01 -3.861716910E-01 9.162597848E-01 -3.861716910E-01 
1.370548783E-01 -9.208041270E-01 3.866188922E-01 -9.208041270E-01 3.866188922E-01 -9.208041270E-01 3.866188922E-01 -9.208041270E-01 3.866188922E-01 -9.208041270E-01 -3.900253240E-01 9.222395716E-01 -3.900253240E-01 9.222395716E-01 -3.900253240E-01 9.222395716E-01 -3.900253240E-01 9.222395716E-01 -3.900253240E-01 
1.522831981E-01 -9.191335497E-01 3.725621918E-01 -9.191335497E-01 3.725621918E-01 -9.191335497E-01 3.725621918E-01 -9.191335497E-01 3.725621918E-01 -9.191335497E-01 -3.939460770E-01 9.280072245E-01 -3.939460770E-01 9.280072245E-01 -3.939460770E-01 9.280072245E-01 -3.939460770E-01 9.280072245E-01 -3.939460770E-01 
1.675115179E-01 -9.174139476E-01 3.584176931E-01 -9.174139476E-01 3.584176931E-01 -9.174139476E-01 3.584176931E-01 -9.174139476E-01 3.584176931E-01 -9.174139476E-01 -3.979342191E-01 9.335613279E-01 -3.979342191E-01 9.335613279E-01 -3.979342191E-01 9.335613279E-01 -3.979342191E-01 9.335613279E-01 -3.979342191E-01 
1.827398377E-01 -9.156440574E-01 3.441886401E-01 -9.156440574E-01 3.441886401E-01 -9.156440574E-01 3.441886401E-01 -9.156440574E-01 3.441886401E-01 -9.156440574E-01 -4.019899928E-01 9.389005142E-01 -4.019899928E-01 9.389005142E-01 -4.019899928E-01 9.389005142E-01 -4.019899928E-01 9.389005142E-01 -4.019899928E-01 
1.979681575E-01 -9.138225909E-01 3.298783016E-01 -9.138225909E-01 3.298783016E-01 -9.138225909E-01 3.298783016E-01 -9.138225909E-01 3.298783016E-01 -9.138225909E-01 -4.061136132E-01 9.440234647E-01 -4.061136132E-01 9.440234647E-01 -4.061136132E-01 9.440234647E-01 -4.061136132E-01 9.440234647E-01 -4.061136132E-01 
2.131964773E-01 -9.119482342E-01 3.154899703E-01 -9.119482342E-01 3.154899703E-01 -9.119482342E-01 3.154899703E-01 -9.119482342E-01 3.154899703E-01 -9.119482342E-01 -4.103052677E-01 9.489289091E-01 -4.103052677E-01 9.489289091E-01 -4.103052677E-01 9.489289091E-01 -4.103052677E-01 9.489289091E-01 -4.103052677E-01 
2.284247971E-01 -9.100196484E-01 3.010269623E-01 -9.100196484E-01 3.010269623E-01 -9.100196484E-01 3.010269623E-01 -9.100196484E-01 3.010269623E-01 -9.100196484E-01 -4.145651147E-01 9.536156269E-01 -4.145651147E-01 9.536156269E-01 -4.145651147E-01 9.536156269E-01 -4.145651147E-01 9.536156269E-01 -4.145651147E-01 
2.436531170E-01 -9.080354686E-01 2.864926174E-01 -9.080354686E-01 2.864926174E-01 -9.080354686E-01 2.864926174E-01 -9.080354686E-01 2.864926174E-01 -9.080354686E-01 -4.188932832E-01 9.580824476E-01 -4.188932832E-01 9.580824476E-01 -4.188932832E-01 9.580824476E-01 -4.188932832E-01 9.580824476E-01 -4.188932832E-01 
2.588814368E-01 -9.059943046E-01 2.718902976E-01 -9.059943046E-01 2.718902976E-01 -9.059943046E-01 2.718902976E-01 -9.059943046E-01 2.718902976E-01 -9.059943046E-01 -4.232898714E-01 9.623282509E-01 -4.232898714E-01 9.623282509E-01 -4.232898714E-01 9.623282509E-01 -4.232898714E-01 9.623282509E-01 -4.232898714E-01 
2.741097566E-01 -9.038947401E-01 2.572233876E-01 -9.038947401E-01 2.572233876E-01 -9.038947401E-01 2.572233876E-01 -9.038947401E-01 2.572233876E-01 -9.038947401E-01 -4.277549464E-01 9.663519676E-01 -4.277549464E-01 9.663519676E-01 -4.277549464E-01 9.663519676E-01 -4.277549464E-01 9.663519676E-01 -4.277549464E-01 
2.893380764E-01 -9.017353332E-01 2.424952938E-01 -9.017353332E-01 2.424952938E-01 -9.017353332E-01 2.424952938E-01 -9.017353332E-01 2.424952938E-01 -9.017353332E-01 -4.322885429E-01 9.701525803E-01 -4.322885429E-01 9.701525803E-01 -4.322885429E-01 9.701525803E-01 -4.322885429E-01 9.701525803E-01 -4.322885429E-01 
3.045663962E-01 -8.995146162E-01 2.277094443E-01 -8.995146162E-01 2.277094443E-01 -8.995146162E-01 2.277094443E-01 -8.995146162E-01 2.277094443E-01 -8.995146162E-01 -4.368906623E-01 9.737291234E-01 -4.368906623E-01 9.737291234E-01 -4.368906623E-01 9.737291234E-01 -4.368906623E-01 9.737291234E-01 -4.368906623E-01 
3.197947160E-01 -8.972310957E-01 2.128692882E-01 -8.972310957E-01 2.128692882E-01 -8.972310957E-01 2.128692882E-01 -8.972310957E-01 2.128692882E-01 -8.972310957E-01 -4.415612717E-01 9.770806840E-01 -4.415612717E-01 9.770806840E-01 -4.415612717E-01 9.770806840E-01 -4.415612717E-01 9.770806840E-01 -4.415612717E-01 
3.350230358E-01 -8.948832525E-01 1.979782950E-01 -8.948832525E-01 1.979782950E-01 -8.948832525E-01 1.979782950E-01 -8.948832525E-01 1.979782950E-01 -8.948832525E-01 -4.463003031E-01 9.802064027E-01 -4.463003031E-01 9.802064027E-01 -4.463003031E-01 9.802064027E-01 -4.463003031E-01 9.802064027E-01 -4.463003031E-01 
3.502513556E-01 -8.924695418E-01 1.830399548E-01 -8.924695418E-01 1.830399548E-01 -8.924695418E-01 1.830399548E-01 -8.924695418E-01 1.830399548E-01 -8.924695418E-01 -4.511076517E-01 9.831054737E-01 -4.511076517E-01 9.831054737E-01 -4.511076517E-01 9.831054737E-01 -4.511076517E-01 9.831054737E-01 -4.511076517E-01 
