1.370247425E-01 -8.152761504E-01 6.308697570E-02 -8.152761504E-01 6.308697570E-02 -8.152761504E-01 6.308697570E-02 -8.152761504E-01 6.308697570E-02 -8.152761504E-01 6.308697570E-02 -8.152761504E-01 6.308697570E-02 -8.152761504E-01 6.308697570E-02 -8.152761504E-01 6.308697570E-02 -8.152761504E-01 5.790723499E-01 -9.980080370E-01 5.790723499E-01 -9.980080370E-01 5.790723499E-01 -9.980080370E-01 5.790723499E-01 -9.980080370E-01 5.790723499E-01 -9.980080370E-01 5.790723499E-01 -9.980080370E-01 5.790723499E-01 -9.980080370E-01 5.790723499E-01 -9.980080370E-01 5.790723499E-01 
1.507272168E-01 -8.222471932E-01 7.551927953E-02 -8.222471932E-01 7.551927953E-02 -8.222471932E-01 7.551927953E-02 -8.222471932E-01 7.551927953E-02 -8.222471932E-01 7.551927953E-02 -8.222471932E-01 7.551927953E-02 -8.222471932E-01 7.551927953E-02 -8.222471932E-01 7.551927953E-02 -8.222471932E-01 5.691305134E-01 -9.971443460E-01 5.691305134E-01 -9.971443460E-01 5.691305134E-01 -9.971443460E-01 5.691305134E-01 -9.971443460E-01 5.691305134E-01 -9.971443460E-01 5.691305134E-01 -9.971443460E-01 5.691305134E-01 -9.971443460E-01 5.691305134E-01 -9.971443460E-01 5.691305134E-01 
1.644296910E-01 -8.290662118E-01 8.798741492E-02 -8.290662118E-01 8.798741492E-02 -8.290662118E-01 8.798741492E-02 -8.290662118E-01 8.798741492E-02 -8.290662118E-01 8.798741492E-02 -8.290662118E-01 8.798741492E-02 -8.290662118E-01 8.798741492E-02 -8.290662118E-01 8.798741492E-02 -8.290662118E-01 5.591504310E-01 -9.961215904E-01 5.591504310E-01 -9.961215904E-01 5.591504310E-01 -9.961215904E-01 5.591504310E-01 -9.961215904E-01 5.591504310E-01 -9.961215904E-01 5.591504310E-01 -9.961215904E-01 5.591504310E-01 -9.961215904E-01 5.591504310E-01 -9.961215904E-01 5.591504310E-01 
1.781321653E-01 -8.357332886E-01 1.004882973E-01 -8.357332886E-01 1.004882973E-01 -8.357332886E-01 1.004882973E-01 -8.357332886E-01 1.004882973E-01 -8.357332886E-01 1.004882973E-01 -8.357332886E-01 1.004882973E-01 -8.357332886E-01 1.004882973E-01 -8.357332886E-01 1.004882973E-01 -8.357332886E-01 5.491355558E-01 -9.949382443E-01 5.491355558E-01 -9.949382443E-01 5.491355558E-01 -9.949382443E-01 5.491355558E-01 -9.949382443E-01 5.491355558E-01 -9.949382443E-01 5.491355558E-01 -9.949382443E-01 5.491355558E-01 -9.949382443E-01 5.491355558E-01 -9.949382443E-01 5.491355558E-01 
1.918346395E-01 -8.422485894E-01 1.130187964E-01 -8.422485894E-01 1.130187964E-01 -8.422485894E-01 1.130187964E-01 -8.422485894E-01 1.130187964E-01 -8.422485894E-01 1.130187964E-01 -8.422485894E-01 1.130187964E-01 -8.422485894E-01 1.130187964E-01 -8.422485894E-01 1.130187964E-01 -8.422485894E-01 5.390893267E-01 -9.935928538E-01 5.390893267E-01 -9.935928538E-01 5.390893267E-01 -9.935928538E-01 5.390893267E-01 -9.935928538E-01 5.390893267E-01 -9.935928538E-01 5.390893267E-01 -9.935928538E-01 5.390893267E-01 -9.935928538E-01 5.390893267E-01 -9.935928538E-01 5.390893267E-01 
2.055371138E-01 -8.486123636E-01 1.255757391E-01 -8.486123636E-01 1.255757391E-01 -8.486123636E-01 1.255757391E-01 -8.486123636E-01 1.255757391E-01 -8.486123636E-01 1.255757391E-01 -8.486123636E-01 1.255757391E-01 -8.486123636E-01 1.255757391E-01 -8.486123636E-01 1.255757391E-01 -8.486123636E-01 5.290151653E-01 -9.920840392E-01 5.290151653E-01 -9.920840392E-01 5.290151653E-01 -9.920840392E-01 5.290151653E-01 -9.920840392E-01 5.290151653E-01 -9.920840392E-01 5.290151653E-01 -9.920840392E-01 5.290151653E-01 -9.920840392E-01 5.290151653E-01 -9.920840392E-01 5.290151653E-01 
2.192395881E-01 -8.548249429E-01 1.381559118E-01 -8.548249429E-01 1.381559118E-01 -8.548249429E-01 1.381559118E-01 -8.548249429E-01 1.381559118E-01 -8.548249429E-01 1.381559118E-01 -8.548249429E-01 1.381559118E-01 -8.548249429E-01 1.381559118E-01 -8.548249429E-01 1.381559118E-01 -8.548249429E-01 5.189164731E-01 -9.904104962E-01 5.189164731E-01 -9.904104962E-01 5.189164731E-01 -9.904104962E-01 5.189164731E-01 -9.904104962E-01 5.189164731E-01 -9.904104962E-01 5.189164731E-01 -9.904104962E-01 5.189164731E-01 -9.904104962E-01 5.189164731E-01 -9.904104962E-01 5.189164731E-01 
2.329420623E-01 -8.608867406E-01 1.507560631E-01 -8.608867406E-01 1.507560631E-01 -8.608867406E-01 1.507560631E-01 -8.608867406E-01 1.507560631E-01 -8.608867406E-01 1.507560631E-01 -8.608867406E-01 1.507560631E-01 -8.608867406E-01 1.507560631E-01 -8.608867406E-01 1.507560631E-01 -8.608867406E-01 5.087966284E-01 -9.885709970E-01 5.087966284E-01 -9.885709970E-01 5.087966284E-01 -9.885709970E-01 5.087966284E-01 -9.885709970E-01 5.087966284E-01 -9.885709970E-01 5.087966284E-01 -9.885709970E-01 5.087966284E-01 -9.885709970E-01 5.087966284E-01 -9.885709970E-01 5.087966284E-01 
2.466445366E-01 -8.667982508E-01 1.633729067E-01 -8.667982508E-01 1.633729067E-01 -8.667982508E-01 1.633729067E-01 -8.667982508E-01 1.633729067E-01 -8.667982508E-01 1.633729067E-01 -8.667982508E-01 1.633729067E-01 -8.667982508E-01 1.633729067E-01 -8.667982508E-01 1.633729067E-01 -8.667982508E-01 4.986589834E-01 -9.865643921E-01 4.986589834E-01 -9.865643921E-01 4.986589834E-01 -9.865643921E-01 4.986589834E-01 -9.865643921E-01 4.986589834E-01 -9.865643921E-01 4.986589834E-01 -9.865643921E-01 4.986589834E-01 -9.865643921E-01 4.986589834E-01 -9.865643921E-01 4.986589834E-01 
2.603470108E-01 -8.725600472E-01 1.760031239E-01 -8.725600472E-01 1.760031239E-01 -8.725600472E-01 1.760031239E-01 -8.725600472E-01 1.760031239E-01 -8.725600472E-01 1.760031239E-01 -8.725600472E-01 1.760031239E-01 -8.725600472E-01 1.760031239E-01 -8.725600472E-01 1.760031239E-01 -8.725600472E-01 4.885068613E-01 -9.843896111E-01 4.885068613E-01 -9.843896111E-01 4.885068613E-01 -9.843896111E-01 4.885068613E-01 -9.843896111E-01 4.885068613E-01 -9.843896111E-01 4.885068613E-01 -9.843896111E-01 4.885068613E-01 -9.843896111E-01 4.885068613E-01 -9.843896111E-01 4.885068613E-01 
2.740494851E-01 -8.781727817E-01 1.886433666E-01 -8.781727817E-01 1.886433666E-01 -8.781727817E-01 1.886433666E-01 -8.781727817E-01 1.886433666E-01 -8.781727817E-01 1.886433666E-01 -8.781727817E-01 1.886433666E-01 -8.781727817E-01 1.886433666E-01 -8.781727817E-01 1.886433666E-01 -8.781727817E-01 4.783435534E-01 -9.820456638E-01 4.783435534E-01 -9.820456638E-01 4.783435534E-01 -9.820456638E-01 4.783435534E-01 -9.820456638E-01 4.783435534E-01 -9.820456638E-01 4.783435534E-01 -9.820456638E-01 4.783435534E-01 -9.820456638E-01 4.783435534E-01 -9.820456638E-01 4.783435534E-01 
2.877519593E-01 -8.836371833E-01 2.012902601E-01 -8.836371833E-01 2.012902601E-01 -8.836371833E-01 2.012902601E-01 -8.836371833E-01 2.012902601E-01 -8.836371833E-01 2.012902601E-01 -8.836371833E-01 2.012902601E-01 -8.836371833E-01 2.012902601E-01 -8.836371833E-01 2.012902601E-01 -8.836371833E-01 4.681723165E-01 -9.795316412E-01 4.681723165E-01 -9.795316412E-01 4.681723165E-01 -9.795316412E-01 4.681723165E-01 -9.795316412E-01 4.681723165E-01 -9.795316412E-01 4.681723165E-01 -9.795316412E-01 4.681723165E-01 -9.795316412E-01 4.681723165E-01 -9.795316412E-01 4.681723165E-01 
3.014544336E-01 -8.889540567E-01 2.139404059E-01 -8.889540567E-01 2.139404059E-01 -8.889540567E-01 2.139404059E-01 -8.889540567E-01 2.139404059E-01 -8.889540567E-01 2.139404059E-01 -8.889540567E-01 2.139404059E-01 -8.889540567E-01 2.139404059E-01 -8.889540567E-01 2.139404059E-01 -8.889540567E-01 4.579963699E-01 -9.768467163E-01 4.579963699E-01 -9.768467163E-01 4.579963699E-01 -9.768467163E-01 4.579963699E-01 -9.768467163E-01 4.579963699E-01 -9.768467163E-01 4.579963699E-01 -9.768467163E-01 4.579963699E-01 -9.768467163E-01 4.579963699E-01 -9.768467163E-01 4.579963699E-01 
3.151569078E-01 -8.941242804E-01 2.265903844E-01 -8.941242804E-01 2.265903844E-01 -8.941242804E-01 2.265903844E-01 -8.941242804E-01 2.265903844E-01 -8.941242804E-01 2.265903844E-01 -8.941242804E-01 2.265903844E-01 -8.941242804E-01 2.265903844E-01 -8.941242804E-01 2.265903844E-01 -8.941242804E-01 4.478188928E-01 -9.739901445E-01 4.478188928E-01 -9.739901445E-01 4.478188928E-01 -9.739901445E-01 4.478188928E-01 -9.739901445E-01 4.478188928E-01 -9.739901445E-01 4.478188928E-01 -9.739901445E-01 4.478188928E-01 -9.739901445E-01 4.478188928E-01 -9.739901445E-01 4.478188928E-01 
3.288593821E-01 -8.991488058E-01 2.392367582E-01 -8.991488058E-01 2.392367582E-01 -8.991488058E-01 2.392367582E-01 -8.991488058E-01 2.392367582E-01 -8.991488058E-01 2.392367582E-01 -8.991488058E-01 2.392367582E-01 -8.991488058E-01 2.392367582E-01 -8.991488058E-01 2.392367582E-01 -8.991488058E-01 4.376430220E-01 -9.709612644E-01 4.376430220E-01 -9.709612644E-01 4.376430220E-01 -9.709612644E-01 4.376430220E-01 -9.709612644E-01 4.376430220E-01 -9.709612644E-01 4.376430220E-01 -9.709612644E-01 4.376430220E-01 -9.709612644E-01 4.376430220E-01 -9.709612644E-01 4.376430220E-01 
3.425618563E-01 -9.040286544E-01 2.518760747E-01 -9.040286544E-01 2.518760747E-01 -9.040286544E-01 2.518760747E-01 -9.040286544E-01 2.518760747E-01 -9.040286544E-01 2.518760747E-01 -9.040286544E-01 2.518760747E-01 -9.040286544E-01 2.518760747E-01 -9.040286544E-01 2.518760747E-01 -9.040286544E-01 4.274718490E-01 -9.677594980E-01 4.274718490E-01 -9.677594980E-01 4.274718490E-01 -9.677594980E-01 4.274718490E-01 -9.677594980E-01 4.274718490E-01 -9.677594980E-01 4.274718490E-01 -9.677594980E-01 4.274718490E-01 -9.677594980E-01 4.274718490E-01 -9.677594980E-01 4.274718490E-01 
3.562643306E-01 -9.087649169E-01 2.645048690E-01 -9.087649169E-01 2.645048690E-01 -9.087649169E-01 2.645048690E-01 -9.087649169E-01 2.645048690E-01 -9.087649169E-01 2.645048690E-01 -9.087649169E-01 2.645048690E-01 -9.087649169E-01 2.645048690E-01 -9.087649169E-01 2.645048690E-01 -9.087649169E-01 4.173084179E-01 -9.643843512E-01 4.173084179E-01 -9.643843512E-01 4.173084179E-01 -9.643843512E-01 4.173084179E-01 -9.643843512E-01 4.173084179E-01 -9.643843512E-01 4.173084179E-01 -9.643843512E-01 4.173084179E-01 -9.643843512E-01 4.173084179E-01 -9.643843512E-01 4.173084179E-01 
3.699668048E-01 -9.133587507E-01 2.771196667E-01 -9.133587507E-01 2.771196667E-01 -9.133587507E-01 2.771196667E-01 -9.133587507E-01 2.771196667E-01 -9.133587507E-01 2.771196667E-01 -9.133587507E-01 2.771196667E-01 -9.133587507E-01 2.771196667E-01 -9.133587507E-01 2.771196667E-01 -9.133587507E-01 4.071557225E-01 -9.608354138E-01 4.071557225E-01 -9.608354138E-01 4.071557225E-01 -9.608354138E-01 4.071557225E-01 -9.608354138E-01 4.071557225E-01 -9.608354138E-01 4.071557225E-01 -9.608354138E-01 4.071557225E-01 -9.608354138E-01 4.071557225E-01 -9.608354138E-01 4.071557225E-01 
3.836692791E-01 -9.178113783E-01 2.897169872E-01 -9.178113783E-01 2.897169872E-01 -9.178113783E-01 2.897169872E-01 -9.178113783E-01 2.897169872E-01 -9.178113783E-01 2.897169872E-01 -9.178113783E-01 2.897169872E-01 -9.178113783E-01 2.897169872E-01 -9.178113783E-01 2.897169872E-01 -9.178113783E-01 3.970167047E-01 -9.571123596E-01 3.970167047E-01 -9.571123596E-01 3.970167047E-01 -9.571123596E-01 3.970167047E-01 -9.571123596E-01 3.970167047E-01 -9.571123596E-01 3.970167047E-01 -9.571123596E-01 3.970167047E-01 -9.571123596E-01 3.970167047E-01 -9.571123596E-01 3.970167047E-01 
3.973717534E-01 -9.221240848E-01 3.022933459E-01 -9.221240848E-01 3.022933459E-01 -9.221240848E-01 3.022933459E-01 -9.221240848E-01 3.022933459E-01 -9.221240848E-01 3.022933459E-01 -9.221240848E-01 3.022933459E-01 -9.221240848E-01 3.022933459E-01 -9.221240848E-01 3.022933459E-01 -9.221240848E-01 3.868942520E-01 -9.532149464E-01 3.868942520E-01 -9.532149464E-01 3.868942520E-01 -9.532149464E-01 3.868942520E-01 -9.532149464E-01 3.868942520E-01 -9.532149464E-01 3.868942520E-01 -9.532149464E-01 3.868942520E-01 -9.532149464E-01 3.868942520E-01 -9.532149464E-01 3.868942520E-01 
4.110742276E-01 -9.262982161E-01 3.148452574E-01 -9.262982161E-01 3.148452574E-01 -9.262982161E-01 3.148452574E-01 -9.262982161E-01 3.148452574E-01 -9.262982161E-01 3.148452574E-01 -9.262982161E-01 3.148452574E-01 -9.262982161E-01 3.148452574E-01 -9.262982161E-01 3.148452574E-01 -9.262982161E-01 3.767911955E-01 -9.491430158E-01 3.767911955E-01 -9.491430158E-01 3.767911955E-01 -9.491430158E-01 3.767911955E-01 -9.491430158E-01 3.767911955E-01 -9.491430158E-01 3.767911955E-01 -9.491430158E-01 3.767911955E-01 -9.491430158E-01 3.767911955E-01 -9.491430158E-01 3.767911955E-01 
4.247767019E-01 -9.303351764E-01 3.273692384E-01 -9.303351764E-01 3.273692384E-01 -9.303351764E-01 3.273692384E-01 -9.303351764E-01 3.273692384E-01 -9.303351764E-01 3.273692384E-01 -9.303351764E-01 3.273692384E-01 -9.303351764E-01 3.273692384E-01 -9.303351764E-01 3.273692384E-01 -9.303351764E-01 3.667103077E-01 -9.448964927E-01 3.667103077E-01 -9.448964927E-01 3.667103077E-01 -9.448964927E-01 3.667103077E-01 -9.448964927E-01 3.667103077E-01 -9.448964927E-01 3.667103077E-01 -9.448964927E-01 3.667103077E-01 -9.448964927E-01 3.667103077E-01 -9.448964927E-01 3.667103077E-01 
4.384791761E-01 -9.342364262E-01 3.398618099E-01 -9.342364262E-01 3.398618099E-01 -9.342364262E-01 3.398618099E-01 -9.342364262E-01 3.398618099E-01 -9.342364262E-01 3.398618099E-01 -9.342364262E-01 3.398618099E-01 -9.342364262E-01 3.398618099E-01 -9.342364262E-01 3.398618099E-01 -9.342364262E-01 3.566543010E-01 -9.404753850E-01 3.566543010E-01 -9.404753850E-01 3.566543010E-01 -9.404753850E-01 3.566543010E-01 -9.404753850E-01 3.566543010E-01 -9.404753850E-01 3.566543010E-01 -9.404753850E-01 3.566543010E-01 -9.404753850E-01 3.566543010E-01 -9.404753850E-01 3.566543010E-01 
4.521816504E-01 -9.380034795E-01 3.523195005E-01 -9.380034795E-01 3.523195005E-01 -9.380034795E-01 3.523195005E-01 -9.380034795E-01 3.523195005E-01 -9.380034795E-01 3.523195005E-01 -9.380034795E-01 3.523195005E-01 -9.380034795E-01 3.523195005E-01 -9.380034795E-01 3.523195005E-01 -9.380034795E-01 3.466258257E-01 -9.358797833E-01 3.466258257E-01 -9.358797833E-01 3.466258257E-01 -9.358797833E-01 3.466258257E-01 -9.358797833E-01 3.466258257E-01 -9.358797833E-01 3.466258257E-01 -9.358797833E-01 3.466258257E-01 -9.358797833E-01 3.466258257E-01 -9.358797833E-01 3.466258257E-01 
4.658841246E-01 -9.416379018E-01 3.647388488E-01 -9.416379018E-01 3.647388488E-01 -9.416379018E-01 3.647388488E-01 -9.416379018E-01 3.647388488E-01 -9.416379018E-01 3.647388488E-01 -9.416379018E-01 3.647388488E-01 -9.416379018E-01 3.647388488E-01 -9.416379018E-01 3.647388488E-01 -9.416379018E-01 3.366274686E-01 -9.311098598E-01 3.366274686E-01 -9.311098598E-01 3.366274686E-01 -9.311098598E-01 3.366274686E-01 -9.311098598E-01 3.366274686E-01 -9.311098598E-01 3.366274686E-01 -9.311098598E-01 3.366274686E-01 -9.311098598E-01 3.366274686E-01 -9.311098598E-01 3.366274686E-01 
4.795865989E-01 -9.451413076E-01 3.771164057E-01 -9.451413076E-01 3.771164057E-01 -9.451413076E-01 3.771164057E-01 -9.451413076E-01 3.771164057E-01 -9.451413076E-01 3.771164057E-01 -9.451413076E-01 3.771164057E-01 -9.451413076E-01 3.771164057E-01 -9.451413076E-01 3.771164057E-01 -9.451413076E-01 3.266617511E-01 -9.261658680E-01 3.266617511E-01 -9.261658680E-01 3.266617511E-01 -9.261658680E-01 3.266617511E-01 -9.261658680E-01 3.266617511E-01 -9.261658680E-01 3.266617511E-01 -9.261658680E-01 3.266617511E-01 -9.261658680E-01 3.266617511E-01 -9.261658680E-01 3.266617511E-01 
4.932890731E-01 -9.485153576E-01 3.894487376E-01 -9.485153576E-01 3.894487376E-01 -9.485153576E-01 3.894487376E-01 -9.485153576E-01 3.894487376E-01 -9.485153576E-01 3.894487376E-01 -9.485153576E-01 3.894487376E-01 -9.485153576E-01 3.894487376E-01 -9.485153576E-01 3.894487376E-01 -9.485153576E-01 3.167311281E-01 -9.210481415E-01 3.167311281E-01 -9.210481415E-01 3.167311281E-01 -9.210481415E-01 3.167311281E-01 -9.210481415E-01 3.167311281E-01 -9.210481415E-01 3.167311281E-01 -9.210481415E-01 3.167311281E-01 -9.210481415E-01 3.167311281E-01 -9.210481415E-01 3.167311281E-01 
5.069915474E-01 -9.517617566E-01 4.017324280E-01 -9.517617566E-01 4.017324280E-01 -9.517617566E-01 4.017324280E-01 -9.517617566E-01 4.017324280E-01 -9.517617566E-01 4.017324280E-01 -9.517617566E-01 4.017324280E-01 -9.517617566E-01 4.017324280E-01 -9.517617566E-01 4.017324280E-01 -9.517617566E-01 3.068379867E-01 -9.157570933E-01 3.068379867E-01 -9.157570933E-01 3.068379867E-01 -9.157570933E-01 3.068379867E-01 -9.157570933E-01 3.068379867E-01 -9.157570933E-01 3.068379867E-01 -9.157570933E-01 3.068379867E-01 -9.157570933E-01 3.068379867E-01 -9.157570933E-01 3.068379867E-01 
5.206940216E-01 -9.548822506E-01 4.139640808E-01 -9.548822506E-01 4.139640808E-01 -9.548822506E-01 4.139640808E-01 -9.548822506E-01 4.139640808E-01 -9.548822506E-01 4.139640808E-01 -9.548822506E-01 4.139640808E-01 -9.548822506E-01 4.139640808E-01 -9.548822506E-01 4.139640808E-01 -9.548822506E-01 2.969846444E-01 -9.102932149E-01 2.969846444E-01 -9.102932149E-01 2.969846444E-01 -9.102932149E-01 2.969846444E-01 -9.102932149E-01 2.969846444E-01 -9.102932149E-01 2.969846444E-01 -9.102932149E-01 2.969846444E-01 -9.102932149E-01 2.969846444E-01 -9.102932149E-01 2.969846444E-01 
5.343964959E-01 -9.578786245E-01 4.261403218E-01 -9.578786245E-01 4.261403218E-01 -9.578786245E-01 4.261403218E-01 -9.578786245E-01 4.261403218E-01 -9.578786245E-01 4.261403218E-01 -9.578786245E-01 4.261403218E-01 -9.578786245E-01 4.261403218E-01 -9.578786245E-01 4.261403218E-01 -9.578786245E-01 2.871733492E-01 -9.046570748E-01 2.871733492E-01 -9.046570748E-01 2.871733492E-01 -9.046570748E-01 2.871733492E-01 -9.046570748E-01 2.871733492E-01 -9.046570748E-01 2.871733492E-01 -9.046570748E-01 2.871733492E-01 -9.046570748E-01 2.871733492E-01 -9.046570748E-01 2.871733492E-01 
5.480989701E-01 -9.607526993E-01 4.382578016E-01 -9.607526993E-01 4.382578016E-01 -9.607526993E-01 4.382578016E-01 -9.607526993E-01 4.382578016E-01 -9.607526993E-01 4.382578016E-01 -9.607526993E-01 4.382578016E-01 -9.607526993E-01 4.382578016E-01 -9.607526993E-01 4.382578016E-01 -9.607526993E-01 2.774062776E-01 -8.988493176E-01 2.774062776E-01 -8.988493176E-01 2.774062776E-01 -8.988493176E-01 2.774062776E-01 -8.988493176E-01 2.774062776E-01 -8.988493176E-01 2.774062776E-01 -8.988493176E-01 2.774062776E-01 -8.988493176E-01 2.774062776E-01 -8.988493176E-01 2.774062776E-01 
