0.000000000E+00 4.761038991E-01 -7.826922832E-01 4.761038991E-01 -7.826922832E-01 4.761038991E-01 8.793890386E-01 -6.224088583E-01 8.793890386E-01 -6.224088583E-01 8.793890386E-01 
1.370239078E-02 4.640878675E-01 -7.792439691E-01 4.640878675E-01 -7.792439691E-01 4.640878675E-01 8.857891681E-01 -6.267206976E-01 8.857891681E-01 -6.267206976E-01 8.857891681E-01 
2.740478156E-02 4.519827705E-01 -7.757431631E-01 4.519827705E-01 -7.757431631E-01 4.519827705E-01 8.920266678E-01 -6.310487621E-01 8.920266678E-01 -6.310487621E-01 8.920266678E-01 
4.110717234E-02 4.397907829E-01 -7.721888934E-01 4.397907829E-01 -7.721888934E-01 4.397907829E-01 8.981002560E-01 -6.353930336E-01 8.981002560E-01 -6.353930336E-01 8.981002560E-01 
5.480956312E-02 4.275141031E-01 -7.685801805E-01 4.275141031E-01 -7.685801805E-01 4.275141031E-01 9.040086809E-01 -6.397534680E-01 9.040086809E-01 -6.397534680E-01 9.040086809E-01 
6.851195390E-02 4.151549520E-01 -7.649160370E-01 4.151549520E-01 -7.649160370E-01 4.151549520E-01 9.097507185E-01 -6.441299945E-01 9.097507185E-01 -6.441299945E-01 9.097507185E-01 
8.221434468E-02 4.027155725E-01 -7.611954680E-01 4.027155725E-01 -7.611954680E-01 4.027155725E-01 9.153251727E-01 -6.485225155E-01 9.153251727E-01 -6.485225155E-01 9.153251727E-01 
9.591673546E-02 3.901982297E-01 -7.574174710E-01 3.901982297E-01 -7.574174710E-01 3.901982297E-01 9.207308757E-01 -6.529309063E-01 9.207308757E-01 -6.529309063E-01 9.207308757E-01 
1.096191262E-01 3.776052102E-01 -7.535810366E-01 3.776052102E-01 -7.535810366E-01 3.776052102E-01 9.259666891E-01 -6.573550146E-01 9.259666891E-01 -6.573550146E-01 9.259666891E-01 
1.233215170E-01 3.649388223E-01 -7.496851489E-01 3.649388223E-01 -7.496851489E-01 3.649388223E-01 9.310315033E-01 -6.617946597E-01 9.310315033E-01 -6.617946597E-01 9.310315033E-01 
1.370239078E-01 3.522013958E-01 -7.457287853E-01 3.522013958E-01 -7.457287853E-01 3.522013958E-01 9.359242389E-01 -6.662496326E-01 9.359242389E-01 -6.662496326E-01 9.359242389E-01 
1.507262986E-01 3.393952817E-01 -7.417109176E-01 3.393952817E-01 -7.417109176E-01 3.393952817E-01 9.406438470E-01 -6.707196948E-01 9.406438470E-01 -6.707196948E-01 9.406438470E-01 
1.644286894E-01 3.265228522E-01 -7.376305117E-01 3.265228522E-01 -7.376305117E-01 3.265228522E-01 9.451893097E-01 -6.752045784E-01 9.451893097E-01 -6.752045784E-01 9.451893097E-01 
1.781310801E-01 3.135865007E-01 -7.334865285E-01 3.135865007E-01 -7.334865285E-01 3.135865007E-01 9.495596404E-01 -6.797039851E-01 9.495596404E-01 -6.797039851E-01 9.495596404E-01 
1.918334709E-01 3.005886410E-01 -7.292779238E-01 3.005886410E-01 -7.292779238E-01 3.005886410E-01 9.537538848E-01 -6.842175859E-01 9.537538848E-01 -6.842175859E-01 9.537538848E-01 
2.055358617E-01 2.875317077E-01 -7.250036496E-01 2.875317077E-01 -7.250036496E-01 2.875317077E-01 9.577711213E-01 -6.887450205E-01 9.577711213E-01 -6.887450205E-01 9.577711213E-01 
2.192382525E-01 2.744181559E-01 -7.206626536E-01 2.744181559E-01 -7.206626536E-01 2.744181559E-01 9.616104614E-01 -6.932858971E-01 9.616104614E-01 -6.932858971E-01 9.616104614E-01 
2.329406433E-01 2.612504607E-01 -7.162538803E-01 2.612504607E-01 -7.162538803E-01 2.612504607E-01 9.652710502E-01 -6.978397914E-01 9.652710502E-01 -6.978397914E-01 9.652710502E-01 
2.466430340E-01 2.480311170E-01 -7.117762715E-01 2.480311170E-01 -7.117762715E-01 2.480311170E-01 9.687520677E-01 -7.024062465E-01 9.687520677E-01 -7.024062465E-01 9.687520677E-01 
2.603454248E-01 2.347626398E-01 -7.072287665E-01 2.347626398E-01 -7.072287665E-01 2.347626398E-01 9.720527283E-01 -7.069847719E-01 9.720527283E-01 -7.069847719E-01 9.720527283E-01 
2.740478156E-01 2.214475631E-01 -7.026103031E-01 2.214475631E-01 -7.026103031E-01 2.214475631E-01 9.751722824E-01 -7.115748437E-01 9.751722824E-01 -7.115748437E-01 9.751722824E-01 
2.877502064E-01 2.080884405E-01 -6.979198178E-01 2.080884405E-01 -6.979198178E-01 2.080884405E-01 9.781100165E-01 -7.161759031E-01 9.781100165E-01 -7.161759031E-01 9.781100165E-01 
3.014525972E-01 1.946878443E-01 -6.931562469E-01 1.946878443E-01 -6.931562469E-01 1.946878443E-01 9.808652541E-01 -7.207873569E-01 9.808652541E-01 -7.207873569E-01 9.808652541E-01 
3.151549879E-01 1.812483654E-01 -6.883185266E-01 1.812483654E-01 -6.883185266E-01 1.812483654E-01 9.834373561E-01 -7.254085763E-01 9.834373561E-01 -7.254085763E-01 9.834373561E-01 
3.288573787E-01 1.677726129E-01 -6.834055944E-01 1.677726129E-01 -6.834055944E-01 1.677726129E-01 9.858257218E-01 -7.300388967E-01 9.858257218E-01 -7.300388967E-01 9.858257218E-01 
3.425597695E-01 1.542632143E-01 -6.784163888E-01 1.542632143E-01 -6.784163888E-01 1.542632143E-01 9.880297890E-01 -7.346776169E-01 9.880297890E-01 -7.346776169E-01 9.880297890E-01 
3.562621603E-01 1.407228142E-01 -6.733498513E-01 1.407228142E-01 -6.733498513E-01 1.407228142E-01 9.900490356E-01 -7.393239990E-01 9.900490356E-01 -7.393239990E-01 9.900490356E-01 
3.699645511E-01 1.271540748E-01 -6.682049260E-01 1.271540748E-01 -6.682049260E-01 1.271540748E-01 9.918829793E-01 -7.439772677E-01 9.918829793E-01 -7.439772677E-01 9.918829793E-01 
3.836669418E-01 1.135596751E-01 -6.629805614E-01 1.135596751E-01 -6.629805614E-01 1.135596751E-01 9.935311790E-01 -7.486366099E-01 9.935311790E-01 -7.486366099E-01 9.935311790E-01 
3.973693326E-01 9.994231064E-02 -6.576757104E-01 9.994231064E-02 -6.576757104E-01 9.994231064E-02 9.949932352E-01 -7.533011740E-01 9.949932352E-01 -7.533011740E-01 9.949932352E-01 
4.110717234E-01 8.630469282E-02 -6.522893318E-01 8.630469282E-02 -6.522893318E-01 8.630469282E-02 9.962687908E-01 -7.579700698E-01 9.962687908E-01 -7.579700698E-01 9.962687908E-01 
4.247741142E-01 7.264954885E-02 -6.468203909E-01 7.264954885E-02 -6.468203909E-01 7.264954885E-02 9.973575320E-01 -7.626423679E-01 9.973575320E-01 -7.626423679E-01 9.973575320E-01 
4.384765050E-01 5.897962091E-02 -6.412678608E-01 5.897962091E-02 -6.412678608E-01 5.897962091E-02 9.982591888E-01 -7.673170991E-01 9.982591888E-01 -7.673170991E-01 9.982591888E-01 
4.521788957E-01 4.529766594E-02 -6.356307225E-01 4.529766594E-02 -6.356307225E-01 4.529766594E-02 9.989735357E-01 -7.719932543E-01 9.989735357E-01 -7.719932543E-01 9.989735357E-01 
4.658812865E-01 3.160645486E-02 -6.299079672E-01 3.160645486E-02 -6.299079672E-01 3.160645486E-02 9.995003930E-01 -7.766697840E-01 9.995003930E-01 -7.766697840E-01 9.995003930E-01 
4.795836773E-01 1.790877226E-02 -6.240985961E-01 1.790877226E-02 -6.240985961E-01 1.790877226E-02 9.998396269E-01 -7.813455978E-01 9.998396269E-01 -7.813455978E-01 9.998396269E-01 
4.932860681E-01 4.207415541E-03 -6.182016225E-01 4.207415541E-03 -6.182016225E-01 4.207415541E-03 9.999911507E-01 -7.860195642E-01 9.999911507E-01 -7.860195642E-01 9.999911507E-01 
5.069884589E-01 -9.494805335E-03 -6.122160720E-01 -9.494805335E-03 -6.122160720E-01 -9.494805335E-03 9.999549252E-01 -7.906905101E-01 9.999549252E-01 -7.906905101E-01 9.999549252E-01 
