0.000000000E+00 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 6.274415559E-01 -8.242843352E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 7.786636606E-01 -5.661760603E-01 
1.370236313E-02 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 6.168171417E-01 -8.214499633E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 7.871064799E-01 -5.702805920E-01 
2.740472627E-02 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 6.060767202E-01 -8.185752273E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 7.954061905E-01 -5.743993316E-01 
4.110708940E-02 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 5.952221557E-01 -8.156592826E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 8.035611897E-01 -5.785325649E-01 
5.480945254E-02 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 5.842553385E-01 -8.127012748E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 8.115698989E-01 -5.826805569E-01 
6.851181567E-02 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 5.731781823E-01 -8.097003390E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 8.194307617E-01 -5.868435518E-01 
8.221417880E-02 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 5.619926248E-01 -8.066556003E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 8.271422440E-01 -5.910217728E-01 
9.591654194E-02 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 5.507006269E-01 -8.035661736E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 8.347028342E-01 -5.952154217E-01 
1.096189051E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 5.393041732E-01 -8.004311640E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 8.421110442E-01 -5.994246786E-01 
1.233212682E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 5.278052712E-01 -7.972496670E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 8.493654089E-01 -6.036497016E-01 
