0.000000000E+00 5.479501429E-01 -9.483634472E-01 5.479501429E-01 -9.483634472E-01 5.479501429E-01 -8.365109855E-01 3.171856878E-01 -8.365109855E-01 3.171856878E-01 -8.365109855E-01 
2.231623982E-02 5.637632596E-01 -9.441844150E-01 5.637632596E-01 -9.441844150E-01 5.637632596E-01 -8.259364215E-01 3.294173313E-01 -8.259364215E-01 3.294173313E-01 -8.259364215E-01 
4.463247964E-02 5.791788064E-01 -9.399437011E-01 5.791788064E-01 -9.399437011E-01 5.791788064E-01 -8.152005250E-01 3.413294989E-01 -8.152005250E-01 3.413294989E-01 -8.152005250E-01 
6.694871946E-02 5.941989541E-01 -9.356535366E-01 5.941989541E-01 -9.356535366E-01 5.941989541E-01 -8.043180890E-01 3.529198879E-01 -8.043180890E-01 3.529198879E-01 -8.043180890E-01 
8.926495928E-02 6.088269025E-01 -9.313256516E-01 6.088269025E-01 -9.313256516E-01 6.088269025E-01 -7.933030866E-01 3.641874759E-01 -7.933030866E-01 3.641874759E-01 -7.933030866E-01 
1.115811991E-01 6.230667705E-01 -9.269712287E-01 6.230667705E-01 -9.269712287E-01 6.230667705E-01 -7.821686414E-01 3.751324134E-01 -7.821686414E-01 3.751324134E-01 -7.821686414E-01 
1.338974389E-01 6.369234892E-01 -9.226008660E-01 6.369234892E-01 -9.226008660E-01 6.369234892E-01 -7.709270089E-01 3.857559184E-01 -7.709270089E-01 3.857559184E-01 -7.709270089E-01 
1.562136787E-01 6.504026997E-01 -9.182245512E-01 6.504026997E-01 -9.182245512E-01 6.504026997E-01 -7.595895690E-01 3.960601733E-01 -7.595895690E-01 3.960601733E-01 -7.595895690E-01 
1.785299186E-01 6.635106524E-01 -9.138516447E-01 6.635106524E-01 -9.138516447E-01 6.635106524E-01 -7.481668264E-01 4.060482233E-01 -7.481668264E-01 4.060482233E-01 -7.481668264E-01 
2.008461584E-01 6.762541136E-01 -9.094908708E-01 6.762541136E-01 -9.094908708E-01 6.762541136E-01 -7.366684197E-01 4.157238804E-01 -7.366684197E-01 4.157238804E-01 -7.366684197E-01 
2.231623982E-01 6.886402754E-01 -9.051503164E-01 6.886402754E-01 -9.051503164E-01 6.886402754E-01 -7.251031367E-01 4.250916306E-01 -7.251031367E-01 4.250916306E-01 -7.251031367E-01 
2.454786380E-01 7.006766715E-01 -9.008374357E-01 7.006766715E-01 -9.008374357E-01 7.006766715E-01 -7.134789354E-01 4.341565449E-01 -7.134789354E-01 4.341565449E-01 -7.134789354E-01 
2.677948778E-01 7.123710986E-01 -8.965590602E-01 7.123710986E-01 -8.965590602E-01 7.123710986E-01 -7.018029699E-01 4.429241966E-01 -7.018029699E-01 4.429241966E-01 -7.018029699E-01 
2.901111177E-01 7.237315447E-01 -8.923214141E-01 7.237315447E-01 -8.923214141E-01 7.237315447E-01 -6.900816205E-01 4.514005840E-01 -6.900816205E-01 4.514005840E-01 -6.900816205E-01 
3.124273575E-01 7.347661234E-01 -8.881301334E-01 7.347661234E-01 -8.881301334E-01 7.347661234E-01 -6.783205266E-01 4.595920588E-01 -6.783205266E-01 4.595920588E-01 -6.783205266E-01 
3.347435973E-01 7.454830132E-01 -8.839902871E-01 7.454830132E-01 -8.839902871E-01 7.454830132E-01 -6.665246215E-01 4.675052594E-01 -6.665246215E-01 4.675052594E-01 -6.665246215E-01 
3.570598371E-01 7.558904032E-01 -8.799064019E-01 7.558904032E-01 -8.799064019E-01 7.558904032E-01 -6.546981695E-01 4.751470507E-01 -6.546981695E-01 4.751470507E-01 -6.546981695E-01 
3.793760769E-01 7.659964454E-01 -8.758824884E-01 7.659964454E-01 -8.758824884E-01 7.659964454E-01 -6.428448034E-01 4.825244691E-01 -6.428448034E-01 4.825244691E-01 -6.428448034E-01 
4.016923168E-01 7.758092106E-01 -8.719220679E-01 7.758092106E-01 -8.719220679E-01 7.758092106E-01 -6.309675627E-01 4.896446719E-01 -6.309675627E-01 4.896446719E-01 -6.309675627E-01 
