2.329420623E-01 -7.195009722E-01 2.709338772E-01 -7.195009722E-01 2.709338772E-01 -7.195009722E-01 2.709338772E-01 -7.195009722E-01 2.709338772E-01 -7.195009722E-01 2.709338772E-01 -7.195009722E-01 2.709338772E-01 -7.195009722E-01 2.709338772E-01 -7.195009722E-01 -6.944914304E-01 9.625979624E-01 -6.944914304E-01 9.625979624E-01 -6.944914304E-01 9.625979624E-01 -6.944914304E-01 9.625979624E-01 -6.944914304E-01 9.625979624E-01 -6.944914304E-01 9.625979624E-01 -6.944914304E-01 9.625979624E-01 -6.944914304E-01 
2.466445366E-01 -7.150740335E-01 2.577521709E-01 -7.150740335E-01 2.577521709E-01 -7.150740335E-01 2.577521709E-01 -7.150740335E-01 2.577521709E-01 -7.150740335E-01 2.577521709E-01 -7.150740335E-01 2.577521709E-01 -7.150740335E-01 2.577521709E-01 -7.150740335E-01 -6.990487270E-01 9.662110646E-01 -6.990487270E-01 9.662110646E-01 -6.990487270E-01 9.662110646E-01 -6.990487270E-01 9.662110646E-01 -6.990487270E-01 9.662110646E-01 -6.990487270E-01 9.662110646E-01 -6.990487270E-01 9.662110646E-01 -6.990487270E-01 
2.603470108E-01 -7.105779775E-01 2.445194800E-01 -7.105779775E-01 2.445194800E-01 -7.105779775E-01 2.445194800E-01 -7.105779775E-01 2.445194800E-01 -7.105779775E-01 2.445194800E-01 -7.105779775E-01 2.445194800E-01 -7.105779775E-01 2.445194800E-01 -7.105779775E-01 -7.036184578E-01 9.696443816E-01 -7.036184578E-01 9.696443816E-01 -7.036184578E-01 9.696443816E-01 -7.036184578E-01 9.696443816E-01 -7.036184578E-01 9.696443816E-01 -7.036184578E-01 9.696443816E-01 -7.036184578E-01 9.696443816E-01 -7.036184578E-01 
2.740494851E-01 -7.060117431E-01 2.312383246E-01 -7.060117431E-01 2.312383246E-01 -7.060117431E-01 2.312383246E-01 -7.060117431E-01 2.312383246E-01 -7.060117431E-01 2.312383246E-01 -7.060117431E-01 2.312383246E-01 -7.060117431E-01 2.312383246E-01 -7.060117431E-01 -7.082001236E-01 9.728971375E-01 -7.082001236E-01 9.728971375E-01 -7.082001236E-01 9.728971375E-01 -7.082001236E-01 9.728971375E-01 -7.082001236E-01 9.728971375E-01 -7.082001236E-01 9.728971375E-01 -7.082001236E-01 9.728971375E-01 -7.082001236E-01 
2.877519593E-01 -7.013742676E-01 2.179112442E-01 -7.013742676E-01 2.179112442E-01 -7.013742676E-01 2.179112442E-01 -7.013742676E-01 2.179112442E-01 -7.013742676E-01 2.179112442E-01 -7.013742676E-01 2.179112442E-01 -7.013742676E-01 2.179112442E-01 -7.013742676E-01 -7.127931911E-01 9.759685920E-01 -7.127931911E-01 9.759685920E-01 -7.127931911E-01 9.759685920E-01 -7.127931911E-01 9.759685920E-01 -7.127931911E-01 9.759685920E-01 -7.127931911E-01 9.759685920E-01 -7.127931911E-01 9.759685920E-01 -7.127931911E-01 
3.014544336E-01 -6.966644875E-01 2.045407972E-01 -6.966644875E-01 2.045407972E-01 -6.966644875E-01 2.045407972E-01 -6.966644875E-01 2.045407972E-01 -6.966644875E-01 2.045407972E-01 -6.966644875E-01 2.045407972E-01 -6.966644875E-01 2.045407972E-01 -6.966644875E-01 -7.173970927E-01 9.788580413E-01 -7.173970927E-01 9.788580413E-01 -7.173970927E-01 9.788580413E-01 -7.173970927E-01 9.788580413E-01 -7.173970927E-01 9.788580413E-01 -7.173970927E-01 9.788580413E-01 -7.173970927E-01 9.788580413E-01 -7.173970927E-01 
3.151569078E-01 -6.918813389E-01 1.911295609E-01 -6.918813389E-01 1.911295609E-01 -6.918813389E-01 1.911295609E-01 -6.918813389E-01 1.911295609E-01 -6.918813389E-01 1.911295609E-01 -6.918813389E-01 1.911295609E-01 -6.918813389E-01 1.911295609E-01 -6.918813389E-01 -7.220112256E-01 9.815648189E-01 -7.220112256E-01 9.815648189E-01 -7.220112256E-01 9.815648189E-01 -7.220112256E-01 9.815648189E-01 -7.220112256E-01 9.815648189E-01 -7.220112256E-01 9.815648189E-01 -7.220112256E-01 9.815648189E-01 -7.220112256E-01 
3.288593821E-01 -6.870237584E-01 1.776801312E-01 -6.870237584E-01 1.776801312E-01 -6.870237584E-01 1.776801312E-01 -6.870237584E-01 1.776801312E-01 -6.870237584E-01 1.776801312E-01 -6.870237584E-01 1.776801312E-01 -6.870237584E-01 1.776801312E-01 -6.870237584E-01 -7.266349515E-01 9.840882957E-01 -7.266349515E-01 9.840882957E-01 -7.266349515E-01 9.840882957E-01 -7.266349515E-01 9.840882957E-01 -7.266349515E-01 9.840882957E-01 -7.266349515E-01 9.840882957E-01 -7.266349515E-01 9.840882957E-01 -7.266349515E-01 
3.425618563E-01 -6.820906834E-01 1.641951222E-01 -6.820906834E-01 1.641951222E-01 -6.820906834E-01 1.641951222E-01 -6.820906834E-01 1.641951222E-01 -6.820906834E-01 1.641951222E-01 -6.820906834E-01 1.641951222E-01 -6.820906834E-01 1.641951222E-01 -6.820906834E-01 -7.312675962E-01 9.864278811E-01 -7.312675962E-01 9.864278811E-01 -7.312675962E-01 9.864278811E-01 -7.312675962E-01 9.864278811E-01 -7.312675962E-01 9.864278811E-01 -7.312675962E-01 9.864278811E-01 -7.312675962E-01 9.864278811E-01 -7.312675962E-01 
3.562643306E-01 -6.770810533E-01 1.506771659E-01 -6.770810533E-01 1.506771659E-01 -6.770810533E-01 1.506771659E-01 -6.770810533E-01 1.506771659E-01 -6.770810533E-01 1.506771659E-01 -6.770810533E-01 1.506771659E-01 -6.770810533E-01 1.506771659E-01 -6.770810533E-01 -7.359084489E-01 9.885830236E-01 -7.359084489E-01 9.885830236E-01 -7.359084489E-01 9.885830236E-01 -7.359084489E-01 9.885830236E-01 -7.359084489E-01 9.885830236E-01 -7.359084489E-01 9.885830236E-01 -7.359084489E-01 9.885830236E-01 -7.359084489E-01 
3.699668048E-01 -6.719938101E-01 1.371289117E-01 -6.719938101E-01 1.371289117E-01 -6.719938101E-01 1.371289117E-01 -6.719938101E-01 1.371289117E-01 -6.719938101E-01 1.371289117E-01 -6.719938101E-01 1.371289117E-01 -6.719938101E-01 1.371289117E-01 -6.719938101E-01 -7.405567618E-01 9.905532113E-01 -7.405567618E-01 9.905532113E-01 -7.405567618E-01 9.905532113E-01 -7.405567618E-01 9.905532113E-01 -7.405567618E-01 9.905532113E-01 -7.405567618E-01 9.905532113E-01 -7.405567618E-01 9.905532113E-01 -7.405567618E-01 
3.836692791E-01 -6.668278991E-01 1.235530263E-01 -6.668278991E-01 1.235530263E-01 -6.668278991E-01 1.235530263E-01 -6.668278991E-01 1.235530263E-01 -6.668278991E-01 1.235530263E-01 -6.668278991E-01 1.235530263E-01 -6.668278991E-01 1.235530263E-01 -6.668278991E-01 -7.452117495E-01 9.923379730E-01 -7.452117495E-01 9.923379730E-01 -7.452117495E-01 9.923379730E-01 -7.452117495E-01 9.923379730E-01 -7.452117495E-01 9.923379730E-01 -7.452117495E-01 9.923379730E-01 -7.452117495E-01 9.923379730E-01 -7.452117495E-01 
3.973717534E-01 -6.615822696E-01 1.099521933E-01 -6.615822696E-01 1.099521933E-01 -6.615822696E-01 1.099521933E-01 -6.615822696E-01 1.099521933E-01 -6.615822696E-01 1.099521933E-01 -6.615822696E-01 1.099521933E-01 -6.615822696E-01 1.099521933E-01 -6.615822696E-01 -7.498725888E-01 9.939368784E-01 -7.498725888E-01 9.939368784E-01 -7.498725888E-01 9.939368784E-01 -7.498725888E-01 9.939368784E-01 -7.498725888E-01 9.939368784E-01 -7.498725888E-01 9.939368784E-01 -7.498725888E-01 9.939368784E-01 -7.498725888E-01 
4.110742276E-01 -6.562558763E-01 9.632911235E-02 -6.562558763E-01 9.632911235E-02 -6.562558763E-01 9.632911235E-02 -6.562558763E-01 9.632911235E-02 -6.562558763E-01 9.632911235E-02 -6.562558763E-01 9.632911235E-02 -6.562558763E-01 9.632911235E-02 -6.562558763E-01 -7.545384179E-01 9.953495392E-01 -7.545384179E-01 9.953495392E-01 -7.545384179E-01 9.953495392E-01 -7.545384179E-01 9.953495392E-01 -7.545384179E-01 9.953495392E-01 -7.545384179E-01 9.953495392E-01 -7.545384179E-01 9.953495392E-01 -7.545384179E-01 
4.247767019E-01 -6.508476794E-01 8.268649930E-02 -6.508476794E-01 8.268649930E-02 -6.508476794E-01 8.268649930E-02 -6.508476794E-01 8.268649930E-02 -6.508476794E-01 8.268649930E-02 -6.508476794E-01 8.268649930E-02 -6.508476794E-01 8.268649930E-02 -6.508476794E-01 -7.592083363E-01 9.965756098E-01 -7.592083363E-01 9.965756098E-01 -7.592083363E-01 9.965756098E-01 -7.592083363E-01 9.965756098E-01 -7.592083363E-01 9.965756098E-01 -7.592083363E-01 9.965756098E-01 -7.592083363E-01 9.965756098E-01 -7.592083363E-01 
4.384791761E-01 -6.453566462E-01 6.902708529E-02 -6.453566462E-01 6.902708529E-02 -6.453566462E-01 6.902708529E-02 -6.453566462E-01 6.902708529E-02 -6.453566462E-01 6.902708529E-02 -6.453566462E-01 6.902708529E-02 -6.453566462E-01 6.902708529E-02 -6.453566462E-01 -7.638814039E-01 9.976147877E-01 -7.638814039E-01 9.976147877E-01 -7.638814039E-01 9.976147877E-01 -7.638814039E-01 9.976147877E-01 -7.638814039E-01 9.976147877E-01 -7.638814039E-01 9.976147877E-01 -7.638814039E-01 9.976147877E-01 -7.638814039E-01 
4.521816504E-01 -6.397817517E-01 5.535361665E-02 -6.397817517E-01 5.535361665E-02 -6.397817517E-01 5.535361665E-02 -6.397817517E-01 5.535361665E-02 -6.397817517E-01 5.535361665E-02 -6.397817517E-01 5.535361665E-02 -6.397817517E-01 5.535361665E-02 -6.397817517E-01 -7.685566410E-01 9.984668148E-01 -7.685566410E-01 9.984668148E-01 -7.685566410E-01 9.984668148E-01 -7.685566410E-01 9.984668148E-01 -7.685566410E-01 9.984668148E-01 -7.685566410E-01 9.984668148E-01 -7.685566410E-01 9.984668148E-01 -7.685566410E-01 
4.658841246E-01 -6.341219797E-01 4.166885399E-02 -6.341219797E-01 4.166885399E-02 -6.341219797E-01 4.166885399E-02 -6.341219797E-01 4.166885399E-02 -6.341219797E-01 4.166885399E-02 -6.341219797E-01 4.166885399E-02 -6.341219797E-01 4.166885399E-02 -6.341219797E-01 -7.732330280E-01 9.991314778E-01 -7.732330280E-01 9.991314778E-01 -7.732330280E-01 9.991314778E-01 -7.732330280E-01 9.991314778E-01 -7.732330280E-01 9.991314778E-01 -7.732330280E-01 9.991314778E-01 -7.732330280E-01 9.991314778E-01 -7.732330280E-01 
4.795865989E-01 -6.283763237E-01 2.797557208E-02 -6.283763237E-01 2.797557208E-02 -6.283763237E-01 2.797557208E-02 -6.283763237E-01 2.797557208E-02 -6.283763237E-01 2.797557208E-02 -6.283763237E-01 2.797557208E-02 -6.283763237E-01 2.797557208E-02 -6.283763237E-01 -7.779095042E-01 9.996086087E-01 -7.779095042E-01 9.996086087E-01 -7.779095042E-01 9.996086087E-01 -7.779095042E-01 9.996086087E-01 -7.779095042E-01 9.996086087E-01 -7.779095042E-01 9.996086087E-01 -7.779095042E-01 9.996086087E-01 -7.779095042E-01 
4.932890731E-01 -6.225437882E-01 1.427655890E-02 -6.225437882E-01 1.427655890E-02 -6.225437882E-01 1.427655890E-02 -6.225437882E-01 1.427655890E-02 -6.225437882E-01 1.427655890E-02 -6.225437882E-01 1.427655890E-02 -6.225437882E-01 1.427655890E-02 -6.225437882E-01 -7.825849687E-01 9.998980864E-01 -7.825849687E-01 9.998980864E-01 -7.825849687E-01 9.998980864E-01 -7.825849687E-01 9.998980864E-01 -7.825849687E-01 9.998980864E-01 -7.825849687E-01 9.998980864E-01 -7.825849687E-01 9.998980864E-01 -7.825849687E-01 
5.069915474E-01 -6.166233894E-01 5.746154379E-04 -6.166233894E-01 5.746154379E-04 -6.166233894E-01 5.746154379E-04 -6.166233894E-01 5.746154379E-04 -6.166233894E-01 5.746154379E-04 -6.166233894E-01 5.746154379E-04 -6.166233894E-01 5.746154379E-04 -6.166233894E-01 -7.872582787E-01 9.999998366E-01 -7.872582787E-01 9.999998366E-01 -7.872582787E-01 9.999998366E-01 -7.872582787E-01 9.999998366E-01 -7.872582787E-01 9.999998366E-01 -7.872582787E-01 9.999998366E-01 -7.872582787E-01 9.999998366E-01 -7.872582787E-01 
5.206940216E-01 -6.106141567E-01 -1.312744536E-02 -6.106141567E-01 -1.312744536E-02 -6.106141567E-01 -1.312744536E-02 -6.106141567E-01 -1.312744536E-02 -6.106141567E-01 -1.312744536E-02 -6.106141567E-01 -1.312744536E-02 -6.106141567E-01 -1.312744536E-02 -6.106141567E-01 -7.919282505E-01 9.999138331E-01 -7.919282505E-01 9.999138331E-01 -7.919282505E-01 9.999138331E-01 -7.919282505E-01 9.999138331E-01 -7.919282505E-01 9.999138331E-01 -7.919282505E-01 9.999138331E-01 -7.919282505E-01 9.999138331E-01 -7.919282505E-01 
5.343964959E-01 -6.045151336E-01 -2.682679875E-02 -6.045151336E-01 -2.682679875E-02 -6.045151336E-01 -2.682679875E-02 -6.045151336E-01 -2.682679875E-02 -6.045151336E-01 -2.682679875E-02 -6.045151336E-01 -2.682679875E-02 -6.045151336E-01 -2.682679875E-02 -6.045151336E-01 -7.965936579E-01 9.996400984E-01 -7.965936579E-01 9.996400984E-01 -7.965936579E-01 9.996400984E-01 -7.965936579E-01 9.996400984E-01 -7.965936579E-01 9.996400984E-01 -7.965936579E-01 9.996400984E-01 -7.965936579E-01 9.996400984E-01 -7.965936579E-01 
5.480989701E-01 -5.983253793E-01 -4.052060940E-02 -5.983253793E-01 -4.052060940E-02 -5.983253793E-01 -4.052060940E-02 -5.983253793E-01 -4.052060940E-02 -5.983253793E-01 -4.052060940E-02 -5.983253793E-01 -4.052060940E-02 -5.983253793E-01 -4.052060940E-02 -5.983253793E-01 -8.012532331E-01 9.991787046E-01 -8.012532331E-01 9.991787046E-01 -8.012532331E-01 9.991787046E-01 -8.012532331E-01 9.991787046E-01 -8.012532331E-01 9.991787046E-01 -8.012532331E-01 9.991787046E-01 -8.012532331E-01 9.991787046E-01 -8.012532331E-01 
5.618014444E-01 -5.920439690E-01 -5.420603156E-02 -5.920439690E-01 -5.420603156E-02 -5.920439690E-01 -5.420603156E-02 -5.920439690E-01 -5.420603156E-02 -5.920439690E-01 -5.420603156E-02 -5.920439690E-01 -5.420603156E-02 -5.920439690E-01 -5.420603156E-02 -5.920439690E-01 -8.059056658E-01 9.985297741E-01 -8.059056658E-01 9.985297741E-01 -8.059056658E-01 9.985297741E-01 -8.059056658E-01 9.985297741E-01 -8.059056658E-01 9.985297741E-01 -8.059056658E-01 9.985297741E-01 -8.059056658E-01 9.985297741E-01 -8.059056658E-01 
5.755039186E-01 -5.856699963E-01 -6.788021040E-02 -5.856699963E-01 -6.788021040E-02 -5.856699963E-01 -6.788021040E-02 -5.856699963E-01 -6.788021040E-02 -5.856699963E-01 -6.788021040E-02 -5.856699963E-01 -6.788021040E-02 -5.856699963E-01 -6.788021040E-02 -5.856699963E-01 -8.105496032E-01 9.976934803E-01 -8.105496032E-01 9.976934803E-01 -8.105496032E-01 9.976934803E-01 -8.105496032E-01 9.976934803E-01 -8.105496032E-01 9.976934803E-01 -8.105496032E-01 9.976934803E-01 -8.105496032E-01 9.976934803E-01 -8.105496032E-01 
5.892063929E-01 -5.792025737E-01 -8.154028213E-02 -5.792025737E-01 -8.154028213E-02 -5.792025737E-01 -8.154028213E-02 -5.792025737E-01 -8.154028213E-02 -5.792025737E-01 -8.154028213E-02 -5.792025737E-01 -8.154028213E-02 -5.792025737E-01 -8.154028213E-02 -5.792025737E-01 -8.151836497E-01 9.966700487E-01 -8.151836497E-01 9.966700487E-01 -8.151836497E-01 9.966700487E-01 -8.151836497E-01 9.966700487E-01 -8.151836497E-01 9.966700487E-01 -8.151836497E-01 9.966700487E-01 -8.151836497E-01 9.966700487E-01 -8.151836497E-01 
6.029088672E-01 -5.726408343E-01 -9.518337557E-02 -5.726408343E-01 -9.518337557E-02 -5.726408343E-01 -9.518337557E-02 -5.726408343E-01 -9.518337557E-02 -5.726408343E-01 -9.518337557E-02 -5.726408343E-01 -9.518337557E-02 -5.726408343E-01 -9.518337557E-02 -5.726408343E-01 -8.198063671E-01 9.954597574E-01 -8.198063671E-01 9.954597574E-01 -8.198063671E-01 9.954597574E-01 -8.198063671E-01 9.954597574E-01 -8.198063671E-01 9.954597574E-01 -8.198063671E-01 9.954597574E-01 -8.198063671E-01 9.954597574E-01 -8.198063671E-01 
6.166113414E-01 -5.659839327E-01 -1.088066122E-01 -5.659839327E-01 -1.088066122E-01 -5.659839327E-01 -1.088066122E-01 -5.659839327E-01 -1.088066122E-01 -5.659839327E-01 -1.088066122E-01 -5.659839327E-01 -1.088066122E-01 -5.659839327E-01 -1.088066122E-01 -5.659839327E-01 -8.244162741E-01 9.940629380E-01 -8.244162741E-01 9.940629380E-01 -8.244162741E-01 9.940629380E-01 -8.244162741E-01 9.940629380E-01 -8.244162741E-01 9.940629380E-01 -8.244162741E-01 9.940629380E-01 -8.244162741E-01 9.940629380E-01 -8.244162741E-01 
6.303138157E-01 -5.592310471E-01 -1.224071079E-01 -5.592310471E-01 -1.224071079E-01 -5.592310471E-01 -1.224071079E-01 -5.592310471E-01 -1.224071079E-01 -5.592310471E-01 -1.224071079E-01 -5.592310471E-01 -1.224071079E-01 -5.592310471E-01 -1.224071079E-01 -5.592310471E-01 -8.290118464E-01 9.924799764E-01 -8.290118464E-01 9.924799764E-01 -8.290118464E-01 9.924799764E-01 -8.290118464E-01 9.924799764E-01 -8.290118464E-01 9.924799764E-01 -8.290118464E-01 9.924799764E-01 -8.290118464E-01 9.924799764E-01 -8.290118464E-01 
