0.000000000E+00 -2.236562114E-01 -3.423933129E-01 -5.843842626E-01 -8.030038606E-01 -8.967830217E-01 -8.030038606E-01 -5.843842626E-01 -3.423933129E-01 -2.236562114E-01 9.746680945E-01 9.395567129E-01 8.114770673E-01 5.959738161E-01 4.424705589E-01 5.959738161E-01 8.114770673E-01 9.395567129E-01 9.746680945E-01 
7.191487846E-03 -2.301279986E-01 -3.488865039E-01 -5.903395689E-01 -8.075540269E-01 -9.002413425E-01 -8.075540269E-01 -5.903395689E-01 -3.488865039E-01 -2.301279986E-01 9.731603653E-01 9.371649809E-01 8.071549955E-01 5.897935905E-01 4.353912088E-01 5.897935905E-01 8.071549955E-01 9.371649809E-01 9.731603653E-01 
1.438297569E-02 -2.365946492E-01 -3.553690747E-01 -5.962668056E-01 -8.120553697E-01 -9.036405718E-01 -8.120553697E-01 -5.962668056E-01 -3.553690747E-01 -2.365946492E-01 9.716084419E-01 9.347260641E-01 8.027863292E-01 5.835803825E-01 4.282916029E-01 5.835803825E-01 8.027863292E-01 9.347260641E-01 9.716084419E-01 
2.157446354E-02 -2.430559064E-01 -3.618406575E-01 -6.021654726E-01 -8.165075479E-01 -9.069805710E-01 -8.165075479E-01 -6.021654726E-01 -3.618406575E-01 -2.430559064E-01 9.700122778E-01 9.322399547E-01 7.983713035E-01 5.773347485E-01 4.211724413E-01 5.773347485E-01 7.983713035E-01 9.322399547E-01 9.700122778E-01 
2.876595138E-02 -2.495115084E-01 -3.683008802E-01 -6.080350723E-01 -8.209102310E-01 -9.102612156E-01 -8.209102310E-01 -6.080350723E-01 -3.683008802E-01 -2.495115084E-01 9.683718294E-01 9.297066508E-01 7.939101627E-01 5.710572488E-01 4.140344214E-01 5.710572488E-01 7.939101627E-01 9.297066508E-01 9.683718294E-01 
3.595743923E-02 -2.559611871E-01 -3.747493654E-01 -6.138751079E-01 -8.252630988E-01 -9.134823939E-01 -8.252630988E-01 -6.138751079E-01 -3.747493654E-01 -2.559611871E-01 9.666870557E-01 9.271261556E-01 7.894031595E-01 5.647484464E-01 4.068782373E-01 5.647484464E-01 7.894031595E-01 9.271261556E-01 9.666870557E-01 
4.314892707E-02 -2.624046689E-01 -3.811857312E-01 -6.196850843E-01 -8.295658401E-01 -9.166440062E-01 -8.295658401E-01 -6.196850843E-01 -3.811857312E-01 -2.624046689E-01 9.649579177E-01 9.244984770E-01 7.848505546E-01 5.584089069E-01 3.997045790E-01 5.584089069E-01 7.848505546E-01 9.244984770E-01 9.649579177E-01 
5.034041492E-02 -2.688416739E-01 -3.876095903E-01 -6.254645082E-01 -8.338181544E-01 -9.197459653E-01 -8.338181544E-01 -6.254645082E-01 -3.876095903E-01 -2.688416739E-01 9.631843789E-01 9.218236281E-01 7.802526168E-01 5.520391980E-01 3.925141325E-01 5.520391980E-01 7.802526168E-01 9.218236281E-01 9.631843789E-01 
5.753190276E-02 -2.752719169E-01 -3.940205513E-01 -6.312128880E-01 -8.380197503E-01 -9.227881959E-01 -8.380197503E-01 -6.312128880E-01 -3.940205513E-01 -2.752719169E-01 9.613664053E-01 9.191016272E-01 7.756096229E-01 5.456398893E-01 3.853075790E-01 5.456398893E-01 7.756096229E-01 9.191016272E-01 9.613664053E-01 
6.472339061E-02 -2.816951068E-01 -4.004182179E-01 -6.369297344E-01 -8.421703468E-01 -9.257706345E-01 -8.421703468E-01 -6.369297344E-01 -4.004182179E-01 -2.816951068E-01 9.595039659E-01 9.163324980E-01 7.709218576E-01 5.392115519E-01 3.780855949E-01 5.392115519E-01 7.709218576E-01 9.163324980E-01 9.595039659E-01 
7.191487846E-02 -2.881109469E-01 -4.068021898E-01 -6.426145605E-01 -8.462696722E-01 -9.286932294E-01 -8.462696722E-01 -6.426145605E-01 -4.068021898E-01 -2.881109469E-01 9.575970323E-01 9.135162695E-01 7.661896136E-01 5.327547584E-01 3.708488513E-01 5.327547584E-01 7.661896136E-01 9.135162695E-01 9.575970323E-01 
