0.000000000E+00 9.708200329E-01 -8.163323739E-01 8.019948448E-01 -8.392425832E-01 6.158410136E-01 -8.623539012E-01 9.514838770E-01 -9.041593765E-01 6.983313994E-01 2.398092272E-01 5.775824230E-01 5.973309558E-01 5.437571941E-01 7.878704509E-01 5.063059843E-01 -3.076986104E-01 4.271953005E-01 -7.157745871E-01 
2.190569771E-02 9.667624791E-01 -8.163452735E-01 7.904260331E-01 -8.400409975E-01 5.990647285E-01 -8.617914283E-01 9.565629288E-01 -9.014479054E-01 7.094537925E-01 2.556761771E-01 5.775641906E-01 6.125574947E-01 5.425229231E-01 8.007005983E-01 5.072627865E-01 -2.915259212E-01 4.328876022E-01 -7.047519536E-01 
4.381139543E-02 9.624251732E-01 -8.164064681E-01 7.785236955E-01 -8.408983440E-01 5.819813158E-01 -8.612872689E-01 9.613659342E-01 -8.987654074E-01 7.203399743E-01 2.715470209E-01 5.774776866E-01 6.276152129E-01 5.411931025E-01 8.132021571E-01 5.081183330E-01 -2.752735708E-01 4.384298616E-01 -6.936211642E-01 
6.571709314E-02 9.578054527E-01 -8.165159810E-01 7.662893926E-01 -8.418144840E-01 5.645974886E-01 -8.608411202E-01 9.658925018E-01 -8.961139593E-01 7.309924205E-01 2.874173161E-01 5.773228321E-01 6.424955780E-01 5.397669622E-01 8.253663900E-01 5.088738209E-01 -2.589433772E-01 4.438240335E-01 -6.823855790E-01 
8.762279086E-02 9.529007142E-01 -8.166738450E-01 7.537249784E-01 -8.427892727E-01 5.469203078E-01 -8.604526618E-01 9.701421187E-01 -8.934954893E-01 7.414136314E-01 3.032824228E-01 5.770994979E-01 6.571899713E-01 5.382436630E-01 8.371846744E-01 5.095303883E-01 -2.425371463E-01 4.490721670E-01 -6.710483026E-01 
1.095284886E-01 9.477084216E-01 -8.168801018E-01 7.408326045E-01 -8.438225578E-01 5.289571751E-01 -8.601215581E-01 9.741141483E-01 -8.909117840E-01 7.516061140E-01 3.191375049E-01 5.768075059E-01 6.716897006E-01 5.366222972E-01 8.486485193E-01 5.100891149E-01 -2.260566837E-01 4.541763905E-01 -6.596121942E-01 
1.314341863E-01 9.422261161E-01 -8.171348011E-01 7.276147258E-01 -8.449141773E-01 5.107158277E-01 -8.598474590E-01 9.778078302E-01 -8.883644938E-01 7.615723662E-01 3.349775304E-01 5.764466293E-01 6.859860150E-01 5.349018900E-01 8.597495833E-01 5.105510231E-01 -2.095038074E-01 4.591388968E-01 -6.480798780E-01 
1.533398840E-01 9.364514262E-01 -8.174380000E-01 7.140741072E-01 -8.460639573E-01 4.922043342E-01 -8.596300012E-01 9.812222814E-01 -8.858551387E-01 7.713148635E-01 3.507972723E-01 5.760165934E-01 7.000701190E-01 5.330814001E-01 8.704796931E-01 5.109170785E-01 -1.928803591E-01 4.639619314E-01 -6.364537522E-01 
1.752455817E-01 9.303820785E-01 -8.177897620E-01 7.002138290E-01 -8.472717101E-01 4.734310886E-01 -8.594688090E-01 9.843564961E-01 -8.833851130E-01 7.808360453E-01 3.665913091E-01 5.755170760E-01 7.139331870E-01 5.311597201E-01 8.808308615E-01 5.111881907E-01 -1.761882152E-01 4.686477811E-01 -6.247359987E-01 
1.971512794E-01 9.240159081E-01 -8.181901565E-01 6.860372919E-01 -8.485372322E-01 4.544048027E-01 -8.593634957E-01 9.872093483E-01 -8.809556920E-01 7.901383031E-01 3.823540264E-01 5.749477085E-01 7.275663790E-01 5.291356770E-01 8.907953061E-01 5.113652142E-01 -1.594292992E-01 4.731987630E-01 -6.129285928E-01 
