0.000000000E+00 -4.223338556E-01 9.482757370E-01 7.875298033E-01 9.064403508E-01 -3.174478330E-01 -6.162765691E-01 
4.015626360E-01 -4.904688791E-01 9.678954509E-01 8.224282608E-01 8.714587063E-01 -2.513531289E-01 -5.688688373E-01 
8.031252719E-01 -5.550944394E-01 9.830964981E-01 8.548332733E-01 8.317873297E-01 -1.830881627E-01 -5.189027597E-01 
1.204687908E+00 -6.158552110E-01 9.936010072E-01 8.845907859E-01 7.878593518E-01 -1.129470598E-01 -4.663680321E-01 
1.606250544E+00 -6.724624838E-01 9.991483945E-01 9.115180517E-01 7.401312089E-01 -4.126118916E-02 -4.112600660E-01 
2.007813180E+00 -7.246948919E-01 9.995005358E-01 9.354018255E-01 6.890698890E-01 3.160188214E-02 -3.535865183E-01 
2.409375816E+00 -7.723964529E-01 9.944468528E-01 9.559975463E-01 6.351407075E-01 1.052399973E-01 -2.933746631E-01 
2.810938452E+00 -8.154722179E-01 9.838092861E-01 9.730297882E-01 5.787962174E-01 1.792185497E-01 -2.306795032E-01 
3.212501088E+00 -8.538819494E-01 9.674471453E-01 9.861942736E-01 5.204667295E-01 2.530731535E-01 -1.655924424E-01 
3.614063724E+00 -8.876323261E-01 9.452618218E-01 9.951617424E-01 4.605527702E-01 3.263128687E-01 -9.825023692E-02 
4.015626360E+00 -9.167682040E-01 9.172013339E-01 9.995839314E-01 3.994196552E-01 3.984240367E-01 -2.884383611E-02 
4.417188996E+00 -9.413634510E-01 8.832646398E-01 9.991018457E-01 3.373942118E-01 4.688747977E-01 4.237339513E-02 
4.818751631E+00 -9.615118211E-01 8.435056070E-01 9.933563807E-01 2.747635696E-01 5.371203690E-01 1.150786841E-01 
5.220314267E+00 -9.773182661E-01 7.980364783E-01 9.820011817E-01 2.117758444E-01 6.026091429E-01 1.888747778E-01 
5.621876903E+00 -9.888910021E-01 7.470306243E-01 9.647174149E-01 1.486424823E-01 6.647896253E-01 2.632875074E-01 
6.023439539E+00 -9.963345665E-01 6.907243389E-01 9.412298792E-01 8.554199701E-02 7.231181695E-01 3.377666589E-01 
6.425002175E+00 -9.997440267E-01 6.294174216E-01 9.113236421E-01 2.262482242E-02 7.770673770E-01 4.116906848E-01 
6.826564811E+00 -9.992004411E-01 5.634723129E-01 8.748601723E-01 -3.998099453E-02 8.261349475E-01 4.843755554E-01 
7.228127447E+00 -9.947676196E-01 4.933116042E-01 8.317918087E-01 -1.021635185E-01 8.698526655E-01 5.550877281E-01 
7.629690083E+00 -9.864901965E-01 4.194138394E-01 7.821733830E-01 -1.638203089E-01 9.077951474E-01 6.230608291E-01 
8.031252719E+00 -9.743930020E-01 3.423076398E-01 7.261699368E-01 -2.248516825E-01 9.395879299E-01 6.875152506E-01 
8.432815355E+00 -9.584816977E-01 2.625643239E-01 6.640597413E-01 -2.851540576E-01 9.649144904E-01 7.476795141E-01 
8.834377991E+00 -9.387446338E-01 1.807893169E-01 5.962322219E-01 -3.446135719E-01 9.835218457E-01 8.028120159E-01 
9.235940627E+00 -9.151558704E-01 9.761274699E-02 5.231808567E-01 -4.031001540E-01 9.952244720E-01 8.522216767E-01 
9.637503263E+00 -8.876792999E-01 1.367969055E-02 4.454915981E-01 -4.604622263E-01 9.999064277E-01 8.952861167E-01 
1.003906590E+01 -8.562737886E-01 -7.035947081E-02 3.638277789E-01 -5.165222167E-01 9.975217006E-01 9.314662324E-01 
1.044062853E+01 -8.208992414E-01 -1.538581575E-01 2.789127527E-01 -5.710730573E-01 9.880929440E-01 9.603164434E-01 
1.084219117E+01 -7.815234641E-01 -2.361818351E-01 1.915116478E-01 -6.238758502E-01 9.717088759E-01 9.814903384E-01 
1.124375381E+01 -7.381296603E-01 -3.167151854E-01 1.024135667E-01 -6.746588812E-01 9.485206853E-01 9.947419051E-01 
1.164531644E+01 -6.907243598E-01 -3.948681288E-01 1.241536851E-02 -7.231181509E-01 9.187378082E-01 9.999229250E-01 
1.204687908E+01 -6.393455152E-01 -4.700807491E-01 -7.769212703E-02 -7.689195754E-01 8.826234128E-01 9.969773977E-01 
1.244844171E+01 -5.840704515E-01 -5.418272676E-01 -1.671350349E-01 -8.117029683E-01 8.404898642E-01 9.859340135E-01 
1.285000435E+01 -5.250232904E-01 -6.096192813E-01 -2.551642755E-01 -8.510878600E-01 7.926943495E-01 9.668977155E-01 
1.325156699E+01 -4.623814270E-01 -6.730085030E-01 -3.410606195E-01 -8.866811246E-01 7.396347442E-01 9.400413045E-01 
1.365312962E+01 -3.963806054E-01 -7.315892288E-01 -4.241373586E-01 -9.180862792E-01 6.817457006E-01 9.055978700E-01 
1.405469226E+01 -3.273181434E-01 -7.850007107E-01 -5.037412290E-01 -9.449141934E-01 6.194948621E-01 8.638546034E-01 
1.445625489E+01 -2.555538974E-01 -8.329295458E-01 -5.792523075E-01 -9.667948101E-01 5.533790487E-01 8.151483093E-01 
1.485781753E+01 -1.815086510E-01 -8.751121090E-01 -6.500836186E-01 -9.833893473E-01 4.839202375E-01 7.598626790E-01 
1.525938017E+01 -1.056597495E-01 -9.113369770E-01 -7.156811415E-01 -9.944023408E-01 4.116611638E-01 6.984271657E-01 
1.566094280E+01 -2.853398262E-02 -9.414472156E-01 -7.755248022E-01 -9.995928217E-01 3.371604062E-01 6.313171019E-01 
1.606250544E+01 4.930207102E-02 -9.653423493E-01 -8.291308854E-01 -9.987839118E-01 2.609868724E-01 5.590545382E-01 
1.646406807E+01 1.272538133E-01 -9.829797985E-01 -8.760561129E-01 -9.918701846E-01 1.837136751E-01 4.822091750E-01 
1.686563071E+01 2.047118906E-01 -9.943755633E-01 -9.159034247E-01 -9.788222707E-01 1.059114613E-01 4.013987014E-01 
1.726719335E+01 2.810661919E-01 -9.996039534E-01 -9.483292749E-01 -9.596883825E-01 2.814133539E-02 3.172878607E-01 
1.766875598E+01 3.557197448E-01 -9.987962044E-01 -9.730520344E-01 -9.345926700E-01 -4.905242558E-02 2.305856411E-01 
1.807031862E+01 4.281016828E-01 -9.921378794E-01 -9.898608999E-01 -9.037305710E-01 -1.251496166E-01 1.420401264E-01 
1.847188125E+01 4.976785484E-01 -9.798650257E-01 -9.986245612E-01 -8.673615501E-01 -1.996610373E-01 5.243075023E-02 
1.887344389E+01 5.639633562E-01 -9.622591288E-01 -9.992987989E-01 -8.257998120E-01 -2.721348330E-01 -3.744205781E-02 
1.927500653E+01 6.265220490E-01 -9.396409824E-01 -9.919321915E-01 -7.794036948E-01 -3.421619831E-01 -1.267695704E-01 
1.967656916E+01 6.849772085E-01 -9.123636539E-01 -9.766692088E-01 -7.285644939E-01 -4.093807050E-01 -2.147492784E-01 
2.007813180E+01 7.390091020E-01 -8.808047867E-01 -9.537501508E-01 -6.736954399E-01 -4.734795948E-01 -3.006004749E-01 
2.047969443E+01 7.883543325E-01 -8.453585141E-01 -9.235076478E-01 -6.152214606E-01 -5.341993839E-01 -3.835800049E-01 
2.088125707E+01 8.328025033E-01 -8.064272877E-01 -8.863597280E-01 -5.535702217E-01 -5.913332639E-01 -4.629972230E-01 
2.128281971E+01 8.721913871E-01 -7.644139221E-01 -8.427997570E-01 -4.891647827E-01 -6.447257986E-01 -5.382272436E-01 
2.168438234E+01 9.064011237E-01 -7.197141432E-01 -7.933838121E-01 -4.224180437E-01 -6.942705178E-01 -6.087217125E-01 
2.208594498E+01 9.353479504E-01 -6.727098924E-01 -7.387162483E-01 -3.537290102E-01 -7.399063459E-01 -6.740165439E-01 
2.248750761E+01 9.589779178E-01 -6.237635869E-01 -6.794343216E-01 -2.834807829E-01 -7.816130680E-01 -7.337363288E-01 
2.288907025E+01 9.772609687E-01 -5.732134777E-01 -6.161927443E-01 -2.120400914E-01 -8.194060712E-01 -7.875953911E-01 
2.329063289E+01 9.901856734E-01 -5.213701824E-01 -5.496489790E-01 -1.397581253E-01 -8.533306121E-01 -8.353957138E-01 
2.369219552E+01 9.977548294E-01 -4.685144041E-01 -4.804499358E-01 -6.697239505E-02 -8.834558585E-01 -8.770221539E-01 
2.409375816E+01 9.999820565E-01 -4.148957954E-01 -4.092205598E-01 5.990661574E-03 -9.098689355E-01 -9.124354954E-01 
2.449532079E+01 9.968894503E-01 -3.607328775E-01 -3.365546005E-01 7.881259497E-02 -9.326691760E-01 -9.416639534E-01 
2.489688343E+01 9.885063073E-01 -3.062138969E-01 -2.630076717E-01 1.511796339E-01 -9.519627357E-01 -9.647937423E-01 
2.529844607E+01 9.748688891E-01 -2.514984782E-01 -1.890925506E-01 2.227793756E-01 -9.678576943E-01 -9.819592701E-01 
2.570000870E+01 9.560211678E-01 -1.967199308E-01 -1.152765431E-01 2.932976778E-01 -9.804597236E-01 -9.933334383E-01 
2.610157134E+01 9.320164679E-01 -1.419880684E-01 -4.198066163E-02 3.624159277E-01 -9.898683697E-01 -9.991184240E-01 
2.650313397E+01 9.029199063E-01 -8.739241152E-02 3.041968355E-02 4.298088459E-01 -9.961739644E-01 -9.995372151E-01 
2.690469661E+01 8.688115144E-01 -3.300566181E-02 1.015927909E-01 4.951429629E-01 -9.994551652E-01 -9.948260685E-01 
2.730625925E+01 8.297899129E-01 2.111264877E-02 1.712478662E-01 5.580758925E-01 -9.997771037E-01 -9.852279788E-01 
2.770782188E+01 7.859763912E-01 7.491241124E-02 2.391315837E-01 6.182565112E-01 -9.971901181E-01 -9.709871716E-01 
2.810938452E+01 7.375192259E-01 1.283491594E-01 3.050242358E-01 6.753261379E-01 -9.917290427E-01 -9.523445896E-01 
2.851094715E+01 6.845980474E-01 1.813803085E-01 3.687356538E-01 7.289207876E-01 -9.834130285E-01 -9.295343024E-01 
2.891250979E+01 6.274280424E-01 2.339614589E-01 4.301010423E-01 7.786745486E-01 -9.722458726E-01 -9.027807569E-01 
2.931407242E+01 5.662637536E-01 2.860428058E-01 4.889768264E-01 8.242240970E-01 -9.582168409E-01 -8.722967755E-01 
2.971563506E+01 5.014022179E-01 3.375657012E-01 5.452365799E-01 8.652143182E-01 -9.413019698E-01 -8.382822158E-01 
3.011719770E+01 4.331851704E-01 3.884594129E-01 5.987670723E-01 9.013049475E-01 -9.214658352E-01 -8.009232138E-01 
3.051876033E+01 3.620000408E-01 4.386381369E-01 6.494644569E-01 9.321780786E-01 -8.986637780E-01 -7.603919517E-01 
3.092032297E+01 2.882794837E-01 4.879983225E-01 6.972306040E-01 9.575463114E-01 -8.728445671E-01 -7.168469055E-01 
3.132188560E+01 2.124992209E-01 5.364163778E-01 7.419695799E-01 9.771612353E-01 -8.439534767E-01 -6.704335489E-01 
3.172344824E+01 1.351740375E-01 5.837468255E-01 7.835842740E-01 9.908218697E-01 -8.119357394E-01 -6.212855113E-01 
3.212501088E+01 5.685186149E-02 6.298209807E-01 8.219731795E-01 9.983826236E-01 -7.767403256E-01 -5.695262007E-01 
3.252657351E+01 -2.189403313E-02 6.744462164E-01 8.570273502E-01 9.997602952E-01 -7.383239820E-01 -5.152709212E-01 
3.292813615E+01 -1.004745273E-01 7.174058725E-01 8.886275717E-01 9.949396288E-01 -6.966554494E-01 -4.586295239E-01 
3.332969878E+01 -1.782955547E-01 7.584598510E-01 9.166418108E-01 9.839769764E-01 -6.517197676E-01 -3.997096349E-01 
3.373126142E+01 -2.547699568E-01 7.973459184E-01 9.409230345E-01 9.670016874E-01 -6.035225659E-01 -3.386205027E-01 
3.413282406E+01 -3.293297455E-01 8.337817181E-01 9.613075214E-01 9.442149716E-01 -5.520942379E-01 -2.754774970E-01 
3.453438669E+01 -4.014381509E-01 8.674674738E-01 9.776138217E-01 9.158861309E-01 -4.974939023E-01 -2.104072666E-01 
3.493594933E+01 -4.706008060E-01 8.980893469E-01 9.896425545E-01 8.823462332E-01 -4.398130578E-01 -1.435535331E-01 
3.533751196E+01 -5.363754511E-01 9.253234000E-01 9.971772557E-01 8.439794840E-01 -3.791788577E-01 -7.508344468E-02 
3.573907460E+01 -5.983796286E-01 9.488401118E-01 9.999865110E-01 8.012127149E-01 -3.157569364E-01 -5.194353176E-03 
3.614063724E+01 -6.562959694E-01 9.683093889E-01 9.978276075E-01 7.545035426E-01 -2.497537345E-01 6.587920388E-02 
3.654219987E+01 -7.098748441E-01 9.834060261E-01 9.904519191E-01 7.043278369E-01 -1.814182689E-01 1.378586235E-01 
3.694376251E+01 -7.589343331E-01 9.938155701E-01 9.776121869E-01 6.511671636E-01 -1.110432941E-01 2.104148670E-01 
3.734532514E+01 -8.033576480E-01 9.992405458E-01 9.590717712E-01 5.954968408E-01 -3.896578101E-02 2.831631012E-01 
3.774688778E+01 -8.430882918E-01 9.994069958E-01 9.346158173E-01 5.377751678E-01 3.443337230E-02 3.556589355E-01 
3.814845042E+01 -8.781233666E-01 9.940712630E-01 9.040641062E-01 4.784342721E-01 1.087305124E-01 4.273968818E-01 
3.855001305E+01 -9.085055038E-01 9.830269119E-01 8.672851543E-01 4.178728870E-01 1.834614143E-01 4.978116743E-01 
3.895157569E+01 -9.343139367E-01 9.661116336E-01 8.242108895E-01 3.564512142E-01 2.581246044E-01 5.662829778E-01 
3.935313832E+01 -9.556552041E-01 9.432139204E-01 7.748510239E-01 2.944879143E-01 3.321859422E-01 6.321438851E-01 
3.975470096E+01 -9.726539441E-01 9.142792374E-01 7.193060526E-01 2.322591353E-01 4.050845291E-01 6.946933156E-01 
4.015626360E+01 -9.854441652E-01 8.793153694E-01 6.577777197E-01 1.699994069E-01 4.762399401E-01 7.532121021E-01 
4.055782623E+01 -9.941613008E-01 8.383966006E-01 5.905758198E-01 1.079041658E-01 5.450606748E-01 8.069821557E-01 
4.095938887E+01 -9.989352775E-01 7.916663964E-01 5.181203815E-01 4.613363751E-02 6.109536118E-01 8.553077037E-01 
4.136095150E+01 -9.998847442E-01 7.393383160E-01 4.409386033E-01 -1.518220873E-02 6.733341319E-01 8.975372667E-01 
4.176251414E+01 -9.971125483E-01 6.816949853E-01 3.596563711E-01 -7.593791550E-02 7.316364846E-01 9.330848252E-01 
4.216407678E+01 -9.907024853E-01 6.190850926E-01 2.749847088E-01 -1.360462661E-01 7.853239120E-01 9.614485976E-01 
4.256563941E+01 -9.807173094E-01 5.519185265E-01 1.877020346E-01 -1.954317271E-01 8.338980384E-01 9.822260136E-01 
