0.000000000E+00 4.400576689E-01 -9.168135961E-01 -6.724190316E-01 -9.168135961E-01 4.400576689E-01 -9.168135961E-01 -6.724190316E-01 -9.168135961E-01 4.400576689E-01 -8.979695160E-01 3.993154506E-01 7.401706837E-01 3.993154506E-01 -8.979695160E-01 3.993154506E-01 7.401706837E-01 3.993154506E-01 -8.979695160E-01 
1.280451237E-02 4.483700840E-01 -9.171736464E-01 -6.814819167E-01 -9.171736464E-01 4.483700840E-01 -9.171736464E-01 -6.814819167E-01 -9.171736464E-01 4.483700840E-01 -8.938480120E-01 3.984877683E-01 7.318349460E-01 3.984877683E-01 -8.938480120E-01 3.984877683E-01 7.318349460E-01 3.984877683E-01 -8.938480120E-01 
2.560902475E-02 4.566642724E-01 -9.175283582E-01 -6.904317711E-01 -9.175283582E-01 4.566642724E-01 -9.175283582E-01 -6.904317711E-01 -9.175283582E-01 4.566642724E-01 -8.896391086E-01 3.976703548E-01 7.233975129E-01 3.976703548E-01 -8.896391086E-01 3.976703548E-01 7.233975129E-01 3.976703548E-01 -8.896391086E-01 
3.841353712E-02 4.649391086E-01 -9.178775927E-01 -6.992675169E-01 -9.178775927E-01 4.649391086E-01 -9.178775927E-01 -6.992675169E-01 -9.178775927E-01 4.649391086E-01 -8.853426608E-01 3.968636090E-01 7.148600797E-01 3.968636090E-01 -8.853426608E-01 3.968636090E-01 7.148600797E-01 3.968636090E-01 -8.853426608E-01 
5.121804950E-02 4.731934564E-01 -9.182212144E-01 -7.079881065E-01 -9.182212144E-01 4.731934564E-01 -9.182212144E-01 -7.079881065E-01 -9.182212144E-01 4.731934564E-01 -8.809585433E-01 3.960679244E-01 7.062243524E-01 3.960679244E-01 -8.809585433E-01 3.960679244E-01 7.062243524E-01 3.960679244E-01 -8.809585433E-01 
6.402256187E-02 4.814261694E-01 -9.185590910E-01 -7.165925204E-01 -9.185590910E-01 4.814261694E-01 -9.185590910E-01 -7.165925204E-01 -9.185590910E-01 4.814261694E-01 -8.764866490E-01 3.952836902E-01 6.974920466E-01 3.952836902E-01 -8.764866490E-01 3.952836902E-01 6.974920466E-01 3.952836902E-01 -8.764866490E-01 
7.682707425E-02 4.896360910E-01 -9.188910934E-01 -7.250797675E-01 -9.188910934E-01 4.896360910E-01 -9.188910934E-01 -7.250797675E-01 -9.188910934E-01 4.896360910E-01 -8.719268897E-01 3.945112897E-01 6.886648867E-01 3.945112897E-01 -8.719268897E-01 3.945112897E-01 6.886648867E-01 3.945112897E-01 -8.719268897E-01 
8.963158662E-02 4.978220555E-01 -9.192170959E-01 -7.334488844E-01 -9.192170959E-01 4.978220555E-01 -9.192170959E-01 -7.334488844E-01 -9.192170959E-01 4.978220555E-01 -8.672791959E-01 3.937511014E-01 6.797446059E-01 3.937511014E-01 -8.672791959E-01 3.937511014E-01 6.797446059E-01 3.937511014E-01 -8.672791959E-01 
1.024360990E-01 5.059828884E-01 -9.195369758E-01 -7.416989359E-01 -9.195369758E-01 5.059828884E-01 -9.195369758E-01 -7.416989359E-01 -9.195369758E-01 5.059828884E-01 -8.625435174E-01 3.930034979E-01 6.707329452E-01 3.930034979E-01 -8.625435174E-01 3.930034979E-01 6.707329452E-01 3.930034979E-01 -8.625435174E-01 
1.152406114E-01 5.141174070E-01 -9.198506138E-01 -7.498290139E-01 -9.198506138E-01 5.141174070E-01 -9.198506138E-01 -7.498290139E-01 -9.198506138E-01 5.141174070E-01 -8.577198229E-01 3.922688459E-01 6.616316538E-01 3.922688459E-01 -8.577198229E-01 3.922688459E-01 6.616316538E-01 3.922688459E-01 -8.577198229E-01 
1.280451237E-01 5.222244212E-01 -9.201578939E-01 -7.578382381E-01 -9.201578939E-01 5.222244212E-01 -9.201578939E-01 -7.578382381E-01 -9.201578939E-01 5.222244212E-01 -8.528081008E-01 3.915475062E-01 6.524424881E-01 3.915475062E-01 -8.528081008E-01 3.915475062E-01 6.524424881E-01 3.915475062E-01 -8.528081008E-01 
1.408496361E-01 5.303027335E-01 -9.204587031E-01 -7.657257557E-01 -9.204587031E-01 5.303027335E-01 -9.204587031E-01 -7.657257557E-01 -9.204587031E-01 5.303027335E-01 -8.478083591E-01 3.908398330E-01 6.431672119E-01 3.908398330E-01 -8.478083591E-01 3.908398330E-01 6.431672119E-01 3.908398330E-01 -8.478083591E-01 
1.536541485E-01 5.383511403E-01 -9.207529321E-01 -7.734907413E-01 -9.207529321E-01 5.383511403E-01 -9.207529321E-01 -7.734907413E-01 -9.207529321E-01 5.383511403E-01 -8.427206255E-01 3.901461743E-01 6.338075959E-01 3.901461743E-01 -8.427206255E-01 3.901461743E-01 6.338075959E-01 3.901461743E-01 -8.427206255E-01 
1.664586609E-01 5.463684318E-01 -9.210404744E-01 -7.811323967E-01 -9.210404744E-01 5.463684318E-01 -9.210404744E-01 -7.811323967E-01 -9.210404744E-01 5.463684318E-01 -8.375449478E-01 3.894668712E-01 6.243654173E-01 3.894668712E-01 -8.375449478E-01 3.894668712E-01 6.243654173E-01 3.894668712E-01 -8.375449478E-01 
1.792631732E-01 5.543533927E-01 -9.213212272E-01 -7.886499511E-01 -9.213212272E-01 5.543533927E-01 -9.213212272E-01 -7.886499511E-01 -9.213212272E-01 5.543533927E-01 -8.322813940E-01 3.888022576E-01 6.148424597E-01 3.888022576E-01 -8.322813940E-01 3.888022576E-01 6.148424597E-01 3.888022576E-01 -8.322813940E-01 
1.920676856E-01 5.623048032E-01 -9.215950907E-01 -7.960426606E-01 -9.215950907E-01 5.623048032E-01 -9.215950907E-01 -7.960426606E-01 -9.215950907E-01 5.623048032E-01 -8.269300520E-01 3.881526607E-01 6.052405127E-01 3.881526607E-01 -8.269300520E-01 3.881526607E-01 6.052405127E-01 3.881526607E-01 -8.269300520E-01 
2.048721980E-01 5.702214390E-01 -9.218619685E-01 -8.033098086E-01 -9.218619685E-01 5.702214390E-01 -9.218619685E-01 -8.033098086E-01 -9.218619685E-01 5.702214390E-01 -8.214910304E-01 3.875183999E-01 5.955613716E-01 3.875183999E-01 -8.214910304E-01 3.875183999E-01 5.955613716E-01 3.875183999E-01 -8.214910304E-01 
2.176767104E-01 5.781020724E-01 -9.221217674E-01 -8.104507053E-01 -9.221217674E-01 5.781020724E-01 -9.221217674E-01 -8.104507053E-01 -9.221217674E-01 5.781020724E-01 -8.159644577E-01 3.868997873E-01 5.858068371E-01 3.868997873E-01 -8.159644577E-01 3.868997873E-01 5.858068371E-01 3.868997873E-01 -8.159644577E-01 
2.304812227E-01 5.859454723E-01 -9.223743973E-01 -8.174646878E-01 -9.223743973E-01 5.859454723E-01 -9.223743973E-01 -8.174646878E-01 -9.223743973E-01 5.859454723E-01 -8.103504833E-01 3.862971273E-01 5.759787152E-01 3.862971273E-01 -8.103504833E-01 3.862971273E-01 5.759787152E-01 3.862971273E-01 -8.103504833E-01 
2.432857351E-01 5.937504051E-01 -9.226197716E-01 -8.243511204E-01 -9.226197716E-01 5.937504051E-01 -9.226197716E-01 -8.243511204E-01 -9.226197716E-01 5.937504051E-01 -8.046492768E-01 3.857107160E-01 5.660788166E-01 3.857107160E-01 -8.046492768E-01 3.857107160E-01 5.660788166E-01 3.857107160E-01 -8.046492768E-01 
